,along_strike_km,depth_m,f_trace_dist,z_trace_dist,q_trace_dist,f_dip_slip,z_dip_slip,qa_dip_slip,qb_dip_slip,f_strike_slip,z_strike_slip,qa_strike_slip,qb_strike_slip,trace_dist_mean,trace_dist_median,trace_dist_std,trace_dist_st_mad,dip_slip_mean,dip_slip_std,dip_slip_median,dip_slip_st_mad,strike_slip_mean,strike_slip_std,strike_slip_median,strike_slip_st_mad,utm_lon_mean,utm_lat_mean,utm_lon_median,utm_lat_median,topo_easting_med,topo_easting_mean,topo_northing_med,topo_northing_mean,dip_slip_min,dip_slip_max,strike_slip_min,strike_slip_max,med_strike,med_dip,depth_km_bsl,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,sig_nn_med,tau_dd_med,tau_ss_med,tau_cs_med,slip_mag_med,slip_mag_mean
616,0.0,-9000.0,0.0,0.0,-5.777398738082086,0.0,0.0,0.0,0.032719443136696835,0.0,0.0,0.0,0.032992458246280734,-1.9257995793606952,0.0,2.7234918835442965,0.0,0.008179860784174209,0.014167934477029928,0.0,0.0,0.008179860784174209,0.014286153487288253,0.0,0.0,319704.34081350313,3399985.673010426,321063.31049255736,3398621.1564545436,967709.716904533,966350.7472254788,381486.7250876036,382851.2416434861,0.0,0.008179860784174209,0.0,0.032992458246280734,134.88330684832542,88.43876638209274,9.0,45.3118421871405,42.53977678627406,66.72421889535026,-0.5224475321974493,13.716335606820298,-9.961859619872058,43.55778690912611,-3.2521204649934052,-1.8396940441293832,-22.398261876937955,0.0,0.011568070059302986
617,4.0,-9000.0,0.0,0.0,-5.780978657340532,0.0,0.0,0.0,1.0030268030849367,0.0,0.0,0.0,1.0031291224700825,-1.9269928857801768,0.0,2.725179473666795,0.0,0.2507567007712342,0.4343233460741235,0.0,0.0,0.2507567007712342,0.4343676516675414,0.0,0.0,322537.6805933877,3402809.179184618,323897.49234721396,3401443.8171168864,970543.8987591895,969184.0870053631,384309.38574994594,385674.74781767844,0.0,0.2507567007712342,0.0,1.0031291224700825,207.3828297238564,80.9887291674102,9.0,45.63634219330781,41.764542713495395,64.53314219572322,-0.29189512972859866,14.409053999589347,-8.360898107799393,50.681832708821894,-18.836650350830862,1.270588981727823,-11.529645374707801,0.0,0.3546235270866113
618,8.0,-9000.0,0.0,0.0,-5.812169811433575,0.0,0.0,0.005958544546156447,0.8877302716581721,0.0,0.0,0.0,0.8877714132689045,-1.9373899371445251,0.0,2.7398831247149453,0.0,0.22342220405108207,0.383546155768516,0.0029792722730782235,0.0044170756815980015,0.22342220405108207,0.3844162983222424,0.0,0.0,325364.5256110718,3405639.2066305405,326731.6742018707,3404266.4777792282,973378.0806138464,972010.9320230477,387132.0464122882,388504.77526360046,0.0,0.22342220405108207,0.0,0.8877714132689045,224.9105711822511,85.82268328420555,9.0,45.49556215616267,41.596635959451184,61.901494557557825,0.006892258600972018,14.328738014236432,-7.129242108780174,45.848489224447164,-16.353480230899628,2.313402420535811,-10.992794117977954,0.0029792722730782235,0.31596671110432933
619,12.0,-9000.0,0.0,0.0,-5.8485397091403755,0.0,0.0,0.06450199258548886,0.9150298173779708,0.0,0.0,0.0,0.9150658988139144,-1.949513236380125,0.0,2.7570280589146385,0.0,0.2448829524908649,0.38780453583464186,0.03225099629274443,0.047815398652638834,0.2448829524908649,0.3962351572548453,0.0,0.0,328190.1524757659,3408470.4572015614,329565.8560565273,3407089.1384415706,976212.262468503,974836.5588877415,389954.70707463054,391336.02583462093,0.0,0.2448829524908649,0.0,0.9150658988139144,221.0269907288723,83.86428650290752,9.0,45.06968275759595,41.569406313376206,59.29659782062783,0.2673599266370199,14.239889614822332,-6.325613586262079,46.6452641154142,-16.254817331494905,2.249170971848968,-11.577470582488601,0.03225099629274443,0.3463167926065474
620,16.0,-9000.0,-7.332085968728556,0.0,-5.867320612643112,2.93422432399207,0.0,0.11269363050662935,1.2864406901609156,-0.0008623838300744332,0.0,0.0,1.2863423000184817,-4.399802193790557,-5.867320612643112,3.1680781656455563,2.1716643665224256,1.8168957421629213,1.1919032803790004,2.1103325070764933,1.221503835567646,0.3493523882518489,0.5572516148738322,-0.0004311919150372166,0.0006392860898358564,329295.25076755905,3413029.258989343,328259.6741395195,3414069.062507865,974906.0805514952,975941.6571795349,396934.6311409245,395894.82762240287,0.11269363050662935,1.8168957421629213,-0.0008623838300744332,1.2863423000184817,173.99767692404822,51.6050227675366,9.0,47.76586963770245,45.85965122463979,63.40382520599482,0.2793458410353203,14.673467985014621,-5.6359467532762855,67.45405376172599,-10.79408534918509,-4.375373876932,-28.825279167613644,2.110332551127956,1.8501776209507623
621,20.0,-9000.0,-7.286830672437941,0.0,-5.867834593734531,2.520235939638789,0.0,0.21686619913843566,1.67914412806638,0.002832213314191116,0.0,0.0,1.679262209348361,-4.38488842205749,-5.867834593734531,3.154237607120965,2.103806734336425,1.7341205516205982,0.9408822965481468,2.099690033852584,0.6235022929020746,0.4754186884582995,0.7263251972178295,0.002832213314191116,0.002099522871450426,332139.9567514152,3415841.3525663777,331093.4932956242,3416892.0873491773,977739.8997076,978786.3631633908,399757.65598223725,398706.92119943775,0.21686619913843566,1.7341205516205982,0.002832213314191116,1.679262209348361,225.00105383989455,45.897872357842395,9.0,47.2127791778105,45.78428640366225,60.30076857663957,0.46669668530345876,14.230298772278836,-6.070264586681632,67.290229620525,-7.5807976137274835,4.528653566944667,-31.543668045867996,2.0996919439984816,1.7981092894727888
622,24.0,-9000.0,-7.243158337850224,0.0,-5.869072762332952,2.1001013705660254,0.0,0.18311456670246032,1.8431685757595293,-0.012533269772110993,0.0,0.0,1.8404987855709247,-4.370743700061058,-5.869072762332952,3.141080298339913,2.0372223226784545,1.5566214708985102,0.7999017536334813,1.9716349731627776,0.1904645657934776,0.500304150729442,0.8005937461365815,-0.006266634886055496,0.009290926784630478,334984.12004366174,3418653.9910501144,333926.80141783186,3419715.6253102636,980573.2078298072,981630.5264556372,402581.19394332357,401519.55968317436,0.18311456670246032,1.5566214708985102,-0.012533269772110993,1.8404987855709247,225.03824426491343,46.09561708643579,9.0,46.415340851842295,45.52003389986346,57.86878032913558,0.544731702634525,13.585611197212092,-6.641140504374109,65.6963619413645,-6.765388943200801,3.7338367884643846,-31.690461555318535,1.9716449320583516,1.6350457629373405
623,28.0,-9000.0,-7.201037013225738,0.0,-5.880519095543374,1.6351884412588171,0.0,0.01198013966486298,1.8306389435522328,0.05281903359805285,0.0,0.0028188563917324657,1.7810549334554386,-4.360518702923037,-5.880519095543374,3.1301261328830665,1.957802794332272,1.2782489914336823,0.7354221586688149,1.6351884412588171,0.14488767415412696,0.4870642876033005,0.7558406839541312,0.05281903359805285,0.03706518682588191,337825.51732261677,3421469.406837119,336752.90599386825,3422546.3962200773,983399.3124058441,984471.9237345924,405411.96485313773,404334.9754701788,0.01198013966486298,1.2782489914336823,0.01198013966486298,1.7810549334554386,224.7669429570004,45.519308964107324,9.0,45.44917897675264,45.154338442485454,56.15074702810946,0.4609456249717101,12.940805241026606,-7.422506587799251,64.80631502178161,-5.914717644238188,2.8008222789662924,-32.339441050940394,1.6360412857677744,1.3679006193286618
624,32.0,-9000.0,-7.160531445335276,0.0,-5.905814777423142,1.26942966535085,0.0,0.0,1.7237320485219352,0.5442443487583316,0.0,0.0,1.6799983750197138,-4.355448740919473,-5.905814777423142,3.122075034360631,1.860245715442484,1.0656478448059088,0.6425990602796693,1.26942966535085,0.3367748605809165,0.7030551865096496,0.6121005217036211,0.5442443487583316,0.40344893943911947,340663.27687285026,3424288.4752008826,339569.2375669826,3425386.980023066,986215.6439789585,987309.683284826,408252.548656126,407154.04383394256,0.0,1.0656478448059088,0.0,1.6799983750197138,215.8775637432471,45.847262582276365,9.0,44.35649591434864,44.29601820386108,55.37284519708081,0.17293735357601533,12.72358449447542,-7.879772574732943,64.52755380789681,-6.039651051534992,0.8061572335534359,-32.62331685201964,1.3811783325943654,1.2766722071141035
625,36.0,-9000.0,-7.121539437010759,-8.084204170577113,-5.948629151282258,1.1896717211604122,2.6976044290770225,0.4453007658255607,1.5723148256357198,1.0331580081915321,0.3915464707555921,0.0,1.5769017179348654,-7.051457586290042,-7.121539437010759,0.8732520694161509,1.4272488696625814,1.0992397584455262,0.40859273886926656,1.1896717211604122,0.2836537577954809,1.0209829019610863,0.5707869792870083,1.0331580081915321,0.403077815181966,341594.97919921833,3429021.3807006106,341545.5248784249,3429071.0368780238,988191.9312904008,988241.3856111941,411936.6055110842,411886.94933367055,0.4453007658255607,1.0992397584455262,0.4453007658255607,1.5769017179348654,217.68295064581875,47.16587086705971,9.0,44.156204859223294,44.22595942896179,55.50259372485848,0.20067513798029885,12.880341169900461,-7.628557519911871,64.12490425272944,-6.862952865825086,1.260935100031151,-31.49711485492378,1.57566946851777,1.5002446909235374
626,40.0,-9000.0,-7.084121582543707,-8.270143611077852,-5.977230608728603,1.4990567656684235,4.815415502069887,1.4354349965177706,1.3403841084298171,1.2671795089138391,0.6905287746654305,0.0,1.3451602170091133,-7.110498600783387,-7.084121582543707,0.9362636093907076,1.641079013422098,1.4434831590711088,0.0649442812418593,1.4672458810930973,0.04716288804400477,1.3275445306938165,0.5608646119339054,1.2671795089138391,0.05780718541134543,344387.4978666062,3431885.8746059425,344406.11120954994,3431867.185289324,991052.5176215257,991033.9042785818,414732.75392238377,414751.4432390025,1.3403841084298171,1.4434831590711088,1.2671795089138391,1.3451602170091133,225.64157887196504,46.829218231537396,9.0,43.2744363734997,44.09107113900148,53.457592922990216,0.3464290846505488,12.59040426299756,-8.037496403086314,62.598473997155196,-5.974074252732258,2.0108584872094273,-31.25566349907175,1.9386991472107729,1.9611267453933143
627,44.0,-9000.0,-7.048289785793254,-8.444710039106845,-6.023819513740612,2.1454471083103326,6.057492609928057,2.174250093755244,1.002025497710506,1.203909041458177,1.032133679396234,0.0,1.0027515510024338,-7.172273112880237,-7.048289785793254,0.9922051646034584,1.5188818981382817,1.866792452021604,0.4994118845381242,2.1454471083103326,0.021351685060104642,1.3960234185955258,0.499076228219459,1.103330296230305,0.1491182708093523,347178.0875999551,3434752.3053186014,347265.57831499376,3434664.457494624,993911.9847269694,993824.4940119308,417530.02612768346,417617.87395166093,1.002025497710506,1.866792452021604,1.002025497710506,1.203909041458177,225.62030657179886,46.84466229452438,9.0,42.70935405982691,43.67417738451724,52.401746379698494,0.30592501651611076,12.532011135812278,-8.821435513082031,62.381879262419744,-5.712537166371195,1.5496374499418453,-31.510136333988633,2.4125258624804045,2.3310502877870247
628,48.0,-9000.0,-7.013983608321087,-8.614780339022055,-6.071549217955713,2.939781473451712,6.423826938360954,2.243676578837184,1.0414655548694538,0.939555195636912,1.5109326992818142,0.0,1.0385485030992287,-7.233437721766284,-7.013983608321087,1.0498019542501351,1.3972553179516782,2.291176270152516,0.7754692953402375,2.5917290261444483,0.5160233305340539,1.2910631312451155,0.4230625156545232,0.939555195636912,0.07338384863041895,349969.1077207542,3437618.3038871065,350123.9688440569,3437462.8106705425,996770.3752560328,996615.5141327298,420328.3793036025,420483.8725201665,1.0414655548694538,2.291176270152516,0.939555195636912,1.0385485030992287,225.59640460897373,46.83851969930647,9.0,42.684279597755044,42.850578575965315,51.54511096556347,0.4982762016427641,12.334334075929295,-9.173406276893358,61.76358719672985,-5.60131163110983,1.568945899262537,-31.241255961421352,2.756777704242394,2.629892147935051
629,52.0,-9000.0,-6.981255953266835,-8.794118110096509,-6.106621469541023,3.671658877348265,6.167266049531532,2.2251682047412165,2.0140707822518027,0.710687973902327,2.1421068191172354,0.0,2.0067883221122145,-7.293998510968122,-6.981255953266835,1.1192305329399057,1.2967350259533943,2.895639185422388,0.7796004280908544,2.9484135410447414,1.0722851401274354,1.4151537336994182,0.7244440276655406,0.710687973902327,0.5268337833864206,352760.55393607076,3440483.874621914,352981.2454648367,3440262.28230136,999627.6518768123,999406.9603480464,423127.8509344198,423349.44325497374,2.0140707822518027,2.895639185422388,0.710687973902327,2.0067883221122145,225.57558315376025,46.85505615223393,9.0,42.64613506484918,42.16155870996832,50.789530790529476,0.9657525305345532,11.360338335033273,-9.258953086895996,60.342621026753335,-5.610688456205775,1.2788264925108785,-30.450989907414616,3.032856707011623,3.2229468475538092
630,56.0,-9000.0,-6.950122522363852,-8.97330627889375,-6.144469617253747,4.219094028803252,5.637901577607392,3.4407932595565605,3.8691844063484715,0.7089780133446024,2.798082025208218,0.0,3.857574472570663,-7.355966139503784,-6.950122522363852,1.1899890743866952,1.1944627844617255,3.937041430877884,0.3201461226185009,4.044139217575862,0.2593883912639572,2.181983423148559,1.4940193226733782,0.7089780133446024,0.5255661877282009,355551.00739387586,3443350.442166349,355837.3970971668,3443062.8835124667,1002483.8035091424,1002197.4138058516,425928.4521455271,426216.0107994089,3.4407932595565605,3.937041430877884,0.7089780133446024,3.857574472570663,225.552141437524,46.8550650709135,9.0,42.24670462685657,41.80718035278538,50.78881120988631,1.413277454147593,9.97916408964483,-9.515348287055692,59.12193198059752,-5.970637565452002,0.45555035952832307,-29.485167950217548,4.105814393581517,4.50126058869558
631,60.0,-9000.0,-6.9205234942168525,-9.154348433136796,-6.1649988406124745,4.541861813464203,5.171820678417952,6.161925795525455,6.159072041022919,0.9017116334670529,3.297781269377042,0.0,6.159139719386466,-7.4132902559887075,-6.9205234942168525,1.2691643071227816,1.1201425275695247,5.351180365869193,0.809319181322337,5.350466927243562,1.1988397355842528,3.53110527587062,2.4346749010393065,0.9017116334670529,0.6684398341152813,358344.7376163812,3446213.719571385,358692.465954922,3445864.571917687,1005338.8723668976,1004991.1440283569,428730.1405507471,429079.2882044449,4.541861813464203,5.351180365869193,0.9017116334670529,6.159139719386466,225.53010603717547,46.85110815919579,9.0,41.58513739740888,41.6679309281255,51.63045638983316,1.6989295758264007,8.706889229933513,-9.777775409307376,58.451549010203124,-6.683086208698317,-0.4882742482885164,-28.370029987802315,5.425917453247606,6.411227322232872
632,64.0,-9000.0,-6.892501864590643,-9.33000228349158,-6.181906229097438,4.622401321464952,4.997392429306205,9.024484328300998,8.314697579429152,1.16007759558868,3.48296295517652,0.0,8.314417247244391,-7.46813679239322,-6.892501864590643,1.3481206349341044,1.0535306656426229,6.645996137665014,2.039095543068304,6.468549450447052,2.7371033117188293,4.914834274726879,3.2995288102939315,1.16007759558868,0.8599668084292107,361140.2161808441,3449075.241498295,361546.4216974888,3448667.377981473,1008192.8281094644,1007786.62259282,431532.9466145332,431940.81013135466,4.622401321464952,6.645996137665014,1.16007759558868,8.314417247244391,225.508484731837,46.873212086529655,9.0,40.75924687065927,41.838654227356095,52.73906182200335,1.8814325294745917,7.8144473899205416,-9.959144775094298,58.202235822043846,-7.463650378784518,-1.3786433870165333,-27.33143144334464,6.571751061982314,8.265885349427995
633,68.0,-9000.0,-6.8660526476973525,-9.50629410608489,-6.220623316002357,4.466953278000993,5.117626479679903,9.970574358974359,9.614771111968404,1.4170252860814323,3.269212705658428,0.0,9.615220580495548,-7.530990023261533,-6.8660526476973525,1.4213876835137866,0.9569149590595905,7.129813006736188,2.665829407284377,7.040862194984699,3.8160830705513935,5.604849010776408,3.798759668505966,1.4170252860814323,1.0504424164114334,363930.04469993256,3451942.436532245,364399.267843164,3451471.2981711687,1011045.6742551395,1010576.451111908,434336.8668042287,434808.00516530545,4.466953278000993,7.129813006736188,1.4170252860814323,9.615220580495548,225.4839008737694,46.843788234297286,9.0,40.109471145469534,42.20051950273231,53.87527711074124,2.0792688334440643,7.1603163439137285,-10.402554864233315,58.42112738418186,-8.175440364133,-2.2845375356038202,-26.56404068033831,7.182040177425836,9.069099511231851
634,72.0,-9000.0,-6.841188150788076,-9.685868021624747,-6.258556130739862,4.1316981686646805,5.2872852849590215,9.786904380904412,9.447498057294991,1.658685186682415,2.6947734819568434,0.2552897179462798,9.445477318064622,-7.595204101050896,-6.841188150788076,1.497335798296046,0.8638115254958798,6.874449693882191,2.745375295045513,6.789598112979838,3.940608354007568,5.6379432028910585,3.6199693472754273,1.658685186682415,1.0403386176944516,366718.9129167532,3454810.5957881087,367250.99570714944,3454276.3412070195,1013897.402119125,1013365.3193287287,437141.9098400796,437676.1644211686,4.1316981686646805,6.874449693882191,1.658685186682415,9.445477318064622,225.4516232913666,46.87654080124789,9.0,39.565294048653435,42.522502717575556,55.84360226235964,2.210024187121904,6.411334043147103,-11.140693984882322,59.20505988124441,-9.288953012321935,-3.323536251258315,-25.657411707312257,6.989268851911411,8.890695256994384
635,76.0,-9000.0,-6.817932803122425,-9.865073578160102,-6.315415156849812,3.701908123737518,5.174840601916699,7.851208999543747,7.905779948533517,1.8614732342410465,1.9349342611702145,2.1192342201501035,7.878044107226975,-7.66614051271078,-6.817932803122425,1.5683560322725631,0.7450337772019898,5.7902012988880776,2.0883823007149824,5.776558561640633,3.0758813418587767,4.869983854139839,2.570202118833912,1.990353727195575,0.19107850477647967,369503.03741672967,3457683.518123141,370101.58805056737,3457082.5243982673,1016747.9944625428,1016149.4438287051,439948.0930313272,440549.08675620146,3.701908123737518,5.7902012988880776,1.8614732342410465,7.878044107226975,225.4408817313817,46.85163094679537,9.0,38.889215012899534,42.71222329563555,58.83214332397891,2.162471481373406,6.258486697857103,-11.804102297088889,60.87408053092203,-10.887927919660545,-4.033194680082776,-24.913520977846467,6.109839341212257,7.5659218751734345
636,80.0,-9000.0,-6.7962213383052426,-10.040047069420016,-6.3779092091077185,3.2467152516646567,4.604274772515914,4.2343628560178095,5.433771506506028,1.9650697468020168,1.244271955443128,1.3077054108588957,5.391306481842791,-7.738059205610992,-6.7962213383052426,1.6366851363251398,0.6201904907760485,4.040391216463288,0.8998578643081834,3.740539053841233,0.7321442646578636,3.3995684640319683,1.6011372867505462,1.9650697468020168,0.4873049114178668,372286.46875505225,3460557.1364490907,372951.09092963935,3459889.8015007037,1019597.4973416148,1018932.8751670278,442755.37013376405,443422.70508215047,3.2467152516646567,4.040391216463288,1.9650697468020168,5.391306481842791,225.41823154045,46.8736269750956,9.0,38.570637903278694,42.60850472645488,61.521644195678185,2.1245216535329265,6.847431921489596,-12.096812457466385,62.64937721055026,-12.366053461175671,-3.966554071277847,-24.602985906074203,4.225296619541403,5.2803245093189455
637,84.0,-9000.0,-6.776103944244686,-10.216160420291377,-6.4224436304695685,2.782954941450265,3.695775189607167,1.2084104092770314,3.0264288535986448,1.896705938005164,0.8470746328489331,1.2248249803439455,2.9952116610056057,-7.804902665001878,-6.776103944244686,1.7111189080477325,0.5243375658003765,2.450187286444052,0.7237977584968273,2.782954941450265,0.1804874811497136,2.007062784721501,0.6349481616896556,1.896705938005164,0.4980660992000954,375073.4815088696,3463427.15874136,375799.4689285069,3462698.208074744,1022445.8753404823,1021719.8879208452,445563.77670780383,446292.72737442,1.2084104092770314,2.450187286444052,1.2084104092770314,2.9952116610056057,225.39021121182998,46.887593724653456,9.0,38.73128889516698,42.421231360726026,63.201919728525816,2.3231395281577223,7.138009475124351,-12.116304821261366,63.528610139667734,-13.332670211746525,-3.712211831605084,-24.277346299645146,3.367837825876789,3.1672888659650376
638,88.0,-9000.0,-6.757602770369608,-10.394705082429196,-6.472030428223679,2.2957180369429624,2.8139207176542524,0.0,1.358441542428712,1.7092344779289697,0.8309391392440361,1.5859324084478377,1.3508889742597845,-7.874779427007495,-6.757602770369608,1.7856664250430514,0.4233901880093959,1.4874694040786591,0.9401788556181888,1.827079789685837,0.6948041050599908,1.1942276245716628,0.14630345532304986,1.6475834431884038,0.09140396087952908,377858.3537666949,3466299.330266437,378646.7064170897,3465507.759814265,1025293.1128290652,1024504.7601786705,448373.3284473247,449164.89889949706,0.0,1.4874694040786591,0.0,1.7092344779289697,225.3912734810925,46.88744886335135,9.0,38.481544184597624,42.220613144515326,65.58401064953597,2.381724226145197,6.610507228503759,-12.240534987894224,64.20897558920251,-14.643875407376305,-4.046898332372518,-23.332608350638857,2.46023408645336,1.9075494351025866
639,92.0,-9000.0,-6.740652782989574,-10.572565387544296,-6.526177752185007,1.8223510166227053,2.291786647871243,0.03229693984336958,0.5980991396016448,1.5912833011124672,1.1261339628373563,0.0,0.5917066091393743,-7.946465307572961,-6.740652782989574,1.8589963434119945,0.3179811564849072,1.068774528172606,0.7796755992726686,1.2102250781121748,0.9075392744405356,0.9532406704174872,0.6806609346055559,1.0914949551259208,0.7409873105428991,380641.94939257216,3469172.7836342626,381492.8492873975,3468318.41063994,1028139.2556993731,1027288.355804548,451183.9792729997,452038.3522673226,0.03229693984336958,1.068774528172606,0.03229693984336958,1.5912833011124672,225.33660760374383,46.933555795884416,9.0,37.56966584353051,41.8308021003338,68.78472432819281,2.104243128822769,7.079602292774609,-11.588350626616394,65.34071265168521,-16.437806285134727,-3.698502437999246,-22.35567702156233,1.6297257366676627,1.4321126938228559
640,96.0,-9000.0,-6.725302841338947,-10.747035050180397,-6.582094352329005,1.5405356184763097,2.21726153845782,0.5493198504356595,0.4206333571010665,1.622497222676757,1.6010895404111647,0.0,0.4198107632514703,-8.018144081282783,-6.725302841338947,1.9305028028865687,0.2123212235149743,1.0127561111223362,0.5297369489460283,1.0449277344559844,0.7347893483574011,1.05373691322256,0.7217229814608245,1.0211539929641136,0.8915528064552888,383425.55003351,3472046.231966558,384337.8630611709,3471130.1951707583,1030984.2694731464,1030071.9564454856,453995.76380381826,454911.8005996185,0.4206333571010665,1.0127561111223362,0.4206333571010665,1.622497222676757,225.36718165188384,46.93166219012554,9.0,37.00299741819876,41.612192329232954,69.97636551477918,2.1354193321944948,8.010282112628229,-10.521904796045863,65.5705538395309,-17.233668594031997,-2.8588522402881726,-21.87314888431609,1.4610371136907745,1.4615185332055993
641,100.0,-9000.0,-6.711576958393612,-10.929858635983187,-6.646616819309345,1.516892474367731,2.4367605237054413,1.2580845569678236,0.5171294670303266,1.6587542688915384,2.1441405617293268,0.0,0.5253381658052195,-8.096017471228715,-6.711576958393612,2.0040037866248657,0.09631004632077053,1.202249743183403,0.4094225860283832,1.3874885156677772,0.1918545962519588,1.2731806404453063,0.7223302466260737,1.0920462173483791,0.8402026144628753,386204.7793495557,3474924.069466087,387181.7307932889,3473943.130421005,1033828.1372052644,1032851.1857615312,456808.6990540647,457789.638099147,0.5171294670303266,1.202249743183403,0.5171294670303266,1.6587542688915384,225.05384012911662,46.10024019097187,9.0,36.223526884922535,41.38940277980154,70.59596182531914,1.964556081025613,8.906100175388902,-9.44088901942627,66.03750723248932,-17.360292157448146,-2.1175609056280638,-22.133541877958027,1.7656979701905064,1.751112043299708
642,104.0,-9000.0,-6.6994095238834825,-11.10554450552334,-6.672963967296803,1.6315947361191416,2.724608311099464,1.5816549693599669,0.6239360252764595,1.7193679486868614,2.6651796971401764,0.0,0.6132504660667281,-8.15930599890121,-6.6994095238834825,2.0833332019135526,0.039208240865029366,1.3671951167186775,0.429604883260379,1.6066248527395544,0.037020404494402255,1.4110817230025374,0.7388978359180564,1.1663092073767949,0.8199661168302207,388994.30069485283,3477791.5729276137,390024.4987826339,3476757.1699028206,1036670.9051946095,1035640.7071068285,459622.73853588064,460657.14156067366,0.6239360252764595,1.3671951167186775,0.6239360252764595,1.7193679486868614,224.93977795364768,45.632158507160256,9.0,35.69980344624052,41.73902295854214,69.69179311207823,2.1051294303937804,10.178768973612506,-8.58280813721874,66.04926138969675,-16.830644999960832,-1.37606911709713,-22.742752004906958,1.9853263169192823,1.964783478190716
643,108.0,-9000.0,-6.688847635689237,-11.283298114369115,-6.69293796831948,1.806853051980576,2.930491256964012,1.2480047473577949,0.8776267554494123,1.9370862924257184,3.060388168188978,0.0,0.6957630846857451,-8.221694572792611,-6.69293796831948,2.164881269577403,0.00606433623202289,1.4348344016920898,0.3943923912472549,1.5274288996691854,0.4142748681209151,1.499951021914661,0.8318075006712179,1.3164246885557318,0.9201942708388872,391784.4571061837,3480658.438730972,392863.2473886193,3479575.245173825,1039509.6538005949,1038430.8635181594,462440.8138068849,463524.0073640309,0.8776267554494123,1.4348344016920898,0.8776267554494123,1.9370862924257184,224.44779530362456,45.7020118645871,9.0,35.58732056309114,41.69767889204999,68.92462594286803,2.1403787073758105,11.103780363888752,-8.538085010218547,66.18775910086168,-16.576344835043642,-0.9832205945696622,-23.107176520484472,2.0164357178406838,2.075717424993569
644,112.0,-9000.0,-6.679920169254968,-11.45617157037232,-6.7689155508704255,2.046398009277391,3.0253227933393747,0.5898847804235499,1.5598929307689644,2.226860501134126,3.2018455226064315,0.0,0.7381975404472507,-8.301669096832569,-6.7689155508704255,2.2308659658173884,0.13194475021983074,1.560643432436824,0.594619193592525,1.8031454700231773,0.3606467543554177,1.6508746783651918,0.964850565268628,1.4825290207906885,1.1035475040607396,394562.20372509107,3483537.7649795306,395643.81450990436,3482451.7394076237,1042290.22092188,1041208.6101370669,465317.3080406841,466403.3336125906,0.5898847804235499,1.560643432436824,0.5898847804235499,2.226860501134126,224.0895645976683,45.73844012330071,9.0,35.726164694146945,41.414047935759086,68.20850825688245,2.154817050681661,11.796574596244866,-7.97599756044801,65.87421981926266,-16.29736215329897,-0.25643477525267566,-23.225152395707436,2.334357702570817,2.271782367850311
645,116.0,-9000.0,-6.672547606297416,-11.637772376318251,-6.838695153141111,2.3077432775879303,3.0412993978568785,0.11004896851181974,2.3488478504844323,2.451190963127778,3.023634788714132,0.0,0.8097227143823887,-8.38300504525226,-6.838695153141111,2.3024673774542213,0.24633072154972865,1.7685958435430282,0.9577095122621626,2.3077432775879303,0.03047086548353958,1.840319686312952,1.06246062200276,1.6304568387550833,1.2168222335982095,397338.9896342381,3486418.0558591587,398428.75532997015,3485323.842090612,1045075.1617419458,1043985.3960462138,468189.4107236713,469283.6244922186,0.11004896851181974,1.7685958435430282,0.11004896851181974,2.451190963127778,224.21632799450862,45.79774694174945,9.0,35.62308135106577,40.93166628720201,67.17156926687484,1.9795769767647289,12.220838875235549,-7.36829937161689,65.1598026031372,-15.853758549293474,0.3966557764871794,-23.237161690962196,2.8256094100734277,2.5523925649532595
646,120.0,-9000.0,-6.66683068653276,-11.813550483229267,-6.900675496756258,2.5510323489500943,3.0070864286189387,0.0,2.7852067253437185,2.5126124933642573,2.597564971391632,0.0,0.944069339236234,-8.46035222217276,-6.900675496756258,2.3729903472596763,0.3466988344233789,1.9718178558109765,1.1424366467882976,2.5510323489500943,0.17359372497917652,1.9526079280180584,1.0734979405438445,1.7283409163002457,1.1627627800659908,400118.59028048563,3489295.520512835,401219.19981518656,3488190.4186442588,1047865.6062271623,1046764.9966924612,471055.9872773186,472161.0891458951,0.0,1.9718178558109765,0.0,2.5126124933642573,224.29743538571208,45.98659941318539,9.0,35.399177619258,40.13351088558467,65.2361810718348,1.7374334926060848,12.89411762286912,-6.095848815197913,63.57783238957947,-15.088066519121549,1.554187703779117,-22.97879744619466,3.0813841643565656,2.775021329116944
647,124.0,-9000.0,-6.6625760607154225,-11.98213526133677,-6.970174424795495,2.712392935369836,2.9421076042179286,0.0,2.6135928283342373,2.275957267725098,2.0654068203612765,0.0,1.1107243993330855,-8.538295248949229,-6.970174424795495,2.438398342025253,0.4560460169938118,2.0095946747684774,1.1609409240544133,2.6629928818520368,0.07324062893978488,1.7913768409461084,0.9456878097269134,1.6933408335290918,0.8637884178768219,402897.7704562458,3492173.4073532238,404004.33869728044,3491062.322456793,1050650.745109256,1049544.1768682215,473927.8910898529,475038.9759862842,0.0,2.0095946747684774,0.0,2.275957267725098,224.13847122016134,45.64729095385622,9.0,35.23823227140064,39.69091123502207,61.72652034248249,1.8896621469591013,13.095267351680146,-4.878310172539873,61.113404020566,-13.394581984911849,2.3771580972073414,-23.064156674446792,3.155777917929526,2.692118448942372
