index,length_km,width_km,depth_km,dip,strike,lat,lon,s_slip_m,d_slip_m,easting_utm48,northing_utm48,segment,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs,slip_rake
161,3.9186,4,21.4171,49.9,222.59,32.2288,104.6048,0.98448,0.5859800000000001,462764.1142374921,3565865.3915903936,beichuan,29.579560601008893,37.37211074812343,38.756467903891455,-0.3254109899479587,6.271534251168243,-4.674137925150361,1307.8495393830076,645.8816175494308,19.5661,43.33179279029649,-3.927628710967863,-2.473440944663081,-21.35750509968968,149.2381399383674
162,3.9262,4,3.059,49.89,222.6,32.1087,104.6975,2.56503,2.46175,471460.9607574535,3552524.415759895,beichuan,18.607168037778674,33.9927774623973,33.044204231705265,1.9147856223800168,0.9425122361498316,-3.019003266010664,1318.101981816727,630.154355213836,1.2079999999999995,30.304149406795766,-5.0454291463535474,-6.761056694264141,-9.74636239907173,136.17703095300558
163,3.9252,4,6.1181,49.89,222.6,32.1244,104.6774,2.20099,2.0266800000000003,469569.8485741261,3554270.1848568968,beichuan,20.933529793539687,35.02133471702207,34.73658669013503,0.6502053748341661,0.8697832024136932,-1.766761945263876,1315.8726083592594,632.2123882179253,4.2671,31.86861271656339,-4.252037546606198,-5.78529921543638,-11.941368864660713,137.36101061528953
164,3.9248,4,9.1771,49.89,222.6,32.1401,104.6572,1.87078,1.5301900000000002,467669.955135637,3556016.34499563,beichuan,23.12198790356633,35.556042429587635,34.76484133622665,0.25406541236400404,2.053718782195491,-2.3453138197240424,1313.632882952631,634.2708822089744,7.3260999999999985,34.192892574383634,-3.5810191918139225,-4.938544377089523,-14.415496285664823,140.71881630507872
165,3.9251,4,12.2362,49.89,222.6,32.1558,104.6371,1.58628,1.0859299999999998,465780.1448158622,3557762.838195065,beichuan,25.04703691273221,35.968018572462555,35.57878917304553,0.061495913102194565,3.1993924211348284,-2.9248659702389737,1311.405044221699,636.3297688349479,10.3852,36.58116658695013,-3.490455725271266,-4.149528291102056,-16.526351179844994,145.6053754817718
166,3.9261,4,15.2952,49.89,222.59,32.1715,104.6169,1.3575700000000002,0.75655,463881.55711958365,3559509.726542651,beichuan,26.82500022832654,36.423129025034974,36.5568339214609,-0.09255520260441366,4.335734181665228,-3.5034982481812627,1309.1668581140343,638.389121288812,13.4442,38.97174285635004,-3.5287544911673887,-3.4347089372872954,-18.458684461544387,150.86984129099017
167,3.9277,4,18.3543,49.89,222.59,32.1872,104.5967,1.20192,0.5508,461983.62359735975,3561256.9803051176,beichuan,28.43234686159553,36.88727685572287,37.686580807243296,-0.22003880821235305,5.471705956465496,-4.098555760976206,1306.9294431918593,640.4489045189372,16.5033,41.369922611195136,-3.6992797922889467,-2.7942429931706254,-20.185956922356716,155.37958686187397
168,3.9298,4,21.4133,49.89,222.59,32.2028,104.5766,1.13026,0.45388,460095.7257156385,3562993.4779095044,beichuan,29.86605408681805,37.32445377661029,38.94452868286285,-0.3234806663685573,6.581731316493433,-4.6963798716368155,1304.7038589747913,642.4960076481469,19.5623,43.72804575789172,-3.994311487584362,-2.2207452370957075,-21.6666815415358,158.12102052477448
169,3.9259,4,3.0585,49.87,222.62,32.0828,104.6693,2.6889000000000003,2.41434,468791.64506499976,3549661.345960402,beichuan,20.38171470863804,35.438041826094754,30.527999106338505,1.6882232134532011,-1.248750784870828,-3.3138723593886734,1314.955208395868,626.7791710898377,1.2075,28.954694033924238,-2.6512796366024585,-7.745642924878098,-9.185981376750881,138.07960771925474
170,3.9995,4,6.117000000000001,49.87,222.59,32.0982,104.6489,2.4104,1.99729,466872.0318999125,3551374.4422592917,beichuan,21.48504678745874,35.16603741031145,33.37178425595682,0.8179591766736036,1.0313861966020093,-1.9983250899313156,1312.6922360156038,628.7986871463154,4.266000000000001,31.69056588085493,-3.5289061713027507,-5.657440064790835,-12.346520780784495,140.35439552160472
171,4.0725,4,9.1755,49.87,222.56,32.1136,104.6285,2.13243,1.4716900000000002,464953.0652346773,3553087.910154942,beichuan,23.396661180531613,35.685716333078496,34.23520852751595,0.43844355522909895,2.1467144772711,-2.323380255473589,1310.4300257739494,630.818641266681,7.3245,34.0373938618463,-3.319402741778841,-4.819633621918314,-14.570316802636604,145.38862198325714
172,4.1447,4,12.234000000000002,49.87,222.53,32.1291,104.6081,1.85929,0.97646,463034.7857093964,3554812.834515238,beichuan,25.34456615023943,36.109771487030784,35.269975454831965,0.18412617832755493,3.339553563954668,-2.927621569969512,1308.16862558026,632.8521010576374,10.383000000000004,36.612099215227964,-3.308623138684837,-4.023573175599221,-16.758024635868633,152.29248936686113
173,4.2163,4,15.2925,49.87,222.5,32.1445,104.5876,1.60644,0.60933,461107.68431613396,3556527.082604085,beichuan,27.138508526367282,36.52026652993361,36.46484107915013,-0.02827950105691783,4.568072484268144,-3.5369532599860065,1305.8968255602167,634.8729749235467,13.4415,39.20695141460892,-3.4459410477624584,-3.26644833098869,-18.776098144638656,159.22803561702625
174,4.2873,4,18.351,49.87,222.47,32.1599,104.5672,1.40681,0.39221,459190.6627503983,3558241.668821627,beichuan,28.745705932658844,36.93416161004616,37.77075943462295,-0.19611223928831967,5.773959485384582,-4.1404158390700765,1303.6369083359916,636.89424739888,16.5,41.74434181009391,-3.705052506295116,-2.587104830016269,-20.52769753268714,164.4218558716633
175,4.3577,4,21.4095,49.87,222.45,32.1753,104.5468,1.28903,0.30646,457274.2889586914,3559956.627766185,beichuan,30.174521105048452,37.33998697711766,39.15643262575986,-0.3208030073272972,6.927599232979361,-4.729760919309631,1301.3777547524633,638.9159592705246,19.5585,44.185029687456044,-4.065006168303784,-1.9859660349488848,-21.986823271970486,166.62651274405889
176,3.7804,4,3.0580000000000003,49.86,219.3,32.0556,104.6415,2.84702,2.41424,466158.1119206824,3546654.7532688943,beichuan,18.16931893401016,31.60665394569788,30.42424494090672,1.104553701891122,1.9802220635980476,-0.12936016189369112,1311.8506179104047,623.2347922830401,1.2070000000000003,27.371012352180422,-4.189015465996373,-4.123977433072768,-10.544253862664696,139.70244127433097
177,3.8546,4,6.1159,49.86,219.33,32.0706,104.6206,2.63192,1.9873900000000002,464191.0141099799,3548324.1656217044,beichuan,21.477983563854018,35.24533122700096,32.37437185289154,1.1002843148490429,1.7699334238362934,-1.1983257908499214,1309.531667355231,625.2028106913262,4.2649,30.705755407637078,-3.5356381979703144,-4.868637962000741,-12.406446258382086,142.9431690587982
178,3.9281,4,9.1739,49.86,219.35,32.0855,104.5996,2.3916500000000003,1.4214600000000002,462215.0827630236,3549982.918026535,beichuan,23.73169707835456,35.69782202310388,33.763764077609984,0.6742018655867089,2.528096833005975,-1.8923565091029362,1307.2023032183388,627.1582624177981,7.3229,33.435452019240515,-3.431661148722707,-4.2942155273332485,-14.56430975680926,149.27517125068465
179,4.0009,4,12.2318,49.86,219.38,32.1005,104.5787,2.11607,0.86477,460249.2735368616,3551653.1115474887,beichuan,25.688411466278996,36.13057586118425,35.07599597923681,0.3086809267534516,3.7327192386796377,-2.650736669531823,1304.8848717354856,629.127201720964,10.3808,36.37078120130889,-3.4751564690678904,-3.662934917895285,-16.77332971524776,157.77173871195205
180,4.073,4,15.2898,49.86,219.41,32.1154,104.5578,1.8289,0.45893,458284.06388542225,3553312.6105954093,beichuan,27.444912092843612,36.547883406031744,36.47521425671632,0.021963866221763783,4.961956674487828,-3.395921005610534,1302.5681470726636,631.0835336418004,13.4388,39.233070163239006,-3.664050559543172,-3.0708419384168733,-18.75911655534754,165.91349534380268
181,4.1446,4,18.3478,49.86,219.43,32.1304,104.5369,1.5845799999999999,0.23717,456319.5429004728,3554983.5846037664,beichuan,29.027614190105485,36.96043300822321,37.93314083140951,-0.1915411310858523,6.161609999797799,-4.098812473213156,1300.252234257392,633.0533930373417,16.4968,41.965449749785975,-3.9622003860926345,-2.5214662829808536,-20.482800525393685,171.48751776902557
182,4.2156,4,21.4057,49.86,219.45,32.1453,104.516,1.42653,0.1714,454355.6177461137,3556643.8646353376,beichuan,30.44637712711453,37.35778837728032,39.427050996940174,-0.3378246469296431,7.310549538408943,-4.746329551075427,1297.9370238483102,635.0106456355643,19.5547,44.53965670669991,-4.349577640334776,-2.0102339458706298,-21.93214856901904,173.1486585383536
183,3.7817,4,3.0574,49.85,219.29,32.0293,104.6161,3.0276300000000003,2.4711,463750.0096867204,3543747.793084538,beichuan,19.606051350221566,34.35255002003146,34.0204033117836,1.7791197415294726,0.3148998318293296,-2.987046876697024,1309.0117809283395,619.807867146576,1.2064,30.139600456436725,-5.408983653129726,-6.617043662730263,-9.537277313351124,140.77926283881328
184,3.7808,4,6.1148,49.85,219.29,32.044000000000004,104.5949,2.86444,2.0064900000000003,461754.28377971,3545384.5146720805,beichuan,22.00591194651659,34.350853495662776,33.55081191956697,0.9550613560742216,2.2862587478620333,-0.8772743484854859,1306.6590815989744,621.7373474263287,4.2638,31.442766541977328,-4.103267389525017,-3.9843229095885504,-13.146251536392008,144.98943141075415
185,3.7805,4,9.1723,49.85,219.29,32.0587,104.5737,2.61897,1.37814,459759.1978929986,3547021.6367377867,beichuan,24.01955053632836,35.30598009419854,34.284388202465294,0.629137113334848,3.201033241461108,-1.4159355374477898,1304.3071367696746,623.667299817359,7.3213,33.89696836202159,-3.7008933411780363,-3.532415576121501,-15.222072014738345,152.2460039757666
186,3.7809,4,12.2297,49.85,219.29,32.0734,104.5525,2.30118,0.7659999999999999,457764.75230971427,3548659.159574662,beichuan,25.898564284439164,35.926941354825345,35.470119435881394,0.2667166313026308,4.2534466659447405,-2.351112245033844,1301.9559467742115,625.5977246650818,10.378699999999998,36.787158795119865,-3.6697742830214537,-3.15295735574424,-17.23407418089749,161.58880756512872
187,3.782,4,15.2871,49.85,219.29,32.0881,104.5313,1.96953,0.3382,455770.9473134989,3550297.083475268,beichuan,27.62457183959856,36.441311853317735,36.82842490830761,-0.02657425961282,5.378279147308353,-3.2511762146483285,1299.6055119469625,627.5286223143889,13.4361,39.66432052221121,-3.8290382304792057,-2.7333326655337222,-19.094058199203943,170.2564186538868
188,3.7836,4,18.3445,49.85,219.28,32.1028,104.5102,1.6913900000000002,0.12514,453787.21832029853,3551935.365861732,beichuan,29.197947224331326,36.910117533008226,38.26770951299879,-0.2399840129739321,6.512379717704062,-4.062676811820797,1297.266955406933,629.4599425715478,16.4935,42.41649083997775,-4.113314424868918,-2.2944623974587657,-20.739914328743133,175.7685963605255
189,3.7858,4,21.4019,49.85,219.28,32.1175,104.489,1.51284,0.0834,451794.6938526745,3553574.0908990637,beichuan,30.621617094697164,37.344353474987415,39.76312182614893,-0.3816471696633601,7.624967525761773,-4.779432858985677,1294.918030155095,631.3917846560747,19.5509,45.015598863755436,-4.49726604614512,-1.8488636722574496,-22.146880653168644,176.84458630162737
190,3.7813,4,3.0569,49.84,219.31,32.003,104.5907,3.17768,2.57591,461340.5410659039,3540841.401252729,beichuan,19.55192245952984,32.793373625384866,30.52480581632331,1.8429681403618217,3.793987239982558,-0.9314841954648676,1306.171333155222,616.3816120232888,1.2059000000000002,29.63998335768697,-4.272305212164927,-3.5971740598483875,-12.198987504072216,140.9708767751291
191,3.7801,4,6.1138,49.84,219.31,32.0177,104.5695,3.03915,2.05363,459344.6188892883,3542478.585637224,beichuan,22.064173692184745,34.537396282563165,33.77663146648004,0.8931329923109155,2.998851899497004,-0.967195495623048,1303.81840244971,618.311637880005,4.2628,32.239468049862666,-4.2301997582555115,-3.795308199692647,-13.660463930537526,145.9521176779215
192,3.7789,4,9.1706,49.84,219.31,32.0324,104.5483,2.76222,1.34686,457349.33627680154,3544116.1705669686,beichuan,24.095424653654323,35.035593987288685,35.342871802496404,0.4206485447022552,3.6770315485383636,-1.5149723331279557,1301.4662257064995,620.2421359270843,7.3196,34.84782157932631,-4.2225452380527715,-3.2885147267049253,-15.556663669353998,154.006111614367
193,3.7776,4,12.2275,49.84,219.31,32.0471,104.5271,2.39011,0.69963,455354.69351193064,3545754.156335373,beichuan,25.977178314686924,35.679569111933226,36.319935796759594,0.09061672085440337,4.619013393756712,-2.3714971782255643,1299.1148032597846,622.1731065104186,10.3765,37.50547001735453,-4.075812643055651,-2.9171355780689874,-17.491103972660248,163.68425728279388
194,3.7764,4,15.2844,49.84,219.31,32.0618,104.506,2.01783,0.27336,453370.1302264741,3547392.5000278517,beichuan,27.71534040219945,36.28789710123926,37.45293883973758,-0.14987922604826448,5.671561650228009,-3.2891606775830184,1296.7752631985084,624.1044990393352,13.4334,40.24065746020665,-4.1195202783715805,-2.5580257065653558,-19.29527673787883,172.28497943780314
195,3.7752,4,18.3413,49.84,219.3,32.0765,104.4848,1.72102,0.08109000000000001,451376.7665127106,3549031.2864865432,beichuan,29.30791446504336,36.839307922437904,38.75165235988282,-0.3240711446362243,6.76061049912305,-4.134489971294951,1294.4253485854456,626.0364135315976,16.4903,42.92464280748293,-4.328879614698456,-2.1718968048222456,-20.911611678804128,177.30236654378587
196,3.774,4,21.3981,49.84,219.3,32.0912,104.4636,1.54099,0.06583,449384.04349994985,3550670.4746605065,beichuan,30.751915523546646,37.33028152041176,40.160483322516406,-0.4371892490144656,7.850229012601617,-4.877639428089071,1292.0761892749076,627.9688015935252,19.5471,45.49065490616792,-4.666256980949969,-1.757787145193218,-22.308034567082515,177.55385222982488
197,3.7832,4,3.0563,49.83,219.32,31.9767,104.5653,3.27185,2.74127,458929.7073487293,3537935.576993059,beichuan,20.73425845701425,34.128499067363464,33.99368082700513,1.6408838341318344,3.582749864736233,-3.4466851053188616,1303.3292761123755,612.9560259931803,1.2052999999999998,33.33776451491319,-5.509382752900739,-5.025841124298343,-12.545288037950758,140.0425511793382
198,3.7822,4,6.1127,49.83,219.32,31.9914,104.5441,3.12277,2.1560200000000003,456933.5885759569,3539573.2239040406,beichuan,21.93819970738261,34.042753712707444,35.713088118534586,0.5400341510860867,3.241844048992241,-0.9083934572437028,1300.9761136457566,614.8865971080163,4.2617,33.238448426153795,-5.172569385513034,-3.5811022768649634,-13.651823744522627,145.37806065399295
199,3.7813,4,9.169,49.83,219.32,32.0061,104.5229,2.79297,1.37595,454938.1089108986,3541211.271428024,beichuan,24.031441400380373,34.9021232453554,36.397159704859256,0.17898913599006788,3.7750051791951367,-1.8101965071008852,1298.6237046033862,616.8176404930861,7.318,35.63268691679001,-4.712792513491344,-3.4053591590335737,-15.565243372877813,153.77294760885215
200,3.7803,4,12.2253,49.83,219.32,32.0208,104.5018,2.37056,0.7142200000000001,452952.7121964168,3542849.676314309,beichuan,25.983206082380217,35.55022965532575,37.13699058399649,-0.09068937255954104,4.704823629631797,-2.7001410696215187,1296.2831820385006,618.7491051614811,10.374300000000002,38.19395661098473,-4.4584309366824515,-3.0216755190260858,-17.53045442026927,163.2331045439082
201,3.7793,4,15.2817,49.83,219.31,32.0355,104.4806,1.97659,0.30698000000000003,450958.510104092,3544488.524080965,beichuan,27.76641277586084,36.19401719937072,38.08750192850958,-0.2731920836843772,5.771785979571407,-3.556679348225177,1293.9322790869721,620.6810919278005,13.430700000000002,40.8160970696583,-4.415621173913678,-2.614270928166913,-19.358174748946787,171.17204152759658
202,3.7783,4,18.338,49.83,219.31,32.0502,104.4594,1.68376,0.13907,448964.9479724128,3546127.7733397763,beichuan,29.396536471264092,36.80240318608915,39.23507295948503,-0.3973915685162408,6.873778819527191,-4.35180522697208,1291.5821305651864,622.6135520007597,16.487000000000002,43.414224404180544,-4.547476826534877,-2.1968130042856537,-20.99823436790383,175.27837781838556
203,3.7774,4,21.3943,49.83,219.31,32.0649,104.4382,1.5222200000000001,0.14337,446972.02608672064,3547767.4243832133,beichuan,30.870489004155846,37.346199026881635,40.54293578811708,-0.4749732557833407,7.981927234961567,-5.061959175897038,1289.232736809523,624.5464857251436,19.5433,45.93426450817161,-4.8314962019328345,-1.7617034369355669,-22.417898444978924,174.61948028608109
204,3.7822,4,3.0558,49.81,219.33,31.9504,104.5399,3.30269,2.97943,456517.509824446,3535030.319522661,beichuan,19.75584704248148,33.53502477927993,36.49837179728229,0.6671814319537173,3.5037614460244506,-3.0864788506409244,1300.4856113196593,609.5311081333539,1.2048,34.17708029256009,-6.627305172553692,-5.167683093296459,-12.10231323987056,137.94567954013579
205,3.7812,4,6.1116,49.81,219.33,31.9651,104.5187,3.09112,2.33936,454521.19412797404,3536668.4286895893,beichuan,21.870978015112158,33.893858121648606,36.578979610984575,0.4366246819069995,2.7921589721185285,-1.767673445315502,1298.1322167058029,611.4622241873776,4.2606,33.798400559382465,-5.629024957724893,-4.177328803421936,-13.269332930424303,142.88155938953247
206,3.7802,4,9.1674,49.81,219.32,31.9798,104.4975,2.68969,1.5130000000000001,452525.51708255213,3538306.9385379283,beichuan,24.00188180216185,34.83306630812892,37.09487560343488,0.0663504096922268,3.5295702293716715,-2.348070996621845,1295.7795749778475,613.3938125922805,7.316400000000002,36.11330351085138,-5.0475993853078585,-3.774947355569936,-15.364928315538966,150.64144748040556
207,3.7793,4,12.2232,49.81,219.32,31.9945,104.4764,2.23962,0.86365,450539.9252449988,3539945.8036178863,beichuan,25.995929104434943,35.55779345560662,37.637326573683794,-0.17443075577629732,4.550759722857729,-3.1843552792170704,1293.4388223884284,615.3258197687138,10.3722,38.64455339290453,-4.687452908907758,-3.335780967043485,-17.433502557152675,158.91219091265356
208,3.7783,4,15.279000000000002,49.81,219.32,32.0092,104.4552,1.8606,0.48034,448545.5248618378,3541585.1138471533,beichuan,27.829734699462207,36.221508723280174,38.47395670872907,-0.3167345016725262,5.6941975206484345,-3.9629566156120193,1291.0876856779882,617.2583517178509,13.427999999999999,41.22891787580882,-4.588972439707042,-2.840169520385795,-19.340571041551613,165.5243601470561
209,3.7774,4,18.3347,49.81,219.32,32.0239,104.434,1.6030000000000002,0.32474000000000003,446551.7639837033,3543224.8256381843,beichuan,29.50774288614697,36.851991824392655,39.54269578420325,-0.4052490462494429,6.867812224154253,-4.665629297848156,1288.737302860175,619.1913570556885,16.483700000000002,43.79255114518925,-4.6793160002573915,-2.33211572053417,-21.04726501251098,168.54785443536525
210,3.7764,4,21.3905,49.81,219.32,32.0386,104.4128,1.48089,0.32936000000000004,444558.6428962957,3544864.9392838576,beichuan,31.025597484634034,37.42424519750644,40.80187689635883,-0.4576702869403725,8.038658113022269,-5.301169500631519,1286.3876742717916,621.1248361274911,19.5395,46.30121336087446,-4.932295723803209,-1.8244158576720617,-22.52182752984757,167.4611150521981
211,3.7826,4,3.0552,49.8,219.34,31.9241,104.5145,3.28139,3.2869099999999998,454103.9497810512,3532125.6280562063,beichuan,19.59291544339169,34.522948144835574,40.13336096926657,-0.10592737148396328,3.5589227229922527,-5.535184627576497,1297.6403402954504,606.1068575180079,1.2042000000000002,37.88477234433967,-8.161537410012219,-6.913648524331211,-12.034638427060035,134.9518486323015
212,3.7819,4,6.1105,49.8,219.33,31.9388,104.4933,2.9156500000000003,2.64535,452107.4368323513,3533764.1992084645,beichuan,21.735193857969985,33.833957926052065,38.09663586559543,0.33824474220926404,2.413137927417245,-2.553275256734993,1295.2867131470655,608.0385181921985,4.2595,34.629345944526264,-6.414899804450856,-4.76708610326208,-12.78535823270108,137.78274950626107
213,3.7811,4,9.1657,49.8,219.33,31.9535,104.4721,2.45502,1.83095,450111.5620777828,3535403.171111205,beichuan,23.999023783385372,34.8911118489936,37.39910608267279,0.09499740624971788,3.0813075157116976,-3.010602751891054,1292.9338383459335,609.9706512986945,7.314699999999998,36.311181016848025,-5.210863189422024,-4.30678000941629,-15.02642390986273,143.28448287713414
214,3.7804,4,12.220999999999998,49.8,219.33,31.9682,104.451,2.03223,1.20481,448125.77478702867,3537042.496117541,beichuan,26.064937620841146,35.69034980815779,37.67386249142481,-0.0934359062615186,4.239774399291618,-3.7007361991542687,1290.5928553428025,611.90320066806,10.369999999999996,38.75663201952962,-4.709964871652731,-3.7314356453120063,-17.24503745236382,149.3383669973309
215,3.7797,4,15.2762,49.8,219.33,31.9829,104.4298,1.71508,0.8228099999999999,446131.1757837521,3538682.268540782,beichuan,27.96889141613853,36.3781894096775,38.46690753780172,-0.22109757232274474,5.524123843394767,-4.3655688972292,1288.2414844852726,613.8362774833273,13.4252,41.38080950378776,-4.577354790193233,-3.101768566114049,-19.29918691191613,154.37062696080466
216,3.779,4,18.3315,49.8,219.33,31.9976,104.4086,1.5217,0.64581,444137.2158296383,3540322.442596062,beichuan,29.693445102979855,37.007184524746144,39.56852745190683,-0.3065453456604205,6.814344194935478,-4.968756055624746,1285.8908669829655,615.7698277701406,16.4805,43.99894397907834,-4.676088546740162,-2.4777234399052017,-21.107399121712056,157.00361571297864
217,3.7782,4,21.3867,49.8,219.33,32.0124,104.3874,1.4528800000000002,0.6181,442143.9580380501,3541974.1031234227,beichuan,31.23916705538911,37.58160466197664,40.87589523510773,-0.36299411448336105,8.075961263978556,-5.523306081285826,1283.5410772382675,617.7169191023778,19.5357,46.558790299276545,-4.944999629828653,-1.883268255991624,-22.643797952365123,156.9536011767595
218,3.7839,4,3.0547,49.79,219.33,31.8978,104.4891,3.3389900000000003,3.6722,451689.0285053015,3529221.50180591,beichuan,19.60928653401969,35.16716932818565,32.2585456038335,1.2618505974665666,0.8428901089099365,-4.3073964844808135,1294.7934645566686,602.6832732184484,1.2037,31.13927380835733,-4.328142990703166,-7.441291124366686,-10.075101277859673,132.27903931760665
219,3.7829,4,6.1094,49.79,219.33,31.9125,104.4679,2.8034600000000003,3.0928400000000003,449692.3179748487,3530860.5346728056,beichuan,22.008971850281743,34.72504043455449,36.44899667571633,0.9048934254481636,1.3121981764123427,-4.039796712547285,1292.4396044852874,604.6154781936942,4.2584,34.01441690083703,-5.633470757556509,-6.105297694237133,-12.101385084450278,132.1902786926627
220,3.782,4,9.1641,49.79,219.33,31.9272,104.4467,2.2765700000000004,2.35319,447696.245181364,3532499.968359915,beichuan,24.21860592641678,35.22949937470986,36.557292734289106,0.4859362901772671,2.5513809232297127,-3.656697105884114,1290.086496222224,606.5481556834508,7.313099999999999,35.894076904589646,-4.8517373333163425,-4.831473452550674,-14.689367139689967,134.0518726872041
221,3.781,4,12.2188,49.79,219.33,31.9419,104.4256,1.88445,1.73784,445710.262106293,3534139.753025265,beichuan,26.300665898492237,35.954947863443365,37.076654086737776,0.2148365409863132,3.9812139910956748,-4.0472291647399325,1287.7452824150382,608.4812469305608,10.3678,38.49666149603631,-4.444155590348228,-3.9742649841607216,-17.136008883917846,137.31774699694046
222,3.78,4,15.2735,49.79,219.33,31.9566,104.4044,1.63416,1.31597,443715.4641526321,3535779.9873737684,beichuan,28.223555859624284,36.63163582982824,38.06699046341132,0.026592453079991616,5.426174698833804,-4.593319623883558,1285.3936770210746,610.4148682951833,13.4225,41.289953041615725,-4.3837946794286005,-3.217442003445005,-19.336179181173733,141.15591180057987
223,3.7791,4,18.3282,49.79,219.33,31.9714,104.3832,1.50328,1.07361,441721.367977309,3537431.7079049754,beichuan,29.963547935287014,37.24544075472589,39.34111657982472,-0.10499447369417286,6.823504497293228,-5.134738841687934,1283.0428989318125,612.3620303640922,16.4772,44.05132548302728,-4.550519413436229,-2.5141994989188525,-21.23190828850312,144.46639647585005
224,3.7781,4,21.3829,49.79,219.32,31.9861,104.3621,1.47889,0.97716,439737.2969133408,3539072.6902763206,beichuan,31.509542151697424,37.79895757931231,40.77892996305075,-0.19445060806076864,8.165961184415293,-5.643820362904904,1280.7039391351725,614.2965335496265,19.5319,46.7124526922167,-4.877564589055282,-1.8619940792462877,-22.80658488302541,146.54571292355058
225,3.7835,4,3.0542,49.78,219.35,31.8715,104.4637,3.6241,4.15716,449272.7472827017,3526317.939981532,beichuan,19.790008707244066,34.805424978838595,33.93042187625469,1.4445754862445943,1.223010751780396,-3.2197327812800114,1291.9449856187548,599.260354303085,1.2031999999999998,31.32539911999919,-5.190203294124447,-6.512379121508528,-10.467617238936798,131.0810403315655
226,3.7774,4,6.1083,49.78,219.35,31.8862,104.4425,2.96334,3.60291,447275.8388399807,3527957.4342922955,beichuan,22.37441350662508,35.26861426243069,33.6518795190195,1.4102225901959269,1.5476926097162198,-3.0132788897991003,1289.5908922347423,601.1931032601856,4.2573,32.35700259007274,-4.202429083002027,-5.48734752494942,-12.50251629954675,129.43678949540018
227,3.7713,4,9.1625,49.78,219.35,31.9009,104.4214,2.34475,2.94205,445289.02357107744,3529597.2790256618,beichuan,24.57800612758005,35.601210669122594,35.02104672207655,0.987361844447187,2.6610242846559595,-3.4889022246060435,1287.2486973800778,603.1262653196159,7.3115,35.162233710830456,-4.150498381343572,-4.6318107931721455,-14.87799073983317,128.5540849746654
228,3.7653,4,12.2166,49.78,219.35,31.9157,104.4002,1.93538,2.34343,443293.4498326554,3531248.6579185887,beichuan,26.641649124569334,36.23828275548953,36.19624960422345,0.6147556663512779,4.086952905129161,-3.957097852841614,1284.896177437538,605.0730246417603,10.3656,38.11415913494721,-4.0475025613870015,-3.8034469147510426,-17.314354195606242,129.55244526314735
229,3.7593,4,15.2708,49.78,219.35,31.9304,104.3791,1.70968,1.86443,441307.9077013858,3532889.299783132,beichuan,28.55267917832573,36.893770803755906,37.52590423241449,0.3425012688925997,5.5477700995467245,-4.5239722859849305,1282.5554834453142,607.007126414394,13.4198,41.11252232548436,-4.1253970490827125,-3.0590881192692536,-19.531666733440726,132.5207848963296
230,3.7537,4,18.325,49.78,219.34,31.9452,104.3579,1.60158,1.5316800000000002,439313.6150408765,3534541.480202082,beichuan,30.294105152734126,37.49681213993443,39.019740570428475,0.1490442920926983,6.982760450621361,-5.085466961467462,1280.2044737257645,608.9548306306898,16.474,44.03918106507758,-4.379475597707149,-2.355434261750702,-21.450795388481872,136.27800143313027
231,3.7487,4,21.3791,49.78,219.34,31.9599,104.3368,1.5865799999999999,1.34633,437329.3471987615,3536182.920370889,beichuan,31.83045955793725,38.03706469804053,40.631090920095154,0.011904684225473576,8.369538157516919,-5.608408516734346,1277.8652819534734,610.8898734994422,19.5281,46.836359020639904,-4.780698324257274,-1.6965868146092578,-23.02899733097572,139.68294134515185
232,4.1996,4,3.0536,49.77,219.58,31.8438,104.4369,4.2034400000000005,4.775,446721.84068608674,3523260.448856818,beichuan,21.313789567677574,34.762696427459915,28.412751851831608,1.740735634036169,0.8393395992945982,-2.0384535311078653,1288.9378010058533,595.6559729131428,1.2026,28.379635921046248,-1.9737347005631969,-5.461608017154062,-11.22047660099581,131.35751354927552
233,4.1942,4,6.1072,49.77,219.57,31.8586,104.4158,3.3504,4.08858,444734.24403556,3524911.463109685,beichuan,22.617719245851315,34.97732842219902,32.320117903746784,1.658489518774558,1.9516678846383413,-2.163914242875866,1286.5946850046444,597.6023023724379,4.2562,31.481912929924608,-3.5919855341927445,-4.669317964576784,-12.998062091274182,129.33301474387767
234,4.2008,4,9.1609,49.77,219.57,31.8733,104.3946,2.63988,3.44275,442737.76500139263,3526551.843175283,beichuan,24.882858367853324,35.70151624002761,34.06532903431631,1.2987176752024367,3.2608345745133294,-2.7915215271758598,1284.2410978370485,599.5360955184207,7.3099,34.761123848137245,-3.7032435586316415,-3.9172133439612273,-15.466073856552882,127.48077371193125
235,4.2228,4,12.2145,49.77,219.57,31.888,104.3734,2.20211,2.86161,440741.9230521281,3528192.62450233,beichuan,26.977488463496734,36.40717835872047,35.63491624790198,0.9458427731706486,4.540047627237934,-3.4663182482513304,1281.8882617090715,601.4703616990713,10.363499999999998,37.90656656066904,-3.7860641504661543,-3.2569113037883524,-17.74976803385448,127.57955351012022
