,txx,tyy,txy,mu,phi
13605,0.7502353506983419,0.4388452899794781,0.2790763796829266,0.5274556092462874,0.7176368699880414
13613,1.3580465516603222,1.1821289441483034,0.02672043140911038,0.23642895388382865,0.17968943161264112
46389,1.2250542870606302,0.5275306127980458,0.04762408863422254,0.5489094780581294,0.5887740098827549
13622,1.5205386448097948,0.578495521909077,-0.0787778726219257,0.3453764835163815,0.3217112147603496
46394,2.363567583447147,0.2966184990515613,-0.06291179183639174,0.35960886348341636,0.0773271011361186
13633,1.1291781959886,0.2915484732378695,0.17871467369282265,0.30085133851608914,0.3923709465902545
13642,0.9962562566590004,0.12112322507167553,0.3461322127696729,0.1985492435166438,0.13408169035783601
79180,1.013824162901787,0.17249108066069144,-0.0785204998733988,0.20940083582531,0.16368385884521688
79184,2.264483360261924,1.1339470982941289,-0.5012900350205725,0.3421160770096119,0.09169107865034264
46417,0.9829547608313782,0.3945504715474295,-0.3563013046791638,0.503300022020416,0.599107124803384
13651,0.5393208010587355,0.33563587235602194,0.12985650666100335,0.10164832158390283,0.34943332427176466
79188,2.231563720354412,2.0627037461578577,0.14884550007768374,0.2799155750621348,0.049674977786257186
46430,1.2185267953062664,0.6331653801987005,0.12065916115795056,0.18452139929176098,0.13536898845783088
46435,0.5823058217368248,0.03825096543605964,-0.07976026538648999,0.3117656044416501,0.636908704134628
13672,1.7154305142631974,1.246931171872803,0.34647619871000745,0.35243386716761305,0.3696310726271882
79209,2.3638899764298453,0.7129778334175396,-0.2358351338144751,0.3188430752360825,0.03372346594308432
13676,0.8004543480051326,0.1962465960203864,-0.20041456793484336,0.43377445616674654,0.6308441325527252
79220,2.409482044050493,0.6144174185154153,-0.2532762225187923,0.5411234428390206,0.32569827803987955
79221,1.2118117896238887,1.072958692475256,-0.05057161481313698,0.32758636305591426,0.4009106705878738
13686,1.5001858801984909,0.9620002605163356,0.2868414677184887,0.4302400478931331,0.4651629099328896
46466,0.8612108979181514,0.6774813608052908,0.11122235478296716,0.1508667010520157,0.2308819286389513
67820,0.5542872186793917,0.3026777945603954,-0.2269042946647239,0.529648974888338,0.7704474452789839
13706,1.0642570037298649,0.6358566390055794,0.05617779689277128,0.14585439787271065,0.025040382225837533
13710,0.5234613015753256,0.03631529376212611,-0.01399552295666954,0.5971758669812475,0.8086844127322564
79256,1.5359425798630968,1.1457410565326518,-0.7625578477053491,0.44110170732035603,0.3451210206830748
13727,2.1951229003768127,1.5932217029982063,-0.2565799306606289,0.5277357252766031,0.3985373896337852
46497,1.0245634409729971,0.569947299353486,0.2532740248135131,0.5493754806120916,0.6504514480483903
13735,1.6947214025491002,1.6958621747332925,-0.0003003290250052977,0.2881704649158232,0.15489649123388455
13736,1.6541210479815616,1.3526423393432212,0.04021274544312093,0.45582809025070653,0.4354919534994228
46505,0.7730187848341677,0.6825525897397257,0.05517930965520177,0.1389271105964525,0.1856619731646165
79276,0.6314133496323394,0.3706837262735691,-0.3360778522601833,0.19761289180832758,0.30081880363822994
2290,0.8180666006449699,0.20328000110079744,-0.25569684164344914,0.3559831904824804,0.5484509562785398
13744,0.3765641870741092,0.03648401135810536,-0.09264933021530343,0.12317724546342859,0.3830932545229538
79282,1.2712485412465655,1.2575125733645809,0.013156389657861877,0.29089083202664395,0.2964807122680209
79288,2.2773709029173133,0.13578219010562592,0.3212853890157439,0.45274217191530963,0.18321487948464835
79292,1.024808929872963,0.9541531607054262,0.023224070725712254,0.4191609850074799,0.5798591017912003
46529,2.1110908878273995,0.4182114511619573,0.16493028814772967,0.29778933585824063,0.020515804694566483
46543,2.1462344352153235,0.052929838356895687,0.009304726653758907,0.3764714349456907,0.09511224952320577
46547,1.438330587732473,1.18399183260769,0.20529386942232009,0.3707424096998706,0.4485986131584197
46550,1.385032025978944,0.9593313279599794,-0.2413049505060201,0.39837639249504875,0.38780150797817403
13785,1.6443477106342927,1.1551108559219667,0.14873901846671342,0.4045992150632268,0.3925863298672439
13788,0.9884648899162606,0.4927101878346878,-0.2301623042544349,0.33975906778359033,0.4598564757773927
79326,2.143562517933164,0.7208449108347283,-0.1923361844252156,0.2866220985882441,0.01621518573389831
13791,1.7633642122655089,0.6213567798928922,0.13010066751455465,0.6577046674864464,0.5255380650888968
13796,1.0873649858478698,0.14834955871550795,-0.18785280278498734,0.6004281856416926,0.6309823323221488
13800,0.3602581326325095,0.4300939879938334,-0.1659323128318591,0.14907357615490302,0.3701954256717333
13805,0.9779879777277416,0.4216236355085229,0.09435596736654772,0.2783057812520692,0.4553316394292271
79367,0.7758302435161547,0.6590205514196433,-0.009552501490714954,0.12908507091705682,0.09304920178900726
46600,0.7485308666772454,0.227411406317165,-0.1956618245218068,0.13103583034536406,0.02999768068627847
79369,1.1100504314083557,1.165997985011613,-0.0461073309944273,0.3287725280250922,0.4057798037866656
79377,2.121128560147095,0.5741372994041288,-0.5753912583403508,0.5310934623875216,0.35284821677728884
79380,0.5233670000465055,0.10813064122048358,-0.09965322906030848,0.4627669875988021,0.7664282538046941
73306,2.23160045605778,1.2503763182874077,-0.07572735664574938,0.3373845812291505,0.15083629081057354
13856,1.0659001073947822,0.2642250043030567,0.00553111383129365,0.25577686410573763,0.3232621859847597
13857,0.9019939115166834,0.3019840082176013,0.12520430132013452,0.15960395120564758,0.15905801108142628
13858,1.4377189652868692,0.16084610380517106,-0.4330580830556983,0.2744136229101456,0.10109756613661604
79395,1.3367941267935082,0.9943404403140924,-0.3403308808142658,0.4301036762160081,0.43077033077287896
13861,0.9061297175494841,0.5223754301294844,-0.17186573818470646,0.17140675351621643,0.11929720901922282
13863,1.5595179028156558,0.4609440819153464,-0.17272838954912026,0.4037440111939439,0.3704668439429431
13866,1.941575443169606,0.6382643177868773,-0.007982395561499269,0.6459798553322439,0.4904610838779406
46635,0.7269932035520698,0.12660623202009422,-0.10256743188207867,0.14680417935765844,0.08511198705958943
73309,1.5326645703415736,0.7799615129778231,0.2256087968598593,0.2840475989686311,0.2842319393540651
13874,1.5350120152122595,0.2415757766764841,-0.5894838324164632,0.3897723110063687,0.3072408118386166
13880,1.850305643451975,0.724033957341305,0.17584045135537,0.29621653403970305,0.1835751828308076
46650,2.4099425984081964,0.8593792123477145,-0.3106426018394471,0.3589146151407857,0.110588585417274
79421,1.4327470510835456,1.076719105912988,0.3499264108046986,0.4334899533260276,0.4894447862931756
46655,0.7535068886359657,0.3335380127668088,-0.13545934414329988,0.34929985720077716,0.5852659837943852
13892,1.795121794599254,1.2806143892192952,0.2945265733518805,0.26494558765718795,0.18182003044565295
79435,2.4038994826496496,0.6139134075837661,-0.253128533640592,0.6475664354847463,0.4116917373627622
46670,0.9185608476387842,0.2724650640327581,-0.08798882872385108,0.2254112090591454,0.32088623374703884
99756,1.740241845802894,0.6946067591320004,0.4173934196637875,0.24006520235413525,0.1034977187790898
79453,1.500399638397988,0.30400700511356155,0.11105629465158116,0.33303518343812494,0.2926854407985018
79461,1.6200559085510502,1.487516314218828,0.012215892930364736,0.3149812883561735,0.2644454781717304
13929,0.8457572036603086,0.5707737741133906,0.05489843676724368,0.12742157269348844,0.08797550872611565
13948,0.4896526275013013,0.1576535924432686,-0.017383838098834925,0.15775213456355017,0.4799517229682802
79486,2.399429678802562,0.4946580502241307,0.2501216542582943,0.666398556871868,0.39736149723986813
46724,1.5560614261923138,0.3263993528287581,0.16651190042449865,0.32554054216492356,0.2606332370243445
79495,0.9112035355047936,0.5820756993670101,0.07413008362485894,0.20362362655263527,0.351540177039574
62403,0.8469844164989098,0.22048875691723496,-0.2690588849958358,0.18078627740538686,0.1256963577200607
46742,1.8082975091807336,0.6258659707667108,-0.12747000562528396,0.45647116519595543,0.3724828429747635
13975,1.6602923798112823,0.7793340505619857,0.1876362103360668,0.5989514337339042,0.5299722703734162
46744,1.0901900153625097,0.6946814176658374,-0.1936837055838234,0.24760513566885295,0.255202536156978
13979,2.132602035541599,1.3904972166409455,-0.3881007743139532,0.356531197093495,0.15423110992043096
46749,1.712777708982762,0.8352287224383399,0.08787857422107098,0.215585076079044,0.015217902607036546
67867,1.1285252527659402,0.7238007556897479,0.4107686280318969,0.5579573911597049,0.6246194793648672
79524,0.8117050438598379,0.17793506903504402,-0.10536831380900936,0.29144864484690786,0.4969198867239635
46759,1.4798589097675825,1.157544901967979,0.4915541121373497,0.24906909997283605,0.3164516760281453
13992,1.8988613134992285,0.08452614313429617,0.1782257347399678,0.3514599411608239,0.10378106033905928
46761,1.6234934686949607,0.20263286652996731,0.4723325242591158,0.26316105478404667,0.0035470335051217107
79530,1.2535098412811296,0.4965018266455959,-0.7668303492086596,0.550992943354283,0.5473574532641077
13996,1.5041656934951066,0.94895568100011,-0.1227025731203682,0.25676921437324274,0.1491291634933669
79535,2.2326450117498062,1.5924924836697243,0.15028843729453126,0.5087057493750542,0.3964060040666273
46779,1.6873942622987672,0.4812193798313718,-0.23762817494588315,0.33707538699722767,0.2326746617918532
46787,2.29217654718923,0.08023186806950376,-0.39390440786178255,0.4410574465427862,0.19382444361684828
46788,1.5389804850821192,1.0317306613206616,0.5653883417692354,0.551853722646883,0.5358525538865746
7700,2.272921325841704,0.534806881895649,0.3511627640371272,0.41723450117732486,0.2352497945143827
46792,1.2307698739787154,0.29517831327703664,-0.25481918372633205,0.26091248272403,0.21017035835618295
79565,1.701082126187884,0.2324411264745265,0.11840153529478377,0.2792178909059793,0.05410965025029242
14033,1.973592960608194,0.5491306650343963,0.10945986395378778,0.3491398583041564,0.21137831343547966
46802,1.109319299264257,0.3135705195491027,-0.4495772961316232,0.3010259409489897,0.3081720568056901
14036,0.9431129468007364,0.7013382417018723,0.10766728045835773,0.1219388657952725,0.006421257297451724
14037,1.0740274214606709,0.7185350710846059,0.12019175395052176,0.29551957619251046,0.4383081433631268
14038,0.6574556697119639,0.28707926457784777,-0.10467824013913647,0.3303916575340872,0.6175738535395837
14040,2.025300536033517,0.9375105896592348,0.8427050858728051,0.3750630323126869,0.3010957297972737
46810,0.3684572585365522,0.07474200567298095,0.00970900190884637,0.1936154218781878,0.6704691092035089
24186,0.813021317929115,0.2531173123411949,0.037772714511540885,0.302519396766901,0.5426809814092811
78800,0.495682805132634,0.3171022396943503,-0.1626796316183032,0.09806807730712462,5.877279431409921e-05
79589,1.5153504437114338,0.8261582902086931,-0.2177557459003772,0.27913752904744094,0.1793233002689194
14054,2.4119944425290742,1.7352655359939937,0.031546577693390594,0.2867302383294945,0.02776064632938569
79596,1.6201438857461563,0.30432403258265384,-0.15333676641972396,0.27667383861057104,0.10447559841946102
79597,0.7029880977118521,0.6044310271356607,-0.013229935453206556,0.14748071909355254,0.2335029183072199
98670,1.2262198098432002,0.4188984269050793,0.29683475271269805,0.22320467436634467,0.21973342227410106
14072,0.5428384348164325,0.43996189803196345,0.1018780191281163,0.3052473437910341,0.696827089920205
46844,1.6615056746776748,1.011594489721117,0.04392293782422006,0.3800083536510858,0.3464320687152721
46847,0.7952607949180935,0.451956194205195,0.19896560528814086,0.1457317268825101,0.3161572076544989
14085,0.5233814022802072,0.17068589140177526,0.0018830211291361398,0.23939629853822503,0.6246976895965344
14087,1.026133473390506,0.5569127858107654,-0.13874990358665704,0.1675121250415899,0.04551935635542125
14089,1.8658912921248427,0.9755488158205028,0.8770164776319659,0.3419241103258624,0.3185528329624025
14090,1.1318915163310523,0.8713115322525481,-0.23942873030219397,0.3951419660139026,0.4503590114190391
46871,0.4396552079859928,0.17139280828318795,-0.08818358459147603,0.5388799395385175,0.8302116156076995
46877,2.005559703843569,1.7304724806994414,0.0318852974323996,0.3236490435245403,0.2081644037888665
14110,2.003301183832036,0.6156340340601795,-0.05757677496254132,0.3095731598019955,0.1202914321851224
14111,2.177448363193211,0.67578637474013,-0.5313299683970173,0.40087575137745834,0.19812575060730714
46880,1.986769761150236,0.050723075782507,0.0413788155127975,0.692272759122512,0.4607161474892837
79649,0.6211487736913327,0.17250488077054624,-0.30360848400050594,0.28599474663512225,0.5351622003055775
14114,0.5602576070546091,0.1634913129603736,0.1109404542646786,0.12626782997386604,0.3118171137851313
14127,0.5352453440014383,0.13913576527269808,-0.1579335745812642,0.44310655055494536,0.7751005475245801
46900,0.2666133282382935,0.03235825722169138,-0.05010533736596318,0.1798393786981867,0.7236311612325067
24201,2.2443499130897044,0.10276755574219047,-0.19782369937496397,0.4531321987253985,0.2266604064345735
56970,2.382098443702663,2.3732504622499238,-0.09404411534099896,0.30210046851862404,0.03512470153387159
46914,0.9943287566170532,0.31812303012224513,0.10156839294608404,0.6056272664180885,0.6591697780336292
14147,0.9492258376509404,0.037952312499900116,-0.0854526737616723,0.1846247102869883,0.02534421145153941
67896,0.438944528509656,0.15909637038900828,0.21603053641618436,0.05601000958841518,0.04998301647604353
79698,1.3568877585366632,0.4649196890516514,-0.401683827143927,0.3028995310208841,0.2381447760436097
46934,0.9743912298204144,0.1883851548557688,0.2960117808545353,0.17292079772280233,0.1074909205206811
79705,2.3374690746902598,0.3281290020349274,0.2250364842051732,0.6536597352726652,0.3916171728331443
79710,1.3532274474175896,0.16296841991549782,-0.2536643110624859,0.45326262935574224,0.4600340862710379
79712,0.30991832021786075,0.151478737405667,-0.09994882570651956,0.06665521242120566,0.08195904626727876
46947,1.6585787975592112,1.029731853347162,0.19084679062086796,0.2296760462169643,0.1255934747589242
46948,1.4495449574080792,0.3724653366745087,-0.5563897166876621,0.2551495278957989,0.03327772656213575
79718,0.646627704718753,0.6290871543195027,-0.017276470655669868,0.3862876659373837,0.6767880021919799
14183,0.3705977602876391,0.011059622249166349,0.05302824993050608,0.4635774914054598,0.8265161641429583
14184,0.2987389415362735,0.059677556204952825,-0.07278711528293524,0.07074539474900415,0.18108871273364005
46962,1.3190787824979917,0.5626165767164505,-0.6461737580297601,0.5103981790411494,0.4975791833872077
51518,2.0499076869388606,0.6044027497104595,0.5359952255664243,0.35349713436654584,0.20145655252730504
62441,0.8648092020491702,0.3480176245896303,0.2825951387181647,0.2554620774018376,0.4896048086214772
14202,0.8274636338234135,0.21737922730362114,-0.18612563332087012,0.5755802154663903,0.6970638506142705
79743,0.6106914257122754,0.07121601727221373,0.15067115820936314,0.2714491101626506,0.5571778972485923
79744,1.9965885079561128,1.0784178224301966,0.040521169295026783,0.4244006685123439,0.3214153168414649
14219,1.8469995527898435,1.273280082865768,0.4224640130610505,0.21330791663325832,0.08562959556199001
79756,1.0489542127077132,0.5288491476578655,0.0517143441842311,0.42642566896633644,0.5591371584757073
79760,1.2527435891751109,0.25131581947371723,-0.20056664698070198,0.44739481203532194,0.4916235878062954
46995,2.3797716887052585,0.9460271804422647,-0.11440120946899385,0.5428448930808576,0.35590963528278546
46996,0.9091195683614188,0.535675736879894,-0.18733895731235195,0.19668596814861128,0.21126832222767208
46997,0.8329957052176271,0.1829480792948032,0.07272484896773845,0.4850318281261583,0.6607353246537288
14232,0.17643446426947934,0.013104155996740042,-0.0457905689452145,0.06405600502582405,0.4586074959133616
29679,1.9646910180081247,1.14666913725111,-0.18457961839189355,0.2740382939109286,0.05163830323688501
67909,1.358448880123319,0.35250594136016217,0.1676596008388771,0.20881674074035567,0.0428406264766279
14241,0.25764353504474363,0.20155440627746649,0.05024831047234793,0.3551058990179545,0.8829449067980014
79779,0.698123355660524,0.6149887552830406,-0.011630594253890786,0.10485740726560644,0.0020594441757435518
51526,1.8425927555499584,1.1962615767004168,0.4096807317399693,0.20849570871783923,0.06523115636949753
79784,0.7135245693150407,0.5129655861766034,-0.1643949062274432,0.2741716582659763,0.480705096448296
14254,0.6051091490863884,0.23721829914433165,0.19671111546628592,0.3505981209314599,0.6992491697109819
47026,0.26177594451881075,0.1445934364445771,0.06790190960635037,0.10381275066217352,0.6854180797089533
14260,0.9093673530463752,0.2582868270816131,-0.3714905537185604,0.515046633083109,0.6269321183004268
14261,0.4899751418743107,0.2996345408206217,0.05358274198412501,0.09064896166371003,0.25793325734150824
14262,1.863518064654659,1.1635190427168436,0.28014286233022984,0.29602020245981536,0.22002011404597066
14265,0.345929960677724,0.07816625659830279,-0.14640576139331052,0.0873118598068797,0.14391649905011114
79807,1.0485140785931757,0.2035522798003183,-0.1074881612765268,0.2151301502907395,0.16965129724790673
47045,1.5415925075448125,1.1129616466899122,0.6507095858409003,0.16888174950154386,0.1884113284314415
79820,0.26625620095715186,0.17811637039892414,-0.08610809734931738,0.09189918121411317,0.4300087979248885
47053,1.9040248089467489,0.5525971953472368,0.19595039513362164,0.6530692302212191,0.4784794738935672
18765,2.364001571649115,1.455213389377839,0.033665073491834875,0.535797774182612,0.3924511994948965
47065,0.5008641568400661,0.3554788885438481,-0.17403240433415498,0.1570104637661146,0.34946688354571764
79838,0.2830713848525475,0.09950074056194257,-0.02645790641652947,0.11673528948331757,0.5922918691402005
60049,0.9439462488810142,0.4463164215822519,-0.3180095037468769,0.3758011010095411,0.5472015768270316
47072,1.8647208916701592,0.06859966583665578,-0.11089124339643226,0.3230544701575252,0.0651094589016667
47073,0.5030746322402873,0.16368513171410273,-0.20540379793145114,0.1250109745625652,0.16586462441058722
47075,2.0675353947704633,0.42027529829411,0.1233022275438458,0.7018475569739476,0.4648099700507163
29692,0.5906738085459439,0.1695230798629097,-0.04207242844069014,0.1290666564227111,0.20988386612979773
62461,0.5758625546528721,0.15873199251737347,-0.09576978664744397,0.4937198476021912,0.7549199488802883
47088,1.8922736947632288,0.6676656607739339,0.3255179112774138,0.688182448254423,0.5084242319720871
47090,1.3057564761862823,0.6252024363678849,0.2600435040498117,0.16773066278088644,0.04109694701902001
79861,1.7444261247926591,0.4191012188781209,-0.11025826031873012,0.5433548830748669,0.4477152350185122
14332,1.7582247854301545,0.5539807063522779,-0.4757758859507237,0.31216325030877823,0.12611907312152945
15753,2.000266858974034,0.6972136242745138,-0.4134866571995747,0.30187629346811773,0.05812859360964285
14338,2.081581170891404,1.0463734611695352,0.06141222634887598,0.4878211715821351,0.3738382705939221
79879,0.953514420280918,0.17986878561990244,-0.30496903461585345,0.49962620480582265,0.614113964703807
14347,0.31355543919902906,0.02585820909374448,-0.06508038226709813,0.12654171225265845,0.5144090273473542
14349,1.6640520596286819,1.3589945357257494,-0.4826213529658502,0.4074122905050497,0.3964329655745469
47120,1.3809240104983476,0.4521370137612735,0.016044017073580722,0.44437685642518227,0.4717970574516418
79893,2.2747022235644216,0.7105257571589655,0.30929227757155825,0.6466006997062038,0.4187222536153855
79898,0.6974063098645623,0.4277997906620125,-0.14551433570346828,0.3722174492983533,0.6558605002281895
51547,0.6462464194802912,0.2614927880833017,0.030693890019523155,0.1336940866806474,0.2587359497229253
79909,0.3641056591129957,0.11204213397294857,-0.04939199772802687,0.13120674615691552,0.5106741342153936
47145,1.6698413309113738,1.3963797733550862,0.04375016441833092,0.35533540469971203,0.2925093001601904
14380,1.1557103309498595,0.7907969194368858,0.10587849572513616,0.3769949288687583,0.4876165099797681
47152,0.535475605201044,0.4009227632896569,0.07037962473064324,0.2287856823566516,0.61923815006095
47153,0.5143531486081646,0.449842808540364,-0.03881932336344813,0.1238289225549433,0.2828133721683719
14386,1.399173483243885,0.6777136099485651,-0.11706200591190452,0.3532810995683839,0.3648216431132824
14389,2.365552762223388,0.32167951595147504,-0.4621155101179398,0.7053962803911198,0.4370130048210983
79926,2.075946363974022,1.4992137905879774,0.20237799760705694,0.23245511698569352,0.008280140016566713
47159,0.9050819170708232,0.5101722682915125,0.14446511464932146,0.12940459637034668,0.10160934279291847
14392,2.4619347104817275,1.7785752103861083,-0.1247590510929552,0.29424969707831433,0.007463057371163712
14396,2.200841425719375,0.6494997176432664,0.10415129666957088,0.30829630361448324,0.08231639613853807
47167,0.9245745294111104,0.370410273524612,0.22496343720118253,0.12957830377252028,0.04730768511004542
79938,0.4114918588641343,0.08568506638883946,-0.11858050970047886,0.09041589568109071,0.07992914890997632
29707,1.6357611071113212,0.3874666544685181,-0.597553680071485,0.4767866521661467,0.3947956756419763
47176,1.769383003201478,0.6674918405743141,-0.8684135857237908,0.32456958278189496,0.08697963778412393
14410,1.190002515813605,0.7512342583447214,0.11908926057708445,0.29546154015107423,0.3958615511218678
14412,0.28068318667484915,0.15866295065112015,0.05735187541919374,0.1526787589084972,0.748425221950417
27758,1.5322908268693587,0.3885063988216187,-0.2086269928623328,0.636179347263053,0.5516638819799897
79952,2.1010722983039574,1.4844148404865798,0.009707720196869008,0.5050979281728797,0.4052063598025168
79953,1.4884749363822132,0.5772534358907684,0.2801109434263912,0.5635939115599875,0.5235331720639882
79963,0.5127607521491923,0.2251675953572964,0.11930303499104895,0.07479253048379825,0.0988423041530812
79966,2.391676901650495,1.956458333979916,0.1612217644635903,0.28699552610768936,0.053939827513695214
47199,0.5208170312671997,0.19552878006941055,0.12763835721922975,0.32127939241215187,0.7213869553936689
73403,1.6176524170789432,1.114978347541751,0.5488862400053591,0.17019318963975938,0.07887277172324761
35175,0.5028316808437693,0.20278021303046115,-0.16387984146149095,0.20155040870516122,0.5080564265194263
79984,0.9705564764975632,0.5573853634215926,0.162959334796427,0.35885489932828335,0.5528512577693804
79985,1.7651123941832283,1.0372693968867317,0.09468075789924804,0.31014766881916633,0.23583924897724334
14450,2.4511422930033846,0.5847068881939209,-0.09554375324966494,0.4545485881546289,0.238751192952864
14452,1.3122073111353525,0.2912743910776146,0.04208935737504405,0.49185539411276585,0.517686961661122
47222,1.462248277491078,1.1710452316161493,-0.1322867334752547,0.2331525497165451,0.07527598107165039
14457,0.8042775258945043,0.4226944211183277,-0.16356145264772598,0.1446231371734309,0.0981231882325898
14458,0.4823112826209694,0.340589027880219,0.15142619211596314,0.1388686808028666,0.5797799917527164
14462,1.018298578274882,0.16695509076248233,0.1811571322433272,0.19853486422392141,0.13929843578006254
14471,0.34849201694731885,0.186948821428218,-0.04659483240271789,0.06734159706465591,0.12213637077142918
47242,2.301851401203066,1.514144897264596,-0.10699158817809007,0.5251870393744406,0.38798831396064604
47245,2.301925512256958,1.2869729147195126,-0.07395320938599614,0.5379090252113651,0.3936794278751869
14486,1.7324563691306596,0.40861100443262105,0.2323200378804131,0.45218475078939013,0.38536935660084704
38672,0.34699424731573497,0.18038379101190305,0.02498275844952278,0.07192551929855545,0.3146925323098623
80031,0.6774298870116658,0.1489760217143328,-0.16882274974149428,0.23327980439255724,0.452137712089303
51568,2.33872659896252,0.4907794800282659,-0.09811998320660074,0.6972602350884952,0.4355416066242129
80034,1.5686201864299485,0.43316698850099866,-0.15149942243161266,0.23625472755743038,0.023323499613507846
80041,1.5099716902558138,0.5438097039415349,-0.2342958460811809,0.6269235063034817,0.5648180190476589
80043,1.7090095182547835,1.089545652921856,0.4521796162281917,0.23331186145836902,0.18855078646400655
47277,1.0874346471895553,0.3952446966558241,0.1977277007530624,0.15322648107560194,0.01945624003800527
80052,0.8260321112472891,0.2845455429019312,-0.1700787848040904,0.42670289052935784,0.6169228937258003
80053,1.2818802816828128,0.5232571717327643,0.0755301147701891,0.17792712070580602,0.010926049620096023
47293,1.4088152727298389,0.8577633288734429,-0.15467039794432916,0.4511775814050718,0.5249584155449574
80065,1.4277115508692757,0.4520146826787369,-0.16548684228021673,0.21407027280066748,0.0037571996866514468
80066,0.2500530215111012,0.11836564228498088,-0.00773531009598118,0.11433199011108676,0.6575458933242536
47302,2.2522420424645038,1.0935233673600353,-0.4820011828008038,0.32494920662788696,0.059046632619884236
14537,1.434268650601887,0.12810544566228518,-0.033582459234750665,0.25436100863593064,0.05426981541801743
80079,2.1255133839358056,1.9289045338023239,-0.4198278338052988,0.4512111769977835,0.37127089397467294
14545,1.4746855076960017,0.9702364969801921,0.4323459449776884,0.17042052305319277,0.09814707029157957
14546,1.0508182289408137,1.1332795577734196,0.2034835910873095,0.3545176309437635,0.5003431542592861
80085,1.5005467324114117,0.3291060334803168,-0.05618345633028098,0.24325671115803263,0.061801682393370465
14552,1.3161141523740965,0.9832362042606884,0.2696253883116887,0.44426999740486306,0.5228576886665952
14554,0.9043838299883544,0.4225734311028992,0.15385898091592756,0.18975672872900634,0.3374448515088787
47333,0.43134922061178704,0.2051991634330484,-0.17258867876688466,0.3394256613572373,0.7196920573967447
67964,1.177559695174837,0.3259912171619479,0.22389131738197027,0.1823019683257996,0.05024275825478691
65953,0.38690845965601295,0.21878622905649084,-0.037174396306554884,0.28668176019682673,0.7456596617953436
47346,0.907289037434986,0.6887470291344472,0.2660773742477148,0.24022292619192026,0.4885595132845992
73427,2.3380902919649906,0.5537600636462657,0.4131486858266639,0.32056234759511437,0.04279376841758874
47353,1.7270437253502364,0.5522891024227193,-0.016752408120751284,0.25744805756506595,0.07922677941408744
80123,1.5111642020005112,0.8748994915375762,-0.03111562099208348,0.23464470017532374,0.12461569389543595
80125,2.061365138146978,1.9088901544705508,0.3428267498872497,0.32655203577099995,0.2395321110591521
80132,1.2763390527899217,0.6607059385299979,-0.062102641637077335,0.36173014567406914,0.4189840738208903
47368,1.5032596382345615,1.088137579808517,0.26306388496576805,0.21833605023702152,0.19766982236690275
80137,2.0341823198364186,1.7170234590001656,-0.14757200768647755,0.48068016113089707,0.3777901225754738
47375,1.1542739067951882,0.7494193314362838,0.09206852474949256,0.15359478487685235,0.03256130678790446
80147,1.7870255341526158,0.7196384412379153,-0.17787810755233396,0.5993715751205491,0.5002187782246769
47383,0.6970815373067013,0.29637971647742445,0.3036211117976088,0.08173294609599308,0.01748502971907362
47388,1.5013894594012596,1.315235439666708,0.8072356697473425,0.10995323245176382,0.04249290891788343
73434,2.137186864177634,0.2915776675999951,0.7357348746917826,0.3354683307378058,0.00866045284485841
2437,1.7630987339803197,1.1343422619096093,-0.2446559108493521,0.3699213267845548,0.2685594093744685
80162,1.5068463903182872,0.9352781111181568,-0.15371774219846665,0.2886173439295916,0.21520880039480494
14631,1.2907128637724634,0.5930459113624105,-0.042108441491336634,0.5082153454909625,0.5446529157130731
80168,0.2383117734264317,0.1118775123361873,-0.07529104975829169,0.4181494662874043,0.9089467209524428
47405,0.6118847122942969,0.3425512546567405,-0.06984886319465929,0.10448998532159834,0.035341761741476595
14638,1.5886847021640789,1.6181407533301817,-0.004967499060168024,0.3736040696645384,0.36815679346662455
14647,2.2402132148256406,0.9869551714257364,0.02770827303171693,0.2877717663161803,0.05471571885090113
14651,2.1499514309802508,1.791006915431039,0.31361498328044696,0.22634931043273795,0.006778275640726861
33222,1.448747271831508,0.5288912583554702,0.4614144737793919,0.43223648516104085,0.4603323943920614
14666,2.114684441088061,1.4103457381730773,0.5829204783163915,0.2916000610589869,0.20368383600863232
80203,0.6788823597684539,0.06222099084354925,0.10597579928575,0.38973123276703947,0.64362442164831
47439,0.9821028823121992,0.2441500489924243,-0.021645183617083785,0.1864122606156842,0.1376099712095045
14676,0.5818330564889083,0.02297668773335316,-0.07562749575767927,0.12558062693431152,0.06561699294860299
14687,1.411879463046808,0.4216533708769482,0.06727982948733506,0.24295724573219069,0.15344527565450486
80224,0.9389174657487708,1.0077278868448358,0.4489069338540034,0.2953162499319361,0.5187966012908833
14698,2.140482441390987,0.6818785356769695,0.3802075952008849,0.2663297295034275,0.005908217663149128
29757,1.640938031604265,1.0406883782738992,0.19930588680422728,0.36848831294297557,0.3590125338571168
14704,1.3695902274662404,0.1822653765613742,-0.05581854260474496,0.3060900355143654,0.2576717504916626
14711,1.5407660341289913,0.8545448308504326,0.10041306484885168,0.3571845112811316,0.3614603031590487
47482,1.6622538712144883,0.5621308607240395,0.4606190935122058,0.26809198885696645,0.16466994182866604
14716,0.4007194430950921,0.11051350860009278,0.039742445975544834,0.07637531817140059,0.16908747543721278
73450,0.9075817892790716,0.4373984820712152,-0.26205089137245985,0.39188764132348985,0.5396395944898287
14722,1.0349005895832608,0.21063577842828776,0.21526893111669665,0.4285992818076936,0.5489555631117622
