,index,ul_lon,ul_lat,ul_z,ur_lon,ur_lat,ur_z,lr_lon,lr_lat,lr_z,ll_lon,ll_lat,ll_z,s_slip_m,d_slip_m,slip_m,s_slip_m_err,d_slip_m_err,slip_m_err,lon_center,lat_center,easting_utm48,northing_utm48,z_center,ul_east,ul_north,ur_east,ur_north,strike,dip,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
1089,3150,103.882,31.701999999999998,16.6,103.853,31.676,16.6,103.824,31.701999999999998,17.0,103.853,31.726999999999997,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.853,31.70175,391307.21354555327,3507949.4736100263,16.8,394055.7746726604,3507948.635441215,391277.19334799564,3505095.161894711,225.7618454432454,5.797609052398004,bei_b,43.094897703815235,49.238819156496675,66.86102175499104,-0.420407707099846,9.121362065408363,-1.2125658527670304,1223.611217003207,577.6063394096022,14.949000000000002,68.10862241987176,5.0553130489178155,5.350853507325346,-33.503935561499006
1090,3151,103.853,31.676,16.6,103.824,31.65,16.6,103.795,31.676,17.0,103.824,31.701999999999998,17.0,0.0,0.0,0.0,0.06,0.0,0.06,103.824,31.676,388528.144482636,3505124.429944822,16.8,391277.19334799564,3505095.161894711,388497.0889464348,3502242.4043230773,225.73896523978598,5.741372352695464,bei_b,43.79133701522527,49.21836967300376,68.7601022397459,-0.5044256329072607,8.539717110034317,-1.2155188963782457,1220.3350587403825,574.2759831150793,14.949000000000002,69.90291832709975,4.535860046532372,4.971035423004187,-35.21232163423434
1091,3152,103.824,31.65,16.6,103.795,31.624000000000002,16.6,103.766,31.65,17.0,103.795,31.676,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.795,31.65,385747.2609720236,3502272.3897700724,16.8,388497.0889464348,3502242.4043230773,385715.4627753504,3499390.3616726086,225.71611539776455,5.740507541979912,bei_b,44.51465634676564,49.169073122221825,70.4468489033897,-0.6416252326919661,7.939537657914793,-1.4708584405527003,1217.0567614814854,570.9138014733585,14.949000000000002,71.53067079545517,4.1848954271119485,4.402403229669984,-36.84431786043813
1092,3153,103.795,31.624000000000002,16.6,103.76700000000001,31.59800000000001,16.6,103.73700000000001,31.624000000000002,17.0,103.766,31.65,17.0,0.0,0.0,0.0,0.0,0.02,0.02,103.76625,31.624000000000002,382988.5680711878,3499420.7960540215,16.8,385715.4627753504,3499390.3616726086,383027.1912611852,3496537.962522313,226.69673895160182,5.695523380971299,bei_b,45.2196365778177,49.170036187022816,71.80226361338839,-0.785816553803472,7.316145658776309,-1.9707064990278451,1213.8046240437125,567.5521461479407,14.949000000000002,72.8430798445988,3.9838846182240677,3.7619034142072243,-38.226499957491384
1093,3154,103.76700000000001,31.59800000000001,16.6,103.738,31.572,16.6,103.709,31.59800000000001,17.0,103.73700000000001,31.624000000000002,17.0,0.38,0.15,0.41,0.1,0.07,0.12,103.73775,31.598000000000006,380252.08722440415,3496569.629386825,16.8,383027.1912611852,3496537.962522313,380242.5523047973,3493687.3218672206,225.67103074473005,5.6900472352844815,bei_b,45.90012740575919,49.26389920572549,72.70736390220125,-0.8776535740748134,6.6494179325658775,-2.649234964752568,1210.5786717070546,564.1909942571629,14.949000000000002,73.76015137639233,4.024578626186127,2.726381512026322,-39.39498094562561
1094,3155,103.738,31.572,16.6,103.709,31.546,16.6,103.68,31.572,17.0,103.709,31.59800000000001,17.0,2.25,0.41,2.28,0.13,0.1,0.16,103.709,31.572,377490.3886429061,3493719.430330452,16.8,380242.5523047973,3493687.3218672206,377456.3954822555,3490837.392977855,225.64827161006363,5.737915233266014,bei_b,46.594673396222625,49.46982348779374,73.06386914929665,-0.8492166123173096,6.000555453050051,-3.3808025163694677,1207.3229909656375,560.8309830527523,14.949000000000002,74.13800835452086,4.077665663622175,1.7759556748855618,-40.03517914901383
1095,3156,103.709,31.546,16.6,103.68,31.52,16.6,103.65100000000001,31.546,17.0,103.68,31.572,17.0,3.21,0.44,3.24,0.1,0.09,0.13,103.68,31.546,374703.45348555397,3490870.216173618,16.8,377456.3954822555,3490837.392977855,374668.72209283133,3487988.1747889263,225.6255428377321,5.7370507754090365,bei_b,47.31253149883952,49.72295565189559,72.9426501492509,-0.6839236396868681,5.484606425738124,-4.006231956706438,1204.0375596082276,557.4721329158401,14.949000000000002,74.03831922678408,4.206601346826988,0.9940162919661297,-40.10054277641803
1096,3157,103.68,31.52,16.6,103.65100000000001,31.494,16.6,103.62200000000001,31.52,17.0,103.65100000000001,31.546,17.0,1.67,0.14,1.67,0.08,0.06,0.1,103.65100000000001,31.52,371915.0019473237,3488021.7120456444,16.8,374668.72209283133,3487988.1747889263,371879.5334337501,3485139.666232256,225.6028444277805,5.736186389140232,bei_b,48.0292905558189,49.911802336805756,72.55095044121455,-0.41479092531420947,5.184365109603688,-4.461175714612869,1200.750340636465,554.1141198099131,14.949000000000002,73.67513771592559,4.376710760569129,0.48700098435019257,-39.80136067642983
1097,3158,103.65100000000001,31.494,16.6,103.62200000000001,31.468000000000004,16.6,103.59299999999999,31.494,17.0,103.62200000000001,31.52,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.622,31.494,369125.0353236135,3485173.916877218,16.8,371879.5334337501,3485139.666232256,369088.83080020244,3482291.866236768,225.58017638049972,5.73532207155279,bei_b,48.745818190449555,49.967438542591516,72.0551687975721,-0.07441085459474751,5.1161006483408045,-4.789705241831304,1197.461335577455,550.7569424743924,14.949000000000002,73.22176531705495,4.6135633545949375,0.2393230542341378,-39.313292707914925
1098,3159,103.62200000000001,31.468000000000004,16.6,103.59299999999999,31.441999999999997,16.6,103.564,31.468000000000004,17.0,103.59299999999999,31.494,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.59299999999999,31.468000000000004,366333.55490778154,3482326.829596136,16.8,369088.83080020244,3482291.866236768,366296.6154853337,3479444.7737284955,225.55753869605667,5.73445781973651,bei_b,49.47020249352578,49.87630810940497,71.54137575312836,0.31907024015444085,5.327679139505335,-5.019458084591841,1194.1705459558966,547.4005996452909,14.949000000000002,72.77420807443977,4.962611508688752,0.26677793728335386,-38.69474784222288
1099,3160,103.59299999999999,31.441999999999997,16.6,103.564,31.416,16.6,103.535,31.441999999999997,17.0,103.564,31.468000000000004,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.564,31.442,363540.5619911456,3479480.449127305,16.8,366296.6154853337,3479444.7737284955,363502.8887802444,3476598.387630592,225.53493137450403,5.733593630805397,bei_b,50.15183750301697,49.64284627839926,71.20072911382579,0.6773579047221572,5.84886515099343,-5.207287011687832,1190.8779732940848,544.0450900552139,14.949000000000002,72.53463820196329,5.47192000013912,0.5481559170853703,-38.021475383191195
1100,3161,103.564,31.416,16.6,103.536,31.39,16.6,103.507,31.416,17.0,103.535,31.441999999999997,17.0,0.0,0.0,0.0,0.01,0.0,0.01,103.53549999999998,31.416,360793.5895686279,3476634.140866969,16.8,363502.8887802444,3476598.387630592,360802.74161547725,3473751.4406201486,226.51593763803857,5.738014151461713,bei_b,50.73823094684001,49.35787041069267,71.0922428167487,0.9454570999513692,6.557086898055626,-5.507753050441011,1187.6396527644265,540.6896655894907,14.949000000000002,72.56491947852355,6.147405580606287,1.026483176566809,-37.30643509393573
1101,3162,103.536,31.39,16.6,103.507,31.365,16.6,103.478,31.39,17.0,103.507,31.416,17.0,1.4,0.0,1.4,0.09,0.0,0.09,103.507,31.39025,358045.51023608923,3473816.22527197,16.8,360802.74161547725,3473751.4406201486,358007.52652181784,3471017.2883862657,224.36728711868668,5.784366355955244,bei_b,51.308224534172034,49.19614404580633,71.08744615517946,1.1651634890430262,7.363475518422123,-5.934116653709541,1184.4000273329002,537.3677123556956,14.949000000000002,72.75201034436306,7.018518187140618,1.0111981890054427,-36.56021760694631
1102,3163,103.507,31.365,16.6,103.478,31.339000000000002,16.6,103.449,31.364,17.0,103.478,31.39,17.0,3.31,0.0,3.31,0.12,0.0,0.12,103.478,31.3645,355248.40461362083,3470999.6467114487,16.8,358007.52652181784,3471017.2883862657,355209.3282400142,3468172.9908279036,225.46809697242497,5.842637262070135,bei_b,51.89041658535809,49.2306714414199,71.1228516042738,1.3762711408833512,8.303189713349854,-6.395303012944956,1181.102606329831,534.0473353103475,14.949000000000002,72.99802066279604,7.943012985708794,1.5595663966443896,-35.7041411482271
1103,3164,103.478,31.339000000000002,16.6,103.449,31.313000000000002,16.6,103.42,31.338,17.0,103.449,31.364,17.0,0.0,0.0,0.0,0.1,0.06,0.12,103.449,31.338500000000003,352449.41539360787,3468156.058367467,16.8,355209.3282400142,3468172.9908279036,352409.62366336986,3465329.395382905,225.4456099803749,5.841756684727527,bei_b,52.39911168814521,49.44654972050634,71.23659977358446,1.5830117937850012,9.396947070772168,-6.8029434229573065,1177.8029648120782,530.6951172695951,14.949000000000002,73.32627787532998,8.983992405961768,2.0610169132013776,-34.77839669536405
1104,3165,103.449,31.313000000000002,16.6,103.42,31.287,16.6,103.391,31.311999999999998,17.0,103.42,31.338,17.0,0.0,1.15,1.15,0.08,0.11,0.14,103.42,31.3125,349648.9200715177,3465313.1714484217,16.8,352409.62366336986,3465329.395382905,349608.4140728464,3462486.500960142,225.42315335211484,5.840876156773563,bei_b,52.75721692903856,49.79672734686671,71.56248467451289,1.772837488365362,10.591897254870652,-7.046679024480063,1174.501547797333,527.3437261169295,14.949000000000002,73.85534496388864,9.960226999123451,2.7333571611682457,-33.984733555577165
1105,3166,103.42,31.287,16.6,103.391,31.261,16.6,103.36200000000001,31.287,17.0,103.391,31.311999999999998,17.0,0.42,3.28,3.31,0.1,0.11,0.15,103.391,31.28675,346847.32418632833,3462498.6974465423,16.8,349608.4140728464,3462486.500960142,346805.700747369,3459644.306465612,225.40072708793392,5.783683140009729,bei_b,52.937609269240454,50.16185742694655,72.2763822119449,1.891762779094809,11.779589127399637,-7.072963959660788,1171.1988333629079,524.0258300704443,14.949000000000002,74.71484491932148,10.767242752249732,3.5410040254580175,-33.49434802792125
1106,3167,103.391,31.261,16.6,103.36200000000001,31.235,16.6,103.333,31.261,17.0,103.36200000000001,31.287,17.0,2.28,4.79,5.31,0.11,0.11,0.16,103.36200000000001,31.261,344044.2387263545,3459684.9228458162,16.8,346805.700747369,3459644.306465612,344001.48496381834,3456802.810802457,225.37833118790115,5.727578809267353,bei_b,52.99250086794859,50.444749093424065,73.44558055765717,1.8913651518994181,12.812449369253475,-6.9917185084656195,1167.894362915003,520.7087585262707,14.949000000000002,75.98586355500551,11.350814869439235,4.311874080893443,-33.44930843749221
1107,3168,103.36200000000001,31.235,16.6,103.333,31.209,16.6,103.304,31.235,17.0,103.333,31.261,17.0,3.59,4.9,6.07,0.11,0.12,0.16,103.333,31.235,341239.2467114876,3456844.1338070706,16.8,344001.48496381834,3456802.810802457,341195.7679970385,3453962.012870954,225.355965652288,5.7267150137378025,bei_b,53.05452468928462,50.66031944257084,74.96904353439837,1.7900851249580814,13.630421246551549,-6.9460954886400055,1164.5876448887093,517.3598404995776,14.949000000000002,77.60424196102993,11.757154705387423,4.910017444465312,-33.82131454251642
1108,3169,103.333,31.209,16.6,103.305,31.183000000000003,16.6,103.275,31.209,17.0,103.304,31.235,17.0,2.96,3.89,4.89,0.13,0.12,0.18,103.30425,31.209,338456.5728484982,3454003.676395992,16.8,341195.7679970385,3453962.012870954,338483.85388405225,3451120.45091101,226.33734715229855,5.681396466850945,bei_b,53.20071594342614,50.86583970335071,76.77462938268962,1.5976160040848988,14.265924356071599,-7.0458772718540255,1161.3072370389632,514.011313418448,14.949000000000002,79.46074431778783,12.053643749233862,5.536932201501502,-34.41190943940094
1109,3170,103.305,31.183000000000003,16.6,103.27600000000001,31.156999999999996,16.6,103.24700000000001,31.183000000000003,17.0,103.275,31.209,17.0,1.14,2.47,2.72,0.11,0.1,0.15,103.27575000000002,31.183000000000003,335696.2384752104,3451163.531435213,16.8,338483.85388405225,3451120.45091101,335675.16511036514,3448281.020831342,225.31184359660827,5.676372724133067,bei_b,53.39835024418487,51.16355897120732,78.73198746016776,1.3370961822052205,14.676494235631708,-7.446017720729153,1158.0531645202636,510.66315467527943,14.949000000000002,81.53379416720432,12.573176724012725,5.281370009199757,-35.28291450808487
1110,3171,103.27600000000001,31.156999999999996,16.6,103.24700000000001,31.131,16.6,103.21799999999999,31.156999999999996,17.0,103.24700000000001,31.183000000000003,17.0,0.0,1.23,1.23,0.0,0.08,0.08,103.247,31.157,332910.59982685896,3448324.434596467,16.8,335675.16511036514,3448281.020831342,332864.9789602251,3445442.2851907564,225.28956877849083,5.724126073774477,bei_b,53.613418342066,51.740542302000776,80.44480817087027,1.1415037787438194,14.78906459458901,-8.127276321902897,1154.7692615770748,507.3162315306438,14.949000000000002,83.36863862367382,12.988432881121518,4.86077743686495,-36.15299850575781
1111,3172,103.24700000000001,31.131,16.6,103.21799999999999,31.105,16.6,103.189,31.131,17.0,103.21799999999999,31.156999999999996,17.0,0.0,0.48,0.48,0.0,0.07,0.07,103.21799999999999,31.131,330099.6381037093,3445486.402844202,16.8,332864.9789602251,3445442.2851907564,330053.2967003691,3442604.242878153,225.26732432556037,5.723262447530959,bei_b,53.864874279465894,52.6346150658743,81.53463473594589,1.1293982113534895,14.736122930214371,-8.700398159146872,1151.455506046971,503.9705639834033,14.949000000000002,84.52686264700492,13.303570430394574,4.383804971228667,-36.708879023009665
1112,3173,103.21799999999999,31.105,16.6,103.189,31.079,16.6,103.16,31.105,17.0,103.189,31.131,17.0,0.0,0.12,0.12,0.0,0.04,0.04,103.189,31.105,327287.1804276893,3442649.063730475,16.8,330053.2967003691,3442604.242878153,327240.11959548946,3439766.8927795887,225.2451102379184,5.722398847064668,bei_b,54.11579077246837,53.56166110324608,82.2924118091866,1.218577443755106,14.764614591915233,-8.795054521031101,1148.1399869844595,500.62571296623764,14.949000000000002,85.29935946543958,13.366036400731709,4.297540333576136,-37.139680423558374
1113,3174,103.189,31.079,16.6,103.16,31.053,16.6,103.131,31.079,17.0,103.16,31.105,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.16,31.079000000000004,324473.2280616666,3439812.4161402336,16.8,327240.11959548946,3439766.8927795887,324425.44890824443,3436930.2337782783,225.22292651583163,5.721535269551167,bei_b,54.30362520603491,54.257025133564376,83.3490263802029,1.2449266915535864,14.904119676240978,-8.55917447766151,1144.822705878295,497.28167716464577,14.949000000000002,86.3358230117268,13.236992426832835,4.529756506624754,-37.81090187826698
1114,3175,103.16,31.053,16.6,103.131,31.026999999999997,16.6,103.102,31.053,17.0,103.131,31.079,17.0,0.0,0.0,0.0,0.06,0.0,0.06,103.131,31.053,321657.7822664691,3436976.458955587,16.8,324425.44890824443,3436930.2337782783,321609.2858992476,3434094.264754595,225.20077315943792,5.720671712163866,bei_b,54.37091263438266,54.77488973849611,84.87489045680462,1.156823792234314,14.970128332644835,-8.351098408270776,1141.5036642148293,493.938455260781,14.949000000000002,87.83021258422578,13.026712562410571,4.69357868303014,-38.85165070487324
1115,3176,103.131,31.026999999999997,16.6,103.102,31.002,16.6,103.073,31.026999999999997,17.0,103.102,31.053,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.102,31.02725,318841.3176788957,3434168.9046297707,16.8,321609.2858992476,3434094.264754595,318793.52392436244,3431369.838489785,224.05550561597082,5.772633767964638,bei_b,54.318943539436816,55.30409630376364,86.58894688557335,1.017130849928339,14.75986624035352,-8.290321081189852,1138.1834215286522,490.6287166056368,14.949000000000002,89.53377371483204,12.757522650757386,4.237391532182398,-40.277427058807525
1116,3177,103.102,31.002,16.6,103.074,30.976,16.6,103.044,31.000999999999998,17.0,103.073,31.026999999999997,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.07325,31.0015,316047.2484620101,3431361.6250409,16.8,318793.52392436244,3431369.838489785,316069.92307036545,3428533.59297139,226.16067613102484,5.781931742865447,bei_b,54.22230266549933,55.87451535486878,88.11727480477583,0.9089049852429865,14.230895434106138,-8.244907766715855,1134.8895800498817,487.3193018293505,14.949000000000002,90.94080872638202,12.080840922354215,4.443760304836955,-41.6922778478917
1117,3178,103.074,30.976,16.6,103.045,30.95,16.6,103.016,30.975,17.0,103.044,31.000999999999998,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.04475,30.975500000000004,313275.10874301504,3428526.8873195206,16.8,316069.92307036545,3428533.59297139,313249.34478733013,3425699.663529665,225.1352838585081,5.779014012267426,bei_b,54.15756081719249,56.33238980443493,89.40806156960339,0.8376709886430576,13.503405075537188,-8.056565986827813,1131.621590575537,483.9775175128825,14.949000000000002,92.10594837143746,11.421247327570759,3.7578338454534195,-43.24000026281551
1118,3179,103.045,30.95,16.6,103.016,30.924,16.6,102.98700000000001,30.949,17.0,103.016,30.975,17.0,0.0,0.0,0.0,0.0,0.0,0.0,103.016,30.9495,310477.62142569927,3425693.237143245,16.8,313249.34478733013,3425699.663529665,310427.2791570321,3422866.41959951,225.11325084206345,5.828588463014459,bei_b,54.131458755215974,56.527374171447086,90.72294516953326,0.7224976909825617,12.613225141377253,-7.8243044399094135,1128.3237196042587,480.63701526958266,14.949000000000002,93.26917946624756,10.49861792878534,3.2752374505886546,-44.96386435163721
1119,3180,103.016,30.924,16.6,102.98700000000001,30.898000000000003,16.6,102.958,30.923000000000002,17.0,102.98700000000001,30.949,17.0,0.0,0.0,0.0,0.0,0.0,0.0,102.98700000000001,30.9235,307654.76772655256,3422860.691311944,16.8,310427.2791570321,3422866.41959951,307603.7274299539,3420033.860047257,225.09124819213744,5.827708362050627,bei_b,54.173346952912645,56.49480343316504,91.92854366526312,0.5799156138995638,11.471534541040146,-7.779145856592173,1124.99594499275,477.29781490429673,14.949000000000002,94.29450208293589,9.572807378135785,2.5009381859128847,-46.68259528162838
1120,3181,102.98700000000001,30.898000000000003,16.6,102.958,30.872,16.6,102.929,30.898000000000003,17.0,102.958,30.923000000000002,17.0,0.0,0.0,0.0,0.0,0.0,0.0,102.958,30.89775,304830.9355134581,3420056.543370827,16.8,307603.7274299539,3420033.860047257,304778.69085453806,3417201.983736413,225.06927590894563,5.770641052102906,bei_b,54.38957745499519,56.32354780716856,92.67906535508959,0.4865448136830798,10.150371310370712,-7.945253169122097,1121.667016841519,473.99209193034903,14.949000000000002,94.85652935937213,8.752898703416772,1.4693987212570074,-48.03853771872271
1121,3182,102.958,30.872,16.6,102.929,30.846,16.6,102.9,30.872,17.0,102.929,30.898000000000003,17.0,0.0,0.0,0.0,0.0,0.0,0.0,102.929,30.872,302005.6322673497,3417253.0782497604,16.8,304778.69085453806,3417201.983736413,301952.1706771876,3414370.789527668,225.04733399267081,5.714660043277209,bei_b,54.802700282064656,56.05109274461567,92.8797313735111,0.4479794925781814,8.817016059524203,-8.305035819040251,1118.3363545351249,470.6871739117653,14.949000000000002,94.90302702142435,8.11164583978215,0.3079502012748274,-48.824326973162314
1122,3183,104.285,32.116,17.0,104.256,32.09,17.0,104.227,32.115,17.4,104.256,32.141999999999996,17.4,1.13,0.0,1.13,0.07,0.02,0.07,104.256,32.11575,429812.7878379472,3553508.0970820775,17.2,432548.827059485,3553517.2896096427,429793.08918283775,3550653.75195089,226.0990233492755,5.811472839313541,bei_b,37.914448469044004,43.39771177760241,49.755420553239546,-1.1721409727166452,8.094509760544465,-5.451152023284009,1269.0042434184702,631.3139865935154,15.349,51.59736471879909,8.55694112737308,1.769108636103986,-22.220513657631333
1123,3184,104.256,32.09,17.0,104.227,32.064,17.0,104.198,32.09,17.4,104.227,32.115,17.4,0.0,0.4,0.4,0.0,0.05,0.05,104.227,32.08975,427056.2593333068,3550645.287340417,17.2,429793.08918283775,3550653.75195089,427035.807590191,3547790.9453382706,226.07568203176356,5.810595738684933,bei_b,38.57263577898012,43.872883773731544,49.57392407575657,-0.9427931053555011,8.125522050293903,-5.723421699267626,1265.7546575201945,627.9391090436243,15.349,51.46487317206709,8.822797617720951,1.6078838110646085,-21.910811049738342
1124,3185,104.227,32.064,17.0,104.198,32.038000000000004,17.0,104.169,32.064,17.4,104.198,32.09,17.4,0.0,0.96,0.96,0.0,0.08,0.08,104.198,32.064,424298.39328142,3547810.920081091,17.2,427035.807590191,3547790.9453382706,424276.9836176753,3544928.8687625043,226.05237106738232,5.754232807525249,bei_b,39.264809678054895,44.40343554573729,49.295114036101005,-0.6783500954310753,8.481087059481528,-5.741008666404903,1262.5034948289845,624.5977614533726,15.349,51.22684586274544,9.150579900276101,1.8562789905290438,-21.399144188918992
1125,3186,104.198,32.038000000000004,17.0,104.169,32.012,17.0,104.14,32.038000000000004,17.4,104.169,32.064,17.4,0.0,1.25,1.25,0.0,0.1,0.1,104.169,32.038000000000004,421538.78643653454,3544949.570095797,17.2,424276.9836176753,3544928.8687625043,421516.6185993842,3542067.521211347,226.02909045639328,5.753364236471271,bei_b,39.87304599088573,44.9325328187204,49.24970593856681,-0.4842676748793228,9.13849837408328,-5.512099696744654,1259.2502799709382,621.2246047649546,15.349,51.24370662735935,9.47896863395328,2.4843523076004694,-20.94709887507366
1126,3187,104.169,32.012,17.0,104.141,31.986,17.0,104.11200000000001,32.012,17.4,104.14,32.038000000000004,17.4,0.0,0.85,0.85,0.06,0.08,0.1,104.1405,32.012,418824.8626310039,3542088.572821559,17.2,421516.6185993842,3542067.521211347,418849.1882625849,3539206.150894038,227.0090049836625,5.758445889027278,bei_b,40.313268271965974,45.42586252999931,49.6949792825329,-0.4143241212834129,9.929258794095208,-5.1407048081688,1256.0509194300985,617.8518638766532,15.349,51.73478176544764,9.696563188129756,3.4855996576856216,-20.736853209365634
1127,3188,104.141,31.986,17.0,104.11200000000001,31.96,17.0,104.083,31.986,17.4,104.11200000000001,32.012,17.4,0.32,0.1,0.34,0.07,0.0,0.07,104.11200000000001,31.986,416109.4263112489,3539228.2781194136,17.2,418849.1882625849,3539206.150894038,416085.77211421594,3536346.2333505633,225.9831499049008,5.751628586534292,bei_b,40.60232304841885,45.90640459034134,50.70744725860055,-0.44467313650385826,10.6502775370997,-4.758852864609345,1252.8497758331841,614.4799512287859,15.349,52.7962964528583,9.91564909809648,4.066206112243672,-20.96077599694472
1128,3189,104.11200000000001,31.96,17.0,104.083,31.934,17.0,104.054,31.96,17.4,104.083,31.986,17.4,0.27,0.0,0.27,0.06,0.0,0.06,104.083,31.960000000000004,413345.22795022815,3536369.085224098,17.2,416085.77211421594,3536346.2333505633,413320.818902781,3533487.0417997693,225.95995997637866,5.750760420817648,bei_b,40.83947032861296,46.41919590536329,52.14378360567743,-0.5004115228337661,11.179934940540058,-4.433739846630223,1249.591148179275,611.1093374667926,15.349,54.24942733045128,9.949316551862426,4.6519339161991375,-21.566515271532595
1129,3190,104.083,31.934,17.0,104.054,31.908,17.0,104.025,31.934,17.4,104.054,31.96,17.4,0.0,0.0,0.0,0.0,0.0,0.0,104.054,31.934,410579.4927386236,3533510.6176681807,17.2,413320.818902781,3533487.0417997693,410554.3299542825,3530628.575217653,225.93680040208213,5.7498923719202555,bei_b,41.08701882662405,46.95036710011791,53.78415468394354,-0.5404405952639114,11.534733472344346,-4.13775533628477,1246.3307087799126,607.7395787849036,15.349,55.884554967766206,9.864360280111857,5.091931672117051,-22.429680242772328
1130,3191,104.054,31.908,17.0,104.025,31.881999999999998,17.0,103.99600000000001,31.908,17.4,104.025,31.934,17.4,0.0,0.0,0.0,0.0,0.0,0.0,104.025,31.908,407812.2220006097,3530652.874426496,17.2,410554.3299542825,3530628.575217653,407786.30659268884,3527770.832577263,225.91367118229397,5.749024436864888,bei_b,41.331255309406906,47.494071904580636,55.59771544687476,-0.5957695815045176,11.757060549940928,-3.8486998554049086,1243.0684591961258,604.3706739745821,15.349,57.674033182793856,9.679086621073377,5.431690068349024,-23.50541207938611
1131,3192,104.025,31.881999999999998,17.0,103.99600000000001,31.855999999999998,17.0,103.96700000000001,31.881999999999998,17.4,103.99600000000001,31.908,17.4,0.0,0.15,0.15,0.0,0.01,0.01,103.99600000000001,31.882,405043.4170583237,3527795.854470943,17.2,407786.30659268884,3527770.832577263,405016.75013992697,3524913.8128487063,225.89057231719696,5.7481566126645,bei_b,41.5502079759795,48.055115678037566,57.57582718354642,-0.6849580188364922,11.785122513044065,-3.595803399225903,1239.8044009865398,601.0026218238322,15.349,59.605009522377856,9.373694490521885,5.605639358630303,-24.84103972645049
1132,3193,103.99600000000001,31.855999999999998,17.0,103.96700000000001,31.83,17.0,103.93799999999999,31.855999999999998,17.4,103.96700000000001,31.881999999999998,17.4,0.0,0.48,0.48,0.0,0.09,0.09,103.96700000000001,31.855999999999995,402273.07923186064,3524939.556770478,17.2,405016.75013992697,3524913.8128487063,402245.66191589023,3522057.514999157,225.86750380702858,5.747288896335065,bei_b,41.78647958407873,48.648043787513615,59.58339292168689,-0.7680486858448311,11.549194949078547,-3.4111680949870284,1236.538535707375,597.6354211171888,15.349,61.53851079027241,8.935275544466878,5.543152713688469,-26.40808431237892
1133,3194,103.96700000000001,31.83,17.0,103.93799999999999,31.804000000000002,17.0,103.90899999999999,31.83,17.4,103.93799999999999,31.855999999999998,17.4,0.38,0.32,0.5,0.01,0.09,0.09,103.93799999999999,31.83,399501.20983927726,3522083.980291125,17.2,402245.66191589023,3522057.514999157,399473.04323842464,3519201.9379928536,225.84446565192246,5.746421284896941,bei_b,42.120980310888484,49.288258722958545,61.40186776054067,-0.780324649886659,11.097218044773443,-3.238921406081531,1233.2708649124465,594.2690706357289,15.349,63.25662951761306,8.377018435189349,5.320427127860998,-28.030199060961554
1134,3195,103.93799999999999,31.804000000000002,17.0,103.90899999999999,31.778000000000002,17.0,103.88,31.804000000000002,17.4,103.90899999999999,31.83,17.4,1.55,0.0,1.55,0.07,0.0,0.07,103.90899999999999,31.804000000000002,396727.81019659736,3519229.123995978,17.2,399473.04323842464,3519201.9379928536,396698.8954233418,3516347.080791111,225.82145785209588,5.745553775394679,bei_b,42.57186573728438,49.917147002978794,63.00925640098853,-0.7267632017793039,10.573226181598951,-2.9505119595610925,1230.0013901531747,590.9035691570771,15.349,64.73902948770458,7.7073063832096675,5.133418262449087,-29.583042174215826
1135,3196,103.90899999999999,31.778000000000002,17.0,103.881,31.752,17.0,103.852,31.778000000000002,17.4,103.88,31.804000000000002,17.4,2.17,0.0,2.17,0.09,0.0,0.09,103.8805,31.778000000000002,394000.2267857955,3516374.499501784,17.2,396698.8954233418,3516347.080791111,394017.9366119129,3513491.9683246287,226.80181564846015,5.75037291410903,bei_b,43.09212946483642,50.39349674270903,64.55195513453,-0.6726914478829791,10.045404455621451,-2.528652460805331,1226.7859267276408,587.5383409413744,15.349,66.12074996648737,6.859014404891568,5.203120226724728,-31.063237547836742
1136,3197,103.881,31.752,17.0,103.852,31.726999999999997,17.0,103.823,31.752,17.4,103.852,31.778000000000002,17.4,1.18,0.0,1.18,0.11,0.0,0.11,103.852,31.75225,391271.4349055728,3513548.280558315,17.2,394017.9366119129,3513491.9683246287,391241.9294613062,3510749.370518056,224.6531386030904,5.795985312010722,bei_b,43.69653070450726,50.67596328480886,66.13663133822473,-0.6560050854890069,9.494359460261782,-2.094523154662472,1223.5690386750152,584.2065991477834,15.349,67.6025871538532,6.216027449919783,4.803083700054309,-32.70606947533092
1137,3198,103.852,31.726999999999997,17.0,103.823,31.701,17.0,103.794,31.726,17.4,103.823,31.752,17.4,0.0,0.0,0.0,0.0,0.0,0.0,103.823,31.7265,388493.7858717024,3510723.2658593887,17.2,391241.9294613062,3510749.370518056,388463.2576417985,3507896.6417814707,225.75343676415366,5.854817498469263,bei_b,44.4211798296661,50.7729740461902,67.74050566197721,-0.6835891610834408,8.945639942109906,-1.7523297210063569,1220.2945544403592,580.8762770007065,15.349,69.06042464631523,5.374789191328523,4.8363989017498685,-34.205825119500446
