,index,ul_lon,ul_lat,ul_z,ur_lon,ur_lat,ur_z,lr_lon,lr_lat,lr_z,ll_lon,ll_lat,ll_z,s_slip_m,d_slip_m,slip_m,s_slip_m_err,d_slip_m_err,slip_m_err,lon_center,lat_center,easting_utm48,northing_utm48,z_center,ul_east,ul_north,ur_east,ur_north,strike,dip,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
526,526,104.92200000000001,32.6,16.5,104.889,32.577,16.5,104.86399999999999,32.594,16.8,104.897,32.617,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.893,32.596999999999994,489959.3100221489,3606616.817503397,16.65,492680.86327271094,3606947.009742996,489581.64365332,3604400.1449454776,219.41255021013126,5.815306856744269,bei_a,27.891494351698444,37.56741929365658,44.74080726771296,-0.8800220437160795,6.805788009700417,-3.384423191248757,1339.9091116217478,693.9222087345365,14.799,46.1099715434205,6.036563851155223,1.1992464944883447,-21.511448395836666
527,527,104.889,32.577,16.5,104.85600000000001,32.555,16.5,104.831,32.571999999999996,16.8,104.86399999999999,32.594,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.86,32.5745,486859.3640833625,3604126.223323157,16.65,489581.64365332,3604400.1449454776,486480.9928133764,3601965.099967124,218.14373448238288,5.842329590774606,bei_a,28.081848450196784,38.04738094510048,45.77689912446854,-1.1816210775738987,6.83582919078612,-4.055607603273763,1336.2546815691871,690.9861245573511,14.799,47.24094196534416,6.427062180613497,0.5058476296032897,-21.897627138721884
528,528,104.85600000000001,32.555,16.5,104.823,32.532,16.5,104.79799999999999,32.549,16.8,104.831,32.571999999999996,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.827,32.552,483757.87145031657,3601636.5956095187,16.65,486480.9928133764,3601965.099967124,483378.646213094,3599420.1686979267,219.36287191664226,5.8141538392579815,bei_a,28.252122367764684,38.6237666357192,46.47955671921552,-1.4477750163259233,6.616298726459997,-4.74580637726265,1332.5984281667697,688.0511797176459,14.799,47.98763662978853,6.685091543684032,-0.019523929927930728,-22.107461924255865
529,529,104.823,32.532,16.5,104.79,32.509,16.5,104.765,32.525999999999996,16.8,104.79799999999999,32.549,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.794,32.529,480654.7259524663,3599092.50727366,16.65,483378.646213094,3599420.1686979267,480274.72053713724,3596876.2027477175,219.3379187377972,5.8135637263267625,bei_a,28.433089587148253,39.21182239950389,46.7736085186275,-1.641513388976736,6.235973397748015,-5.368689221245625,1328.9402262533354,685.0520329407282,14.799,48.304309080919964,6.8078600608698565,-0.7662122682262549,-22.13174317563638
530,530,104.79,32.509,16.5,104.757,32.486999999999995,16.5,104.73200000000001,32.504,16.8,104.765,32.525999999999996,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.76100000000001,32.5065,477550.12580095476,3596604.809458587,16.65,480274.72053713724,3596876.2027477175,477169.4693463197,3594444.05245449,218.06939162052018,5.840670533835068,bei_a,28.637071372136553,39.730813761392156,46.791703344499794,-1.7526889479954133,5.758346953268611,-5.91439456412284,1325.280309493849,682.119363198542,14.799,48.32124463775207,6.77222783867485,-1.6905236518886235,-22.012708092463523
531,531,104.757,32.486999999999995,16.5,104.72399999999999,32.464,16.5,104.699,32.481,16.8,104.73200000000001,32.504,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.728,32.483999999999995,474443.9819299368,3594118.0749169164,16.65,477169.4693463197,3594444.05245449,474062.4227708707,3591902.0135956467,219.28841096054668,5.812406895653508,bei_a,28.90021461149253,40.209634218372955,46.444072239956554,-1.7363137080864814,5.188694146147403,-6.424135353694788,1321.6185728913492,679.1878290294726,14.799,47.95701010037541,6.778780252152849,-2.273943403807059,-21.62419345109685
532,532,104.72399999999999,32.464,16.5,104.691,32.441,16.5,104.666,32.458,16.8,104.699,32.481,16.8,0.0,0.0,0.0,0.09,0.0,0.09,104.695,32.461,471336.1369575553,3591576.8769688495,16.65,474062.4227708707,3591902.0135956467,470953.8002116469,3589360.936801543,219.2635441871236,5.811814913200912,bei_a,29.26774674635249,40.70877117408355,45.571567746628006,-1.5438051212841268,4.645866259232204,-6.8008911022455205,1317.9548309132501,676.192089641012,14.799,47.05884995805763,6.710815493140324,-2.9120632456509945,-20.91990452266423
533,533,104.691,32.441,16.5,104.65799999999999,32.418,16.5,104.633,32.435,16.8,104.666,32.458,16.8,0.68,0.0,0.68,0.0,0.0,0.0,104.662,32.438,468226.7161710647,3589036.640404831,16.65,470953.8002116469,3589360.936801543,467843.60270778794,3586820.820976792,219.23870646833373,5.8112223132307825,bei_a,29.732054282075595,41.22735152655463,44.31122510580487,-1.2042464453866588,4.325031507161737,-6.85943198958645,1314.2892312568074,673.1974835983674,14.799,45.77000372104855,6.644719392170794,-3.158279278113466,-20.10489520613757
534,534,104.62799999999999,32.395,16.5,104.601,32.37,16.5,104.58,32.39,16.8,104.60700000000001,32.415,16.8,0.8,0.0,0.8,0.0,0.0,0.0,104.604,32.3925,462755.7745626954,3584011.6582243973,16.65,465013.97835416615,3584280.6796191544,462464.3173710281,3581518.575138035,227.2903179715075,5.799482153148043,bei_a,30.5516077068178,41.8312810854845,41.99287956119872,-0.5599673429140575,4.580410021617112,-5.826717021366791,1307.8397079992324,667.2736880689049,14.799,43.42943302828851,6.7555871336453786,-1.147032159012915,-19.20538717980485
535,535,104.601,32.37,16.5,104.574,32.345,16.5,104.552,32.365,16.8,104.58,32.39,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.57675,32.36750000000001,460181.9000150375,3581250.2137487363,16.65,462464.3173710281,3581518.575138035,459913.2615165317,3578757.114660298,227.26804000084104,5.731788197263278,bei_a,30.864809425978716,41.76178464143486,41.44980452161506,-0.39217795241063275,5.016984272820077,-4.961809822970736,1304.8054471817154,664.0183068849728,14.799,42.807721939910515,6.479624817027097,-0.2227155012970522,-19.201181925296368
536,536,104.574,32.345,16.5,104.54700000000001,32.32,16.5,104.525,32.34,16.8,104.552,32.365,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.5495,32.3425,457606.61787648156,3578489.424618132,16.65,459913.2615165317,3578757.114660298,457360.8119785141,3575996.2973714154,227.2457893579614,5.665631659420524,bei_a,31.17073928575803,41.47654470922415,41.5725241570083,-0.36298741075343866,5.500499295367224,-4.214902130647372,1301.7695269989763,660.7636982669878,14.799,42.8705830151256,6.255355881880049,0.6674668515187918,-19.431484271897844
537,537,104.54700000000001,32.32,16.5,104.51899999999999,32.295,16.5,104.49799999999999,32.315,16.8,104.525,32.34,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.52225,32.3175,455029.9293397476,3575729.2900022375,16.65,457360.8119785141,3575996.2973714154,454712.8168416361,3573236.544329092,226.18392068804283,5.721869606861813,bei_a,31.500846833658475,41.108797585661506,42.1389462889262,-0.41590623204112903,5.930783800744723,-3.7726390824017626,1298.731948857077,657.5098612360794,14.799,43.44184360187609,6.174764462360757,1.1823410750047203,-19.778163614603006
538,538,104.51899999999999,32.295,16.5,104.492,32.27,16.5,104.471,32.289,16.8,104.49799999999999,32.315,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.495,32.29225,452451.7051021463,3572942.0967070637,16.65,454712.8168416361,3573236.544329092,452157.5574929242,3570477.0344868973,227.20083593494263,5.869920071993308,bei_a,31.8822891411604,40.803598821874594,42.82929386033237,-0.4783349024536355,6.306227689505927,-3.6453221843461634,1295.6925603250888,654.2241255680033,14.799,44.186029091742675,6.23724799480017,1.6880188829984308,-20.049986832826626
539,539,104.492,32.27,16.5,104.465,32.245,16.5,104.443,32.264,16.8,104.471,32.289,16.8,0.0,0.0,0.0,0.14,0.0,0.14,104.46775,32.266999999999996,449872.06295468396,3570155.5563741764,16.65,452157.5574929242,3570477.0344868973,449600.90802309435,3567718.1653556144,227.1786676447149,5.87458565288903,bei_a,32.31087382050925,40.658439988628885,43.469769895855094,-0.5211035579437674,6.703620050596109,-3.7032863094421344,1292.6515002631745,650.9391596569008,14.799,44.88630772155531,6.494452424865826,1.9652648855318409,-20.146493307636234
540,540,104.465,32.245,16.5,104.43799999999999,32.22,16.5,104.416,32.239000000000004,16.8,104.443,32.264,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.4405,32.242000000000004,447291.1484899262,3567397.3804043,16.65,449600.90802309435,3567718.1653556144,447042.8696137496,3564959.936110957,227.15652668461215,5.805103802050719,bei_a,32.71018946519085,40.67720293895843,44.098261237960045,-0.5812887657383418,7.151807020030778,-3.8086581942132467,1289.60894030589,647.6876316129915,14.799,45.57224850497909,6.842513349455565,2.2429677623636244,-20.142592662134863
541,541,104.43799999999999,32.22,16.5,104.41,32.195,16.5,104.389,32.214,16.8,104.416,32.239000000000004,16.8,0.0,0.0,0.0,0.0,0.01,0.01,104.41325,32.217,444708.8324012925,3564639.8555971086,16.65,447042.8696137496,3564959.936110957,444389.1863808239,3562202.8626479856,226.09469032414714,5.867258788845775,bei_a,33.01930586507388,40.795565322411534,44.811265931987464,-0.7010198451693336,7.588787018189096,-3.905699364567043,1286.5647280177209,644.4368712045612,14.799,46.38013932474892,7.190402330783358,2.3502545328773503,-20.26332437542635
542,542,104.41,32.195,16.5,104.383,32.17,16.5,104.36200000000001,32.189,16.8,104.389,32.214,16.8,0.0,0.0,0.0,0.06,0.07,0.09,104.38600000000001,32.192,442125.1158735032,3561882.9811098976,16.65,444389.1863808239,3562202.8626479856,441828.347662089,3559445.93413669,227.1117940965952,5.9421753722661945,bei_a,33.2461887049827,40.945352359130396,45.65492479596511,-0.8831517029136703,7.91181586414219,-4.022129854230451,1283.5188647952973,641.1868774381715,14.799,47.29143273505165,7.391468147449745,2.652361775407661,-20.521909599014435
543,543,104.383,32.17,16.5,104.35600000000001,32.145,16.5,104.334,32.164,16.8,104.36200000000001,32.189,16.8,0.0,0.0,0.0,0.0,0.09,0.09,104.35875,32.167,439540.00008968,3559126.756097501,16.65,441828.347662089,3559445.93413669,439266.1235473149,3556689.6430047057,227.08973549596428,5.8710799431345855,bei_a,33.43775744175498,41.099941821019925,46.54748256847067,-1.081648109107689,8.035178665380917,-4.227497153988779,1280.4713520333653,637.9376493174827,14.799,48.20807271969652,7.581838506921907,2.608282406500912,-20.906900488024355
544,544,104.35600000000001,32.145,16.5,104.329,32.12,16.5,104.307,32.139,16.8,104.334,32.164,16.8,0.0,0.0,0.0,0.03,0.07,0.08,104.3315,32.141999999999996,436953.48623134615,3556371.179712302,16.65,439266.1235473149,3556689.6430047057,436702.51521186327,3553933.98841802,227.06770422787818,5.80163936903502,bei_a,33.66664357329223,41.27394756930333,47.31561176312075,-1.2239106151600294,7.957407532815285,-4.543545651187923,1277.422191124785,634.689185843265,14.799,48.989537146657646,7.728143350242064,2.3427675413142204,-21.318280541902542
545,545,104.329,32.12,16.5,104.302,32.094,16.5,104.28,32.114000000000004,16.8,104.307,32.139,16.8,0.0,0.0,0.0,0.0,0.0,0.0,104.3045,32.11675,434388.98119104974,3553588.3868447617,16.65,436702.51521186327,3553933.98841802,434136.80630760576,3551068.1218213425,228.163040726434,5.736547355425352,bei_a,33.97901913782438,41.48176704527644,47.78886335907607,-1.259140256345856,7.747473292405222,-4.942362213061065,1274.39897572869,631.4086377027475,14.799,49.46532776543828,7.838335257990087,2.104388914078119,-21.56328929666047
546,546,104.523,31.92,0.0,104.494,31.894000000000002,0.0,104.48200000000001,31.905,2.5,104.51,31.930999999999997,2.5,7.84,10.0,12.71,0.01,0.0,0.01,104.50225,31.9125,452939.9948637574,3530845.105150072,1.25,454905.49288267776,3531667.60350726,452150.4149545257,3528798.127300856,226.16518301208325,55.842508389760354,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1296.2681899697423,604.5972888082383,-0.601,0.0,0.0,0.0,0.0
547,547,104.494,31.894000000000002,0.0,104.465,31.868000000000002,0.0,104.45299999999999,31.879,2.5,104.48200000000001,31.905,2.5,5.62,10.0,11.47,0.13,0.0,0.13,104.4735,31.8865,450207.785171676,3527976.0367052983,1.25,452150.4149545257,3528798.127300856,449393.79988658545,3525929.384796707,226.14189687759682,56.37949922809001,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1293.047272764797,601.2150330675017,-0.601,0.0,0.0,0.0,0.0
548,548,104.465,31.868000000000002,0.0,104.436,31.842,0.0,104.42399999999999,31.853,2.5,104.45299999999999,31.879,2.5,7.95,8.28,11.48,0.13,0.04,0.14,104.4445,31.8605,447450.40219453647,3525107.8099190267,1.25,449393.79988658545,3525929.384796707,446635.6490284722,3523061.3749815132,226.11864113784702,56.37555897387117,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1289.7966795554125,597.8337695318501,-0.601,0.0,0.0,0.0,0.0
549,549,104.436,31.842,0.0,104.40700000000001,31.816,0.0,104.395,31.82800000000001,2.5,104.42399999999999,31.853,2.5,8.62,7.63,11.51,0.0,0.1,0.1,104.4155,31.83475,444691.63302526297,3522268.0257894895,1.25,446635.6490284722,3523061.3749815132,443875.96372775506,3520194.0968390126,226.09541579296868,55.76864409612795,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1286.5444522071457,594.4860361614328,-0.601,0.0,0.0,0.0,0.0
550,550,104.40700000000001,31.816,0.0,104.37899999999999,31.79,0.0,104.366,31.802,2.5,104.395,31.82800000000001,2.5,9.09,8.2,12.24,0.0,0.08,0.08,104.38675,31.809,441955.0077288725,3519428.8391410057,1.25,443875.96372775506,3520194.0968390126,441209.4178211994,3517327.0083323433,227.0755289068029,54.687531352103456,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1283.3183295833296,591.139007142885,-0.601,0.0,0.0,0.0,0.0
551,551,104.37899999999999,31.79,0.0,104.35,31.765,0.0,104.337,31.776,2.5,104.366,31.802,2.5,9.98,7.16,12.28,0.08,0.09,0.12,104.35799999999999,31.78325,439216.8775969325,3516590.3700448964,1.25,441209.4178211994,3517327.0083323433,438447.35639213107,3514572.007030635,224.926679231409,54.683603788279235,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1280.0904329555906,587.7928240245606,-0.601,0.0,0.0,0.0,0.0
552,552,104.35,31.765,0.0,104.321,31.739,0.0,104.30799999999999,31.75,2.5,104.337,31.776,2.5,6.26,4.84,7.91,0.07,0.12,0.14,104.329,31.7575,436453.567429584,3513752.763423667,1.25,438447.35639213107,3514572.007030635,435683.1315822965,3511706.8926558886,226.02675061658854,55.284574580304486,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1276.8328523656337,584.4476576511029,-0.601,0.0,0.0,0.0,0.0
553,553,104.321,31.739,0.0,104.292,31.713,0.0,104.279,31.724,2.5,104.30799999999999,31.75,2.5,0.0,1.7,1.7,0.0,0.11,0.11,104.3,31.7315,433688.5637336063,3510888.174411874,1.25,435683.1315822965,3511706.8926558886,432917.3776491385,3508842.505896211,226.00364572811188,55.280574060396155,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1273.57327532734,581.0706825748766,-0.601,0.0,0.0,0.0,0.0
554,554,104.292,31.713,0.0,104.26299999999999,31.686999999999998,0.0,104.251,31.698,2.5,104.279,31.724,2.5,0.0,0.0,0.0,0.0,0.03,0.03,104.27125,31.7055,430945.72126107727,3508024.1540366737,1.25,432917.3776491385,3508842.505896211,430150.0959300948,3505978.8457206967,225.98057123542446,55.81089040931178,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1270.3398234675396,577.6943778466807,-0.601,0.0,0.0,0.0,0.0
555,555,104.26299999999999,31.686999999999998,0.0,104.234,31.660999999999998,0.0,104.22200000000001,31.671999999999997,2.5,104.251,31.698,2.5,0.0,0.0,0.0,0.06,0.06,0.08,104.2425,31.6795,428201.3648375146,3505160.8472559736,1.25,430150.0959300948,3505978.8457206967,427381.28776056354,3503115.911095502,225.95752713868941,56.34812064306736,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1267.1045868578553,574.3189143528925,-0.601,0.0,0.0,0.0,0.0
556,556,104.234,31.660999999999998,0.0,104.205,31.635,0.0,104.193,31.646,2.5,104.22200000000001,31.671999999999997,2.5,3.64,2.55,4.44,0.09,0.09,0.13,104.2135,31.6535,425431.7925723818,3502298.4237857517,1.25,427381.28776056354,3503115.911095502,424610.9544739036,3500253.700983847,225.93451343811108,56.34417802941202,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1263.8396240751813,570.9444921664112,-0.601,0.0,0.0,0.0,0.0
557,557,104.205,31.635,0.0,104.176,31.609,0.0,104.164,31.62,2.5,104.193,31.646,2.5,4.07,4.24,5.87,0.05,0.05,0.07,104.1845,31.6275,422660.6956630795,3499436.7242501467,1.25,424610.9544739036,3500253.700983847,421839.0974014291,3497392.2143460168,225.91153013385352,56.34023506068949,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1260.5728639368172,567.5709234039809,-0.601,0.0,0.0,0.0,0.0
558,558,104.176,31.609,0.0,104.147,31.583000000000002,0.0,104.135,31.595,2.5,104.164,31.62,2.5,3.57,5.42,6.49,0.07,0.06,0.09,104.1555,31.60175000000001,419888.28947654343,3496603.4578532013,1.25,421839.0974014291,3497392.2143460168,419065.7178724096,3494531.450139368,225.88857722604183,55.733015632745584,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1257.3045603321589,564.2308735862216,-0.601,0.0,0.0,0.0,0.0
559,559,104.147,31.583000000000002,0.0,104.119,31.557,0.0,104.10600000000001,31.56900000000001,2.5,104.135,31.595,2.5,1.8,6.26,6.51,0.09,0.07,0.11,104.12675,31.576,417138.0987905378,3493770.7239090526,1.25,419065.7178724096,3494531.450139368,416385.7289953644,3491670.643053627,226.86912582123853,54.65020548783446,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1254.0624458915613,560.8914514605385,-0.601,0.0,0.0,0.0,0.0
560,560,104.119,31.557,0.0,104.09,31.531999999999996,0.0,104.07700000000001,31.54300000000001,2.5,104.10600000000001,31.56900000000001,2.5,4.46,9.41,10.41,0.14,0.05,0.15,104.098,31.55025,414386.41499973024,3490938.698403735,1.25,416385.7289953644,3491670.643053627,413610.255922264,3488922.1364590693,224.72030072005882,54.648815331879604,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1250.818571276055,557.5528644914052,-0.601,0.0,0.0,0.0,0.0
561,561,104.09,31.531999999999996,0.0,104.061,31.506,0.0,104.04799999999999,31.517,2.5,104.07700000000001,31.54300000000001,2.5,7.97,9.49,12.4,0.14,0.1,0.17,104.069,31.5245,411609.5030726285,3488107.581970383,1.25,413610.255922264,3488922.1364590693,410832.3722814386,3486063.508472782,225.82071928541728,55.248711340134776,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1247.544955993691,554.2153491989966,-0.601,0.0,0.0,0.0,0.0
562,562,104.061,31.506,0.0,104.03200000000001,31.48,0.0,104.01899999999999,31.491,2.5,104.04799999999999,31.517,2.5,8.71,7.47,11.47,0.09,0.15,0.17,104.04,31.4985,408830.8448042907,3485249.474042792,1.25,410832.3722814386,3486063.508472782,408052.9714307568,3483205.5987557936,225.79788683996392,55.24470763624228,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1244.269282003846,550.8460144717792,-0.601,0.0,0.0,0.0,0.0
563,563,104.03200000000001,31.48,0.0,104.00299999999999,31.454,0.0,103.99,31.465,2.5,104.01899999999999,31.491,2.5,6.66,4.94,8.29,0.0,0.14,0.14,104.011,31.4725,406050.6697944368,3482392.0837860764,1.25,408052.9714307568,3483205.5987557936,405272.05468935077,3480348.4062509723,225.7750847918038,55.240703510701024,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1240.9918199745034,547.4775257844824,-0.601,0.0,0.0,0.0,0.0
564,564,104.00299999999999,31.454,0.0,103.97399999999999,31.428,0.0,103.962,31.439,2.5,103.99,31.465,2.5,3.28,3.49,4.79,0.08,0.19,0.21,103.98225,31.4465,403292.7356704479,3479535.189940592,1.25,405272.05468935077,3480348.4062509723,402489.6233743061,3477491.9298982737,225.75231314109266,55.771300103074026,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1237.7405770352048,544.1096223009781,-0.601,0.0,0.0,0.0,0.0
565,565,103.97399999999999,31.428,0.0,103.945,31.401999999999997,0.0,103.93299999999999,31.413,2.5,103.962,31.439,2.5,0.68,3.13,3.21,0.12,0.27,0.3,103.9535,31.4205,400533.30075834587,3476678.999359316,1.25,402489.6233743061,3477491.9298982737,399705.67880066077,3474636.168634748,225.72957188795368,56.30882796818792,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1234.4875648633802,540.7425478738221,-0.601,0.0,0.0,0.0,0.0
566,566,103.945,31.401999999999997,0.0,103.916,31.375999999999998,0.0,103.904,31.386999999999997,2.5,103.93299999999999,31.413,2.5,0.0,3.05,3.05,0.13,0.31,0.34,103.9245,31.3945,397748.5967396592,3473823.743423543,1.25,399705.67880066077,3474636.168634748,396920.22228141705,3471781.121394541,225.70686103261502,56.304881192062,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1231.204763726094,537.37657527124,-0.601,0.0,0.0,0.0,0.0
567,567,103.916,31.375999999999998,0.0,103.88799999999999,31.35,0.0,103.875,31.361,2.5,103.904,31.386999999999997,2.5,0.0,2.62,2.62,0.06,0.27,0.28,103.89575,31.3685,394986.1575188357,3470968.9623321183,1.25,396920.22228141705,3471781.121394541,394228.37901901896,3468925.826057936,226.6877899913312,55.77936436565443,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1227.9482098679637,534.0111624479223,-0.601,0.0,0.0,0.0,0.0
568,568,103.88799999999999,31.35,0.0,103.859,31.325,0.0,103.846,31.336,2.5,103.875,31.361,2.5,0.0,1.65,1.65,0.02,0.15,0.15,103.867,31.343000000000004,392222.7915550079,3468170.3018722287,1.25,394228.37901901896,3468925.826057936,391441.07684950257,3466183.0199388443,224.538999826731,55.21798600519001,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1224.6905635012704,530.7119084952753,-0.601,0.0,0.0,0.0,0.0
569,569,103.859,31.325,0.0,103.83,31.299,0.0,103.81700000000001,31.31,2.5,103.846,31.336,2.5,0.0,0.5,0.5,0.1,0.0,0.1,103.838,31.3175,389434.16876721685,3465372.5913378717,1.25,391441.07684950257,3466183.0199388443,388651.1472577338,3463330.083861422,225.63972029635383,55.2168224445853,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1221.4031426487159,527.4137743803556,-0.601,0.0,0.0,0.0,0.0
570,570,103.83,31.299,0.0,103.801,31.273000000000003,0.0,103.788,31.284000000000002,2.5,103.81700000000001,31.31,2.5,0.0,0.04,0.04,0.14,0.05,0.15,103.809,31.29150000000001,386643.4682377794,3462520.1705165207,1.25,388651.1472577338,3463330.083861422,385859.71090251795,3460477.857553722,225.6171299082422,55.212814983611345,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1218.113272411022,524.0511440061707,-0.601,0.0,0.0,0.0,0.0
571,571,103.801,31.273000000000003,0.0,103.772,31.247,0.0,103.76,31.25800000000001,2.5,103.788,31.284000000000002,2.5,2.19,1.2,2.5,0.12,0.09,0.15,103.78025,31.26550000000001,383875.06404465646,3459668.195795556,1.25,385859.71090251795,3460477.857553722,383066.76908670703,3457626.339935532,225.59456991868973,55.743606185501534,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1214.8496866321866,520.6890395258854,-0.601,0.0,0.0,0.0,0.0
572,572,103.772,31.247,0.0,103.743,31.221,0.0,103.73100000000001,31.232,2.5,103.76,31.25800000000001,2.5,6.09,4.81,7.76,0.09,0.06,0.11,103.7515,31.2395,381105.1681438538,3456816.9169485564,1.25,383066.76908670703,3457626.339935532,380272.323111108,3454775.529923757,225.5720403278013,56.28134084120529,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1211.5843423254664,517.3277553898195,-0.601,0.0,0.0,0.0,0.0
573,573,103.743,31.221,0.0,103.714,31.195,0.0,103.70200000000001,31.206,2.5,103.73100000000001,31.232,2.5,9.61,8.77,13.01,0.05,0.0,0.05,103.7225,31.2135,378309.96589318797,3453966.608114524,1.25,380272.323111108,3454775.529923757,377476.37427448406,3451925.426432425,225.54954113574243,56.27739035419262,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1208.2891651483387,513.9676147719333,-0.601,0.0,0.0,0.0,0.0
574,574,103.714,31.195,0.0,103.685,31.169,0.0,103.67299999999999,31.18,2.5,103.70200000000001,31.206,2.5,10.0,10.0,14.14,0.0,0.0,0.0,103.6935,31.187500000000004,375513.2612315081,3451117.0051998,1.25,377476.37427448406,3451925.426432425,374678.9238735543,3449076.0283726845,225.5270723426717,56.273439283603636,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1204.9922168254984,510.6083063404103,-0.601,0.0,0.0,0.0,0.0
575,575,103.685,31.169,0.0,103.656,31.143,0.0,103.64399999999999,31.154,2.5,103.67299999999999,31.18,2.5,10.0,10.0,14.14,0.0,0.0,0.0,103.6645,31.1615,372715.05545417906,3448268.107114237,1.25,374678.9238735543,3449076.0283726845,371879.9732029955,3446227.3346528118,225.5046339487368,56.26948761603842,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1201.6934988840094,507.24982881010897,-0.601,0.0,0.0,0.0,0.0
576,576,103.656,31.143,0.0,103.62799999999999,31.116999999999997,0.0,103.615,31.128,2.5,103.64399999999999,31.154,2.5,0.0,10.0,10.0,0.0,0.0,0.0,103.63575,31.1355,369939.18572426547,3445419.6192235113,1.25,371879.9732029955,3446227.3346528118,369174.885701965,3443378.1634182665,226.48598384905063,55.7425464951315,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1198.4211122155639,503.89183484577006,-0.601,0.0,0.0,0.0,0.0
577,577,103.62799999999999,31.116999999999997,0.0,103.59899999999999,31.090999999999998,0.0,103.586,31.103,2.5,103.615,31.128,2.5,0.0,10.0,10.0,0.0,0.0,0.0,103.607,31.10975,367162.17890566576,3442599.5324233305,1.25,369174.885701965,3443378.1634182665,366372.9649233937,3440530.8507038723,225.4603651772486,54.59618352249464,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1195.1473850685575,500.56732204557443,-0.601,0.0,0.0,0.0,0.0
578,578,103.59899999999999,31.090999999999998,0.0,103.57,31.066,0.0,103.557,31.076999999999998,2.5,103.586,31.103,2.5,0.0,10.0,10.0,0.0,0.0,0.0,103.578,31.08425,364360.20809611795,3439808.1514338613,1.25,366372.9649233937,3440530.8507038723,363570.9755675337,3437795.081562397,224.31489284417322,54.57910219241543,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1191.8442286474437,497.2766496346694,-0.601,0.0,0.0,0.0,0.0
579,579,103.57,31.066,0.0,103.541,31.04,0.0,103.52799999999999,31.051,2.5,103.557,31.076999999999998,2.5,3.4,10.0,10.56,0.1,0.0,0.1,103.549,31.0585,361556.40709454136,3436989.7604291337,1.25,363570.9755675337,3437795.081562397,360766.09114207845,3434949.17013543,225.41598259633264,55.17687565595035,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1188.5389146697516,493.95413595510036,-0.601,0.0,0.0,0.0,0.0
580,580,103.541,31.04,0.0,103.512,31.014,0.0,103.499,31.025,2.5,103.52799999999999,31.051,2.5,5.36,9.16,10.61,0.09,0.02,0.09,103.52,31.0325,358750.7562243639,3434144.358131395,1.25,360766.09114207845,3434949.17013543,357959.7128410232,3432103.957586558,225.3936950747912,55.17286228252694,bei_a,0.0,0.0,0.0,0.0,0.0,0.0,1185.2314199393813,490.59977950056464,-0.601,0.0,0.0,0.0,0.0
