,index,ul_lon,ul_lat,ul_z,ur_lon,ur_lat,ur_z,lr_lon,lr_lat,lr_z,ll_lon,ll_lat,ll_z,s_slip_m,d_slip_m,slip_m,s_slip_m_err,d_slip_m_err,slip_m_err,lon_center,lat_center,easting_utm48,northing_utm48,z_center,ul_east,ul_north,ur_east,ur_north,strike,dip,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
0,3807,104.588,31.86,0.0,104.56,31.833000000000002,0.0,104.542,31.85,1.6,104.57,31.877,1.6,0.6,0.0,0.6,,,,104.565,31.855,458847.2181701422,3524446.1703637694,0.8,461025.2330298715,3524991.888184017,458364.31317031354,3522009.570501191,228.2596301742712,32.374223395149905,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1303.2320321799998,597.0537831958168,-1.051,0.0,0.0,0.0,0.0
1,3808,104.56,31.833000000000002,0.0,104.53200000000001,31.805999999999997,0.0,104.514,31.823,1.6,104.542,31.85,1.6,0.0,0.41,0.41,,,,104.537,31.828000000000003,456185.51958175853,3521464.411147748,0.8,458364.31317031354,3522009.570501191,455701.8551943535,3519027.938422433,228.23663732581392,32.369964857540026,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1300.094238326713,593.5386798025002,-1.051,0.0,0.0,0.0,0.0
2,3809,104.53200000000001,31.805999999999997,0.0,104.50399999999999,31.78,0.0,104.486,31.796999999999997,1.6,104.514,31.823,1.6,0.0,0.85,0.85,,,,104.509,31.8015,453522.5336100316,3518538.7573499437,0.8,455701.8551943535,3519027.938422433,453038.36590746616,3516157.831430481,227.13836081887845,32.31618701427554,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1296.9549268171595,590.0897173453454,-1.051,0.0,0.0,0.0,0.0
3,3810,104.50399999999999,31.78,0.0,104.476,31.753,0.0,104.458,31.77,1.6,104.486,31.796999999999997,1.6,0.0,1.59,1.59,,,,104.481,31.775,450858.039575265,3515613.787330626,0.8,453038.36590746616,3516157.831430481,450372.86418683187,3513177.5673485664,228.19104702193474,32.36160606587247,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1293.8138374988953,586.6415609734258,-1.051,0.0,0.0,0.0,0.0
4,3811,104.476,31.753,0.0,104.448,31.726999999999997,0.0,104.43,31.743000000000002,1.6,104.458,31.77,1.6,0.0,1.09,1.09,,,,104.453,31.74825,448191.899659713,3512661.790035084,0.8,450372.86418683187,3513177.5673485664,447706.3902350511,3510308.8259151787,227.09276749049044,32.696101599164926,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1290.6708079028572,583.1615429844251,-1.051,0.0,0.0,0.0,0.0
5,3812,104.448,31.726999999999997,0.0,104.42,31.7,0.0,104.402,31.717,1.6,104.43,31.743000000000002,1.6,0.0,0.92,0.92,,,,104.425,31.72175,445524.3866456285,3509738.1847111117,0.8,447706.3902350511,3510308.8259151787,445037.85040658276,3507329.925913387,228.14557732149242,32.73418134704699,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1287.5261596035766,579.7149954094916,-1.051,0.0,0.0,0.0,0.0
6,3813,104.42,31.7,0.0,104.39200000000001,31.673000000000002,0.0,104.374,31.69,1.6,104.402,31.717,1.6,0.0,3.11,3.11,,,,104.397,31.695,442855.2165113681,3506787.5502636516,0.8,445037.85040658276,3507329.925913387,442367.7796367607,3504351.706581021,228.12273740773884,32.348998656371734,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1284.3795577767537,576.2365840397956,-1.051,0.0,0.0,0.0,0.0
7,3814,104.39200000000001,31.673000000000002,0.0,104.36399999999999,31.646,0.0,104.346,31.663,1.6,104.374,31.69,1.6,0.0,3.66,3.66,,,,104.369,31.668000000000006,440184.36965764133,3503809.8858601274,0.8,442367.7796367607,3504351.706581021,439696.17937247717,3501374.166916887,228.0999283773177,32.344747113060976,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1281.2309793173931,572.7263078938386,-1.051,0.0,0.0,0.0,0.0
8,3815,104.36399999999999,31.646,0.0,104.336,31.62,0.0,104.318,31.636999999999997,1.6,104.346,31.663,1.6,0.0,2.3,2.3,,,,104.341,31.6415,437512.3281586679,3500888.320287383,0.8,439696.17937247717,3501374.166916887,437023.7245287826,3498508.1451150663,227.0016438058686,32.291839841634854,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1278.08099252783,569.2821649183188,-1.051,0.0,0.0,0.0,0.0
9,3816,104.336,31.62,0.0,104.30799999999999,31.593000000000004,0.0,104.29,31.61,1.6,104.318,31.636999999999997,1.6,0.0,1.08,1.08,,,,104.313,31.615,434838.78694217437,3497967.4326095423,0.8,437023.7245287826,3498508.1451150663,434349.09747265326,3495531.9616002627,228.05470136278282,32.33640079765504,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1274.9292377678298,565.8388210920602,-1.051,0.0,0.0,0.0,0.0
10,3817,104.30799999999999,31.593000000000004,0.0,104.28,31.566999999999997,0.0,104.262,31.583000000000002,1.6,104.29,31.61,1.6,0.0,0.6,0.6,,,,104.285,31.58825,432163.5662449959,3495019.5120367506,0.8,434349.09747265326,3495531.9616002627,431673.6743833903,3492667.293631236,226.95641522634705,32.671610141856576,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1271.7755031201773,562.3636090249788,-1.051,0.0,0.0,0.0,0.0
11,3818,104.28,31.566999999999997,0.0,104.25200000000001,31.54,0.0,104.234,31.557,1.6,104.262,31.583000000000002,1.6,0.0,0.5,0.5,,,,104.257,31.56175,429487.02277156507,3492099.977214592,0.8,431673.6743833903,3492667.293631236,428996.02612872026,3489692.4622780257,228.0095949783153,32.70883155302302,peng_b,0.0,0.0,0.0,0.0,0.0,0.0,1268.6202090926563,558.9218600382951,-1.051,0.0,0.0,0.0,0.0
