,lat,lon,x,y,z,slip,rake,easting_utm48,northing_utm48,depth_km,strike,dip,strike_slip,dip_slip,segment,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
236,32.594,105.254,191.966,190.935,19.32,0.0,139.2,523835.7302879672,3606307.668500979,19.85,230.0,70.0,0.0,0.0,beichuan,24.065595193079247,33.095474009907434,31.062764209913617,-0.34947842571351195,4.830029320765663,-3.019308393214622,1379.8449720326025,693.5577625708083,17.999000000000002,33.34947929558861,-4.585311193062221,-3.5194767425225315,-14.229393875612857
237,32.536,105.173,184.38,184.517,19.32,1.4,150.0,516245.0094538405,3599862.9599359427,19.85,230.0,70.0,1.2124355652982142,0.6999999999999998,beichuan,24.80328781380254,33.455249084947596,32.145385720060524,-0.46700898669266877,5.002623401968979,-3.187215499107005,1370.8965068385005,685.9602956713429,17.999000000000002,34.1878873453896,-4.913763265767061,-3.317126659605366,-14.584123910472783
238,32.478,105.091,176.69099999999997,178.09400000000005,19.32,0.467,173.3,508550.54645830893,3593424.036686239,19.85,230.0,70.0,0.463810693334473,0.05448523422538857,beichuan,25.524568068126282,34.08494285129531,33.118676593343324,-0.4937459627425862,5.3154421653640185,-3.1930859989458034,1361.825743230219,678.3696489005611,17.999000000000002,35.0465795732937,-5.1610468505397735,-3.189717270946554,-14.960765460408231
239,32.42,105.01,169.08599999999996,171.687,19.32,6.533,168.3,500940.2223996479,3586991.1148250024,19.85,230.0,70.0,6.397262621791996,1.324809400564095,beichuan,25.976344959265944,34.58541094281886,34.84098326984364,-0.6929801585556531,5.647083616077619,-3.0084414131702935,1352.8541684031493,670.7860769803751,17.999000000000002,35.89157298556035,-5.552091821339582,-3.05225250824107,-15.199174779870454
240,32.361999999999995,104.928,161.378,165.287,19.32,2.333,149.2,493226.0699646797,3580564.0886238464,19.85,230.0,70.0,2.00395343953924,1.1945960037430443,beichuan,26.229457000946546,34.87062569046341,36.98636814422771,-0.9682846443717752,5.181685081228432,-3.4497061150298656,1343.7601935258272,663.2094552708713,17.999000000000002,36.64706956801771,-6.0968457495927515,-3.2411296929208984,-15.083428218298906
241,32.304,104.847,153.753,158.882,19.32,3.733,175.8,485596.2106597362,3574142.8868346615,19.85,230.0,70.0,3.7229749434789023,0.2733981898774491,beichuan,26.881268964570346,35.27674044293403,37.2950332600987,-0.7552096789712839,4.138760262655486,-4.35380598329959,1334.7655892032403,655.6396997798652,17.999000000000002,36.96040527022521,-6.1173473240890415,-3.634224324176678,-15.060800468811205
242,32.95,105.734,236.706,230.637,23.08,0.2,132.5,568606.6428575319,3645982.9893507264,23.61,230.0,70.0,0.13511804152313206,0.14745546736202486,beichuan,23.770105891277495,31.06038574208556,31.336349038314957,-0.948373891455485,3.5648738030781537,-3.431314697305462,1432.624011282178,740.3297668964883,21.759,32.42008135670604,-4.525549961371436,-3.0388767068431335,-14.000867832597418
243,32.892,105.652,229.086,224.183,23.08,0.0,163.3,560981.7642050631,3639502.588151087,23.61,230.0,70.0,0.0,0.0,beichuan,23.78777366462239,31.481472783137757,31.286733510290947,-0.92454512257457,3.6272686591764813,-4.0740788228448945,1423.6352784962064,732.6902230579008,21.759,32.96047968619716,-4.8432950064452385,-3.3543921321503305,-13.88481489777823
244,32.834,105.571,221.55,217.736,23.08,0.0,136.7,553440.4702851314,3633028.7997859833,23.61,230.0,70.0,0.0,0.0,beichuan,23.9093044756063,31.933101504257408,30.77503360583105,-0.7747044660672667,3.691986715086195,-4.407795069330794,1414.7450811571593,725.0584748847009,21.759,33.23974689618797,-4.852647961162566,-3.587991541709261,-13.908794240824005
245,32.777,105.489,213.91,211.284,23.08,0.0,169.2,545795.1423844342,3626671.38224698,23.61,230.0,70.0,0.0,0.0,beichuan,24.169295554133306,32.37155135792673,30.202775913820744,-0.5498155296921599,3.9255693782576433,-4.447923400185153,1405.7322413871461,717.5639126665278,21.759,33.41556195328117,-4.761255874010013,-3.6548851467058743,-14.04702570609107
246,32.719,105.408,206.354,204.849,23.08,0.2,160.0,538234.153009173,3620209.540817928,23.61,230.0,70.0,0.18793852415718168,0.06840402866513377,beichuan,24.478665331429415,32.72453077593018,29.985886972918387,-0.31217448637237044,4.475375765511311,-4.093620578753281,1396.818825687109,709.9462483654361,21.759,33.53202106889539,-4.721924129701406,-3.4918980950934433,-14.246400725979003
247,32.661,105.326,198.695,198.408,23.08,0.0,148.3,530569.5572912538,3613753.325260023,23.61,230.0,70.0,0.0,0.0,beichuan,24.81187826107785,32.93355782876468,30.69723886000468,-0.2556006637845867,5.068105264225992,-3.6542288679877677,1387.7832716853982,702.3352162292267,21.759,33.824463745740815,-4.918800212374093,-3.191772411432268,-14.431061048510745
248,32.603,105.245,191.11900000000003,191.985,23.08,0.4,159.2,522988.8565587979,3607303.367985597,23.61,230.0,70.0,0.3739302705584058,0.1420427849632549,beichuan,25.335657286077257,33.067002474142846,31.85391935439913,-0.36372067174765,5.464247381651759,-3.494940950351434,1378.8466188781567,694.7315617891686,21.759,34.39927953507295,-5.263195265981825,-2.8547097399146892,-14.652031323908693
249,32.545,105.163,183.44,185.556,23.08,0.5,157.5,515304.4637672628,3600859.1483942806,23.61,230.0,70.0,0.4619397662556434,0.19134171618254486,beichuan,26.033749449505596,33.36755587066485,32.994751851597044,-0.5062377747846154,5.7851759165558745,-3.6341769266655835,1369.7877267208119,687.1346713256453,21.759,35.268260516772514,-5.675090957532301,-2.594036294450328,-14.921110024040871
250,32.486999999999995,105.082,175.845,179.145,23.08,0.3,145.8,507704.12095801724,3594421.0099335937,23.61,230.0,70.0,0.24812417228236855,0.16862501335563915,beichuan,26.6719063223234,33.888604085864785,34.065812284245524,-0.6368617655164958,6.144091516320164,-3.754736401704075,1360.8279184788848,679.5449497182776,21.759,36.21762505959138,-6.042445055433096,-2.451002183727196,-15.20994976262623
251,32.429,105.0,168.14700000000005,172.729,23.08,0.0,140.0,499999.99999999756,3587988.7200030657,23.61,230.0,70.0,0.0,0.0,beichuan,27.10776604359866,34.41191357858698,35.60819591010552,-0.8709786817013301,6.387697093410354,-3.8306777555191514,1351.7457693983847,671.9621227615903,21.759,37.169873611649294,-6.471997755190628,-2.4061338012526203,-15.397126211022805
252,32.372,104.919,160.532,166.329,23.08,0.3,164.2,492380.1674081266,3581673.183194275,23.61,230.0,70.0,0.28866539805878555,0.08168407411217236,beichuan,27.43913399425911,34.813333465451805,37.19387606402832,-1.0761389216864825,6.015964777438173,-4.284042776379583,1342.7629852566351,664.5169324363901,21.759,37.93232430213446,-6.879981603960516,-2.6021356753374736,-15.403767011610014
253,32.314,104.837,152.814,159.924,23.08,3.733,165.8,484656.4709601525,3575252.75490152,23.61,230.0,70.0,3.618939491158554,0.9157324714855694,beichuan,28.133284711089686,35.279467177987996,37.518726733018966,-0.8913680260221214,5.296597119585874,-4.972490560833791,1333.6577592386034,656.9480887963177,21.759,38.34621244459125,-6.912555596266603,-2.8666094003989038,-15.524354275076275
254,31.359,103.678,42.508,54.869,19.05,9.0,90.0,374263.99348288,3470144.2177488827,38.1,221.0,5.0,-5.51091059616309e-16,9.0,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1203.5194938508298,533.0388966567832,36.249,0.0,0.0,0.0,0.0
255,31.291,103.609,35.855,47.428,19.05,3.0,113.1,367605.6370119736,3462687.578883592,38.1,221.0,5.0,1.1770113498106842,2.759464491965213,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1195.6701640662382,524.2484965341682,36.249,0.0,0.0,0.0,0.0
256,31.223000000000006,103.54,29.193,39.992,19.05,3.5,141.7,360937.9406863945,3455234.9224398555,38.1,221.0,5.0,2.74671729686579,2.1692266112829914,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1187.809823816859,515.462791164719,36.249,0.0,0.0,0.0,0.0
