,index,depth,utm_lat,utm_lon,strike,dip,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,sig_nn,tau_dd,tau_ss,tau_cs
1309,1309,22.0,3532040.7260772493,431057.4946350517,225.7005,47.0,s3,33.28714041866114,39.020044898447594,41.899950283064435,0.2577896112546659,9.539109374926534,-5.2988266805439,49.15508752696308,-3.6890393349104027,0.03181329352268314,-25.803876009129027
1310,1310,26.0,3534744.345522668,428456.8755032481,225.7005,47.0,s3,34.83162616695507,39.68576573670626,44.684025003571044,0.07877382300662333,11.20153445913062,-6.0749215088422295,52.84341549161293,-4.562312409285838,0.798036270256476,-27.07446679990536
1311,1311,30.0,3537448.6710976413,425857.5984865289,225.7005,47.0,s3,36.01051284584044,40.21229326466511,47.50580391937557,-0.015111116114074018,12.658555573118337,-6.725138821127453,56.137261188334804,-5.605059500287503,1.4396688068430743,-27.89535936764464
1312,1312,2.0,3515718.614484437,441202.4956349612,225.7005,47.0,s3,19.07561364394569,34.58708705536014,27.712162349681307,1.2882459154444892,1.3467468121140131,2.215591590038974,26.010067985718486,-0.9421125149125196,-3.980855345016058,-11.515223603056903
1313,1313,6.0,3518419.4120584726,438595.13677677984,225.7005,47.0,s3,23.125971983538957,33.102729351815064,38.102043768712534,1.7080257058832324,3.4080924015617398,-0.2070538920950864,34.434038944447884,-5.948900604409834,-2.112834608162114,-14.347461424553504
1314,1314,10.0,3521120.9119742867,435989.1132987357,225.7005,47.0,s3,26.561146192564635,35.70234797822923,36.40041260039863,1.3367150803838803,4.806659772972385,-1.15623422306582,37.10166118472914,-3.5306052316195284,-1.5702024709863154,-18.39696913569898
1315,1315,14.0,3523823.115069425,433384.4263913673,225.7005,47.0,s3,29.491349025587752,37.239938204792296,37.72244817144352,0.9746388112412293,6.522138271871839,-2.6524145265874615,41.35932736966996,-3.0620055785147358,-0.9299510974579557,-21.615489047584884
1316,1316,18.0,3526526.0221791067,430781.0772469135,225.7005,47.0,s3,31.873913792325126,38.3900271467947,39.93842231618298,0.6306254716352268,8.358697824145915,-3.9034276502135534,45.68339918792957,-3.2741911153746273,-0.17268668659653885,-24.131297657758196
1317,1317,22.0,3529229.6341362176,428179.067059302,225.7005,47.0,s3,33.760415817412365,39.29360522437214,42.58677598645914,0.3587197008460233,10.124842423271007,-4.947486467236591,49.776246636716806,-3.907901900944582,0.5562655559248828,-25.91845414496719
1318,1318,26.0,3531933.9517713063,425578.3970241586,225.7005,47.0,s3,35.21385607973194,39.995999681393926,45.42769991537901,0.17250547276791103,11.722994770408608,-5.82062032631769,53.50566173507485,-4.820435407840911,1.1983343885958826,-27.136244654812145
1319,1319,30.0,3534638.9759125886,422979.0683388034,225.7005,47.0,s3,36.306521713565544,40.53152564565196,48.31033130556086,0.07053681152955375,13.10134253887311,-6.546007400681804,56.81095955954132,-5.90810180229121,1.7310970381676514,-27.93008616277906
1320,1320,2.0,3512904.76520978,438322.7995736287,225.7005,47.0,s3,21.14692090089627,32.948218332706034,36.47372919580661,1.051142375912893,2.696596800795488,0.013257797305618702,32.816257050109044,-5.284486945381609,-3.0104286423700497,-13.607938474330085
1321,1321,6.0,3515606.2588309827,435715.3927439897,225.7005,47.0,s3,24.309487227936557,33.31361450866462,38.851892496383584,1.749184228662741,3.738869330839227,-0.9831632795583398,35.91192143891388,-6.05647631061796,-1.9662262045044967,-15.179504098823331
1322,1322,10.0,3518308.455169328,433109.32052217925,225.7005,47.0,s3,27.349612209555808,35.404307641777464,38.17719690113631,1.3603917930556675,5.286100771920969,-1.002303218393393,38.26360682189227,-4.328629248949531,-0.8660971724088116,-18.54373825426164
1323,1323,14.0,3521011.355062952,430504.58410014096,225.7005,47.0,s3,30.143461531418634,37.21666400140946,39.03652624818158,1.002760764568662,7.147819874132295,-2.249992100390835,42.26786165757464,-3.5891497077600754,-0.18647655089031945,-21.766726297736266
1324,1324,18.0,3523714.959347657,427901.1846715096,225.7005,47.0,s3,32.41577999428481,38.538976719981875,41.04297763865508,0.6822261766600667,9.006359707234344,-3.498711370750967,46.514023699012675,-3.6923136763541358,0.4789274257129157,-24.18516942975278
1325,1325,22.0,3526419.2688569212,425299.1234316196,225.7005,47.0,s3,34.19613004044077,39.53435604350722,43.61464777637126,0.4169323282156873,10.729042921097284,-4.604017697785689,50.57857298617748,-4.294385320390717,1.0850093920612651,-25.91781081022401
1326,1326,26.0,3529124.284421883,422698.40157749545,225.7005,47.0,s3,35.55287931605908,40.280972174614554,46.436750580893765,0.2329025261448104,12.249349189523949,-5.551033507840691,54.28346742152179,-5.210742553704888,1.6023379822315538,-27.118537096184376
1327,1327,30.0,3531830.0068713413,420099.0203078601,225.7005,47.0,s3,36.56506115636496,40.831869199583444,49.312670555625076,0.1334406295040291,13.533153517355744,-6.343206741007077,57.549329482506266,-6.310693678400943,2.0220560477011595,-27.902866567551214
1328,1328,2.0,3510091.6420030887,435441.6441092756,225.7005,47.0,s3,24.600761479551416,40.58578312456913,43.06083522015189,-0.983920934775245,-0.02390004336241216,-4.132992108744276,41.02672761685274,-4.838121630994145,-7.806278174120859,-15.432061404201777
1329,1329,6.0,3512793.831391,432834.1883786091,225.7005,47.0,s3,25.522798704816942,33.37643194481463,41.20690885021852,1.3963803244861495,4.459422149096243,-2.0991690558724385,38.82849858119156,-6.834777032247731,-1.719197564041403,-16.249417448698466
1330,1330,10.0,3515496.7238730723,430228.06648345845,225.7005,47.0,s3,28.202500127893376,35.27894661390668,40.023654006989815,1.461425145536304,5.775670715302985,-1.221544375771629,39.75419799603232,-5.159310312485111,-0.3757535718955243,-18.67954347897467
1331,1331,14.0,3518200.3202880286,427623.2796171664,225.7005,47.0,s3,30.832182105629016,37.24367267380003,40.63553585711614,1.0749710157521521,7.76742459053364,-2.0747024901735034,43.46660532675428,-4.269686701409729,0.4400579127080402,-21.787658978649976
1332,1332,18.0,3520904.6214722637,425019.8289747725,225.7005,47.0,s3,32.945155982501575,38.69229069724657,42.48621536138253,0.7294785186885699,9.63686513475535,-3.1986727554678773,47.565221114420424,-4.283510582069155,1.0662242142472635,-24.12491733841001
1333,1333,22.0,3523609.628259843,422417.7157530079,225.7005,47.0,s3,34.59990806918731,39.76325137807121,44.945971314146234,0.45470152820428905,11.307689602242352,-4.304874473572303,51.535235439934766,-4.833798051268879,1.5731921018004358,-25.83778243444488
1334,1334,26.0,3526315.341482495,419816.9411503045,225.7005,47.0,s3,35.849716203692935,40.54855080739677,47.69169286483098,0.27125304171748266,12.740190025726335,-5.295777608305991,55.15714842221175,-5.726395780938766,1.973512081004312,-27.037362557667446
1335,1335,30.0,3529021.7619696087,417217.50636678375,225.7005,47.0,s3,36.78519308369313,41.11413310976242,50.50178231348405,0.17588605975169944,13.922096045211152,-6.1393093966159675,58.339887116511704,-6.808063298441487,2.2855477129937327,-27.82246624798943
1336,1336,2.0,3507279.295067173,432558.9296224222,225.7005,47.0,s3,26.475693300653184,40.209229665180466,37.51286200727738,-0.46134332981119436,-2.023379196879452,-1.9461197873310254,35.5984337358105,-1.7649225743258299,-6.9268717442192935,-14.21087838494204
1337,1337,6.0,3509982.179968425,429951.424097215,225.7005,47.0,s3,27.085889845930733,34.35310951935852,41.626597619078645,1.6476484103684343,4.7649050023571276,-4.013195806297404,41.14410842833421,-6.650020713842451,-2.271886361393576,-17.65907271462915
1338,1338,10.0,3512685.7683425364,427345.2516352326,225.7005,47.0,s3,29.228039928492695,35.36457726722822,41.67398526577174,1.716140061952247,6.4964189074623135,-1.6499136837954769,41.48461426621319,-5.894590295928641,0.11105494248213432,-18.995132210943687
1339,1339,14.0,3515390.0610288237,424740.4134312183,225.7005,47.0,s3,31.54206154416303,37.35860483341724,42.440503375935876,1.2073450644232933,8.454562291309907,-2.021679247623022,44.89292675337984,-5.064734403925641,1.0158356447694423,-21.770152830767856
1340,1340,18.0,3518095.0588642717,422136.910681609,225.7005,47.0,s3,33.464979507134494,38.874938303847166,44.203342527240466,0.7932127934819457,10.255670814266956,-2.9875032904476186,48.79583911071876,-5.018233463952775,1.5909704758704866,-24.01310851982751
1341,1341,22.0,3520800.7626835336,419534.7445845429,225.7005,47.0,s3,34.96555034889622,39.99494124414767,46.54003782929543,0.4883170623873478,11.839727720916711,-4.061109472974016,52.614207458482035,-5.511249346383384,1.9973589972294121,-25.706501588591372
1342,1342,26.0,3523507.173318928,416933.9163398497,225.7005,47.0,s3,36.1075767988804,40.80560843613469,49.163789471411434,0.2967446254633973,13.167372925593362,-5.070497603819734,56.102707555922564,-6.3545156814294455,2.289164067538122,-26.907356129526317
1343,1343,30.0,3526214.2916004327,414334.42714905966,225.7005,47.0,s3,36.97448218006771,41.37939991653618,51.8557769407137,0.20437781120218582,14.24261859842923,-5.94951076976985,59.1642900430243,-7.389932742598397,2.5041157650685992,-27.695901297512243
1344,1344,2.0,3504467.6726269415,429674.7074350995,225.7005,47.0,s3,25.579744110293795,37.807383907030214,26.778290332267275,1.1519169321480769,4.179458935364451,-2.3851158194647284,33.4860938685283,1.6291314926230722,-3.5866729958383052,-16.1523299066989
1345,1345,6.0,3507171.2527753464,427067.1511949757,225.7005,47.0,s3,28.162812369661147,35.770056729888594,41.09428355416824,1.5318905704574537,6.3969233067554985,-4.777152048278945,43.31006758705888,-5.82041915061507,-1.9614043688869875,-19.844022464738707
1346,1346,10.0,3509875.5367769776,424460.92724578286,225.7005,47.0,s3,30.12525969796383,35.65712178896507,43.691595225379835,1.910950937665767,7.5985035685945395,-2.1621793866677965,43.76668109153667,-6.784314132410099,0.6225553774857215,-19.447190336101528
1347,1347,14.0,3512580.525471743,421856.0367836621,225.7005,47.0,s3,32.20818462891639,37.56048551191177,44.52982908609525,1.3465253291552817,9.194802157831566,-2.0525565768695215,46.55717383916123,-6.0002157167259895,1.5296666678273594,-21.74217472136527
1348,1348,18.0,3515286.219697217,419252.4810064561,225.7005,47.0,s3,33.940477373844715,39.09770135934453,46.176287658283385,0.8645961698073572,10.847526914083963,-2.8535162154572813,50.17710846772058,-5.887443307120771,2.034793758892985,-23.877109894269513
1349,1349,22.0,3517992.620288643,416650.2611137004,225.7005,47.0,s3,35.29127302787201,40.236512275620896,48.36134548288944,0.5234845717538459,12.303975412382506,-3.874708897749699,53.78406211679958,-6.309567203497835,2.3428802538816837,-25.539930143608206
1350,1350,26.0,3520699.728078929,414049.37830663216,225.7005,47.0,s3,36.33419458414527,41.05562786999804,50.81750966013073,0.31880888938975954,13.509558816909639,-4.884382357702073,57.09324066875692,-7.078730890801083,2.5358867007531485,-26.736692285289543
1351,1351,30.0,3523407.5438986467,411449.83378818096,225.7005,47.0,s3,37.14289644420574,41.62936564943796,53.342464582351674,0.22662947393492444,14.477618745435388,-5.783857123904819,60.001763978264776,-8.040902424684209,2.6675132743300756,-27.529238106049956
1352,1352,2.0,3501656.7228510845,426789.0288722149,225.7005,47.0,s3,23.140987890024725,38.32543230137938,32.852692771129874,-1.1459041748813197,3.8698416690622177,0.3145081549228952,34.90265531659307,-0.5660182866017376,-3.4917543504621205,-17.40426013456811
1353,1353,6.0,3504360.9979676064,424181.42096999096,225.7005,47.0,s3,28.856977474869158,37.158907600716496,41.25507077790756,1.5159647056423382,7.422073916234905,-4.439087838415485,44.42785903368194,-5.40202056914578,-1.553667925876897,-21.035709259976574
1354,1354,10.0,3507065.9773193733,421575.1445863786,225.7005,47.0,s3,30.93001024269544,36.30299837531892,45.66502496197752,2.0324587504289955,8.535979120334462,-2.783851740588875,46.10350218272263,-7.54511778742976,0.8399375896612264,-20.0703757099616
1355,1355,14.0,3509771.6617468814,418970.200918919,225.7005,47.0,s3,32.835929924533396,37.86413047794553,46.806649673362166,1.4922947626478662,9.905299906918264,-2.1847815538507596,48.37461005062245,-7.019449889349337,1.929357899922128,-21.74499277462722
1356,1356,18.0,3512478.052088297,416366.591166856,225.7005,47.0,s3,34.36876116280284,39.364185928979204,48.35724745110353,0.9466571560631647,11.379754514866663,-2.787700126869363,51.65620842531672,-6.8665462619439275,2.3836072348591673,-23.7252285794745
1357,1357,22.0,3515185.1491794568,413764.31653113064,225.7005,47.0,s3,35.57729600511054,40.48909403448102,50.36258328752833,0.5631744294868787,12.676532358792333,-3.7429510476996937,55.002977869438965,-7.20499251949469,2.5990007228522405,-25.34236624989393
1358,1358,26.0,3517892.953853858,411163.37821437797,225.7005,47.0,s3,36.53628903115365,41.29869731358228,52.60654926904618,0.3410224162038854,13.750103490040342,-4.739321436267644,58.096828417657235,-7.875355242360303,2.707016046974493,-26.530482982210206
1359,1359,30.0,3520601.466942664,408563.77742093604,225.7005,47.0,s3,37.30507675190657,41.86327933810182,54.92349263027741,0.24632264304317464,14.617044050873634,-5.6479539830044825,60.83311421778575,-8.740098465728416,2.773724531470779,-27.330197382418042
1360,1360,2.0,3408507.4246170525,332362.7683518568,225.7005,47.0,s3,47.34093822221157,48.15231129084772,41.042281297794396,2.9487320623763793,5.619203900973092,0.12647884203473758,46.8814956363157,1.6111734199778134,2.453668652516807,-25.19353204752749
1361,1361,6.0,3411188.6217344035,329756.38681157376,225.7005,47.0,s3,49.08297897977778,43.86447724038877,61.23296636162553,0.533527837011938,11.635113163311932,-1.6789502794497888,62.324130413128856,-8.31016402106895,6.777629302672498,-26.67090211761583
1362,1362,10.0,3413870.511360915,327151.3622758687,225.7005,47.0,s3,48.665482622374206,46.58840663489485,64.83599739720349,0.1864001663309077,14.443815882333544,-5.136703263673481,69.24849206859889,-9.649306241114058,5.359400640964308,-30.51132888355005
1363,1363,14.0,3416553.0943178493,324547.69589612965,225.7005,47.0,s3,48.171832684490354,47.5294370736102,70.2039851774261,0.3683527854320513,15.807042187032394,-7.20492955174551,74.20338642666822,-12.466838795206016,4.511947910634461,-31.263836522776558
1364,1364,18.0,3419236.371424138,321945.3888254187,225.7005,47.0,s3,47.76295807643751,48.16433448711895,74.36374716196708,0.5716200674075751,16.389409275196,-8.719274006712585,77.58367795185832,-14.684251748973793,3.6896974003327987,-31.409496208751598
1365,1365,22.0,3421920.343496385,319344.4422184804,225.7005,47.0,s3,47.36508801295437,48.34857646000107,77.92110372389804,0.9436766399771891,16.536276251893693,-9.75390498662734,79.8270139914281,-16.75265311399929,3.0491208071390177,-30.86833348180567
1366,1366,26.0,3424605.01134886,316744.85723173176,225.7005,47.0,s3,47.03985545281189,48.304615228698324,80.72885955422319,1.3444014438465217,16.368550943228737,-10.286488647814805,81.08517521209075,-18.46170209552105,2.603587058557333,-30.006719649710448
1367,1367,30.0,3427290.3757934943,314146.63502327056,225.7005,47.0,s3,46.79317244867569,48.17998497935864,82.84641677647386,1.7068643177180884,16.080794764697387,-10.484741372281583,81.7188376493242,-19.786374095091688,2.3176013523702803,-29.109659187017915
1368,1368,2.0,3405672.7637295336,329525.87458099826,225.7005,47.0,s3,61.603730260990936,44.45673767351153,59.815064108907606,0.8980123874619104,6.775580889090204,2.7684036281662086,58.33778484539768,-4.128368909053471,10.878152900512621,-23.36748116335516
1369,1369,6.0,3408354.664647682,326919.4701079209,225.7005,47.0,s3,49.70602542560929,44.17233554224633,63.88856392109102,0.2414227678207323,11.937116824454767,-3.0879651349252533,65.17878205486696,-9.343895454791799,6.374351459697245,-27.79618003683374
1370,1370,10.0,3411037.2584036067,324314.4218671116,225.7005,47.0,s3,49.00061926724599,46.19356763658345,68.44853951623239,-0.01816936108845002,14.630688070987727,-5.301431866888481,71.26521538890637,-11.385840639849846,5.642664831985355,-30.05176784389004
1371,1371,14.0,3413720.545819146,321710.7310113511,225.7005,47.0,s3,48.157757437738375,47.483349622051335,72.99944224672386,0.18404279450621383,15.532118395169224,-7.270821219972188,75.44137127751391,-13.774354463415296,4.361369333170445,-30.816487798626113
1372,1372,18.0,3416404.527713808,319108.39869510377,225.7005,47.0,s3,47.72499778843375,48.17789759608742,76.47487807990473,0.4297553994471738,15.87402016847576,-8.768287037427005,78.31119820095842,-15.649615728517837,3.398489043151768,-30.97234412083043
1373,1373,22.0,3419089.2049047705,316507.4260745072,225.7005,47.0,s3,47.35744728906682,48.43500964809263,79.46958037966048,0.8457576433865169,15.91446187439788,-9.809470322162277,80.22773886004612,-17.428436233875388,2.686503850582839,-30.502367246467653
1374,1374,26.0,3421774.5782068786,313907.8143073809,225.7005,47.0,s3,47.08181123176205,48.450024631004425,81.84988243975087,1.2806528362391418,15.717126181470585,-10.37262710474895,81.2991064809442,-18.91426696292921,2.207914782700048,-29.7367649613498
1375,1375,30.0,3424460.6484326418,311309.5645532172,225.7005,47.0,s3,46.884782080874444,48.36099603311788,83.66460002044613,1.6739858240393228,15.452836729920827,-10.603051024636628,81.83743181665814,-20.08485397463732,1.9226447586003297,-28.92579132620698
1376,1376,2.0,3402838.8610656974,326687.4347084132,225.7005,47.0,s3,45.63528472394709,34.14112494621293,53.70841081052034,-1.1437047189903427,15.82963609635372,0.5035265891337998,57.52182005696696,-7.139125904660325,12.188710594392933,-20.387520023232845
1377,1377,6.0,3405521.4654989317,324081.0064297257,225.7005,47.0,s3,49.5302624731608,43.21902886348184,66.37272558351066,-0.5526255689791376,12.742415415416733,-3.613417176286999,67.38797744192003,-10.5387988808573,6.815585384309122,-27.882149589599955
1378,1378,10.0,3408204.7631002343,321475.933610995,225.7005,47.0,s3,48.92208077147391,45.902136091979834,72.03302869909476,-0.15813781100300672,14.73528788813088,-5.7983542889701125,73.3346024523224,-13.227396476466684,5.537359162126765,-29.661083510015352
1379,1379,14.0,3410888.7546920143,318872.21740640263,225.7005,47.0,s3,48.028494750850975,47.36438380218127,75.61126132421849,0.0208509651737969,14.883735086366261,-7.5278190143393955,76.40887944446155,-15.038795450028694,3.921632205804962,-30.303623521204
1380,1380,18.0,3413573.441094358,316269.858971805,225.7005,47.0,s3,47.68018860117088,48.132623054868134,78.35562887322514,0.3033507012318841,15.093371812040468,-9.0071411775573,78.85611972894137,-16.521032430177783,2.9061112174196735,-30.538988681877242
1381,1381,22.0,3416258.82312502,313668.8594647426,225.7005,47.0,s3,47.38249715309026,48.4571857368338,80.81523534056794,0.7698841369923561,15.102681466776936,-9.997233421345666,80.47529528079735,-18.019856743737055,2.2032425465792613,-30.13112762618998
1382,1382,26.0,3418944.9015994193,311069.2200444286,225.7005,47.0,s3,47.18222551706944,48.53846886529347,82.7775392141155,1.2441348676688162,14.93865178454718,-10.53622587719713,81.37496963415597,-19.281971258645545,1.755041700015055,-29.4633034702844
1383,1383,30.0,3421631.677330641,308470.94187175896,225.7005,47.0,s3,47.04500180756302,48.500402198882774,84.30245619319,1.6707038045717706,14.745898923015151,-10.761982630724667,81.83680418219194,-20.300265166479754,1.5095507069273313,-28.745768767230715
1384,1384,2.0,3400005.7155437963,323847.4500454123,225.7005,47.0,s3,37.30529950079047,43.154306745205766,61.99392112224709,-2.4046011974034105,8.085244823445711,-8.75784200517852,63.56255935370591,-10.452006521511391,-2.320239013956476,-27.43109131882705
1385,1385,6.0,3402689.0232070624,321240.9970867087,225.7005,47.0,s3,49.67800217783088,43.57622950873498,73.60855636019319,-1.6946967032875528,13.814026745827336,-5.4704305823643775,73.5730413259972,-13.596140219781937,6.3979731664777235,-29.11754483298145
1386,1386,10.0,3405373.0243703555,318635.89881565445,225.7005,47.0,s3,48.53771212617796,45.51598241052932,76.51182843173775,-0.6078873328337475,14.14861958813969,-6.769871877797542,75.73708341422643,-15.449174609920021,4.796950595596551,-29.265484885364593
1387,1387,14.0,3408057.719856665,316032.1563878244,225.7005,47.0,s3,47.906625661459884,47.135348223350135,77.99935328637319,-0.14641635323596686,13.86024108192402,-8.032651351583688,77.16187909664505,-16.210034143768148,3.2237681592475784,-29.76963859589102
1388,1388,18.0,3410743.110486652,313429.77096047753,225.7005,47.0,s3,47.67595922047988,48.051822029155566,79.88773019820972,0.2208495671922495,14.078902095139224,-9.410005160049968,79.1704451358351,-17.23644130475297,2.2485206975725944,-30.1197829615714
1389,1389,22.0,3413429.1970786443,310828.74369254697,225.7005,47.0,s3,47.48126836619237,48.44648589527071,81.84035192677956,0.7394348219802898,14.132060231474476,-10.303786390735917,80.53384486138076,-18.46270401434998,1.6240251757833672,-29.786313896082138
1390,1390,26.0,3416115.9804486423,308229.0757446496,225.7005,47.0,s3,47.37198261333913,48.59213110493235,83.43272946911719,1.2495649610457114,14.068403182342218,-10.774775667032495,81.30502423750713,-19.521111507770506,1.2662988367508716,-29.220874903835742
1391,1391,30.0,3418803.461410307,305630.76827907556,225.7005,47.0,s3,47.28775528893103,48.61001061591109,84.71513538623103,1.7054942133165911,13.992865562439919,-10.960120859087858,81.72032961849229,-20.409591019145346,1.0956664748459615,-28.593218085385033
1392,1392,2.0,3397173.375531472,321005.9727617704,225.7005,47.0,s3,58.16466835417684,48.538409222264484,72.15438619751835,-1.447143018376581,0.22726440870862671,-8.34967973624985,68.92765818514555,-9.143552073450202,-0.3212141868440632,-32.20740242903049
1393,1393,6.0,3399857.3861277774,318399.4942472,225.7005,47.0,s3,49.774912595880636,46.16667548170316,76.52764177276833,-1.995676332765701,9.561681965033072,-10.300856945138856,76.31278725536474,-14.250631447121307,1.1154080323181925,-31.493455630353523
1394,1394,10.0,3402542.090557737,315794.36964798736,225.7005,47.0,s3,48.57042541273645,45.728545454309085,79.12177550048378,-0.7751407511079536,12.228236805726379,-9.034259586274235,77.3859588656084,-16.624795327069076,2.7182856579786727,-29.586015174765798
1395,1395,14.0,3405227.489644916,313190.6001210995,225.7005,47.0,s3,47.96111628154847,46.95664347576934,79.76155787185658,-0.20918733439620707,12.536045641258294,-8.988665409110034,77.74031325726727,-17.073305998243274,2.208429554666843,-29.42864443091691
1396,1396,18.0,3407913.5842105504,310588.1868251953,225.7005,47.0,s3,47.77046962332998,47.962983307778806,80.97437455377519,0.22118640609430912,12.886066327475024,-9.975011625630907,79.24833641441295,-17.748405949600794,1.464191162168096,-29.740302583648205
1397,1397,22.0,3410600.375073551,307987.13092060876,225.7005,47.0,s3,47.69116026330608,48.42958994388828,82.46484960520603,0.7724229305378109,13.059881890810136,-10.7027358059851,80.39464186251683,-18.711575000935937,0.9929803927631691,-29.49888104378663
1398,1398,26.0,3413287.8630504888,305387.4335693504,225.7005,47.0,s3,47.66735706944119,48.6336650533713,83.76919591662671,1.3064441239835594,13.159773384209572,-11.071699885535816,81.09849168400095,-19.60537931845738,0.7731413664202766,-29.038477135494933
1399,1399,30.0,3415976.048955604,302789.0959351144,225.7005,47.0,s3,47.619367283545955,48.70262701266007,84.88227293716089,1.7851721764889816,13.236634704957176,-11.187730925895266,81.5029877300745,-20.40286568776853,0.7040765530739632,-28.486782178441427
1400,1400,2.0,3394341.7908856706,318162.9028891715,225.7005,47.0,s3,59.66518959324124,53.881473612078565,70.21727033381008,-2.6985909082143515,8.341944616869654,-12.264525290641707,78.99978946094464,-6.413964332262612,0.39257873621821227,-40.97390631595347
1401,1401,6.0,3397026.5041442174,315556.3979539236,225.7005,47.0,s3,50.84384492452327,47.77405448780501,72.9490994703918,-1.1021684991290257,9.768782846465587,-10.699879952055902,75.3189988832611,-12.270530839527638,0.8136191948503314,-32.89392384601982
1402,1402,10.0,3399711.911571728,312951.24616174016,225.7005,47.0,s3,48.90930581703963,46.648214824877215,79.27518412296166,-0.5521934701794841,10.90801183090117,-10.634745022294368,77.9013459342153,-16.5106534597904,1.0952391665364245,-30.193867465719983
1403,1403,14.0,3402398.0139923417,310347.4486709926,225.7005,47.0,s3,48.139209890600306,47.02142946798499,80.6600231140585,-0.12926876261595815,11.187276841585366,-10.179833958635172,78.09043324900932,-17.495171829848452,1.0227106779055544,-29.32922144768969
1404,1404,18.0,3405084.81222788,307745.00664173765,225.7005,47.0,s3,48.00396319336554,47.9190060797,81.50861091436784,0.32533821691012765,11.60141808960308,-10.67104361499976,79.09191067869702,-17.99339811091953,0.6051896732736857,-29.451573702927554
1405,1405,22.0,3407772.307097821,305143.9212357,225.7005,47.0,s3,48.03818125320973,48.429947860680066,82.63683165595543,0.879248915086022,11.963202780010466,-11.162243169475978,80.07215153396862,-18.735616231296618,0.3636342347432966,-29.30414618474549
1406,1406,26.0,3410460.499419318,302544.1936162989,225.7005,47.0,s3,48.07241383022757,48.68141566986151,83.75899233739452,1.4199556384726255,12.271455805704615,-11.401869391038723,80.76863971245027,-19.519349167801337,0.31087422752733773,-28.939359252910346
1407,1407,30.0,3413149.390007185,299945.8249486183,225.7005,47.0,s3,48.03415690260036,48.79265815655908,84.79155448313676,1.9105769378916146,12.52087083413897,-11.428177951123253,81.19961189124439,-20.273363603803823,0.35665883447433877,-28.44326651614269
1408,1408,2.0,3391510.9102559662,315318.2917411007,225.7005,47.0,s3,61.80722148102998,67.58432645804989,85.3557731499866,3.596229684893789,0.28027440177026597,-12.055692781433814,81.2224910723944,-12.67833926886356,-7.781717007739114,-33.857493628212694
1409,1409,6.0,3394196.3258932987,312711.7594930972,225.7005,47.0,s3,49.96591900149894,49.333077687305334,75.37086060957411,-1.313458429703666,8.347444591052994,-11.491546917730767,76.33143758479603,-13.158664907557675,-1.1443169816893326,-32.5905347421059
1410,1410,10.0,3396882.4360365705,310106.57961585594,225.7005,47.0,s3,48.733905422901756,47.58605459149815,79.07143030651463,-0.5484771530051412,9.222726317127439,-12.142867504176406,77.91835451419914,-16.207132050708122,-0.8527283352445547,-30.521463271679917
1411,1411,14.0,3399569.2415105,307502.7532691428,225.7005,47.0,s3,48.36675328762529,47.35398316341408,80.54971305729563,0.04146722075337755,9.682894370163943,-11.50320691133565,77.99502285905515,-17.37773982031866,-0.383368738952959,-29.415045678047473
1412,1412,18.0,3402256.7431374807,304900.28161440906,225.7005,47.0,s3,48.41061151074288,47.97525406547706,81.34271799388227,0.5331414192001603,10.31901676942652,-11.448573873825016,78.68680247866241,-17.877306788626026,-0.2667265892141548,-29.332785050031692
1413,1413,22.0,3404944.9417375773,302299.16581478604,225.7005,47.0,s3,48.526081689249374,48.472185828428415,82.32354265756244,1.0609677763902479,10.932203951106128,-11.644647520872901,79.59424157755276,-18.51432508516796,-0.20970739181393128,-29.24103224638044
1414,1414,26.0,3407633.8381285165,299699.4070350823,225.7005,47.0,s3,48.57770973627632,48.750837359082055,83.40044618418547,1.5899109374060816,11.465454409106153,-11.734761443314694,80.33796842221263,-19.261938736519483,-0.08479807577997317,-28.940655661692162
1415,1415,30.0,3410323.4331256873,297101.0064417909,225.7005,47.0,s3,48.527689003447804,48.89244227218118,84.4483268287292,2.08003793522663,11.889264855956977,-11.660235914826915,80.83109092898997,-20.02191428295754,0.07874740734897809,-28.476585415862594
1416,1416,2.0,3388680.781960685,312472.191522808,225.7005,47.0,s3,45.78924210855228,38.67481929200853,70.21092838722129,-0.7271127270287825,15.091668030539035,1.7029548799429877,64.88655395745022,-14.286414045740408,10.791269778772408,-21.027934783859937
1417,1417,6.0,3391366.899681408,309865.6310685803,225.7005,47.0,s3,50.081777447382315,49.84806971520395,68.72143539696306,0.48693934471599976,6.59628125050608,-11.95466797744381,71.55786215688141,-10.517833576673542,-2.39776405077208,-32.14703470750366
1418,1418,10.0,3394053.7122467086,307260.4222128043,225.7005,47.0,s3,48.798395767758336,48.822563663938375,76.09369304926663,0.2112216561167301,7.239386206745595,-12.855778914998032,75.60989948123466,-14.70806347912633,-2.6024133847093505,-30.4294177799789
1419,1419,14.0,3396741.2204818814,304656.5661166484,225.7005,47.0,s3,48.836136820588585,48.01694735257416,78.88765939995031,0.4415300707309259,8.231182874547445,-12.51649985975548,77.02417179106912,-16.444507122544273,-1.6525228910365033,-29.68717278784654
1420,1420,18.0,3399429.4252098976,302054.0639429579,225.7005,47.0,s3,48.9751210207034,48.20085088384138,80.36489223880663,0.83897885623161,9.191532156568847,-12.164777709416823,78.00335715777547,-17.327933392918105,-1.0397690334046317,-29.44291307045918
