index,pt_index,lon_c1,lat_c1,lon_c2,lat_c2,bottom,top,dip,azimuth,dip_m,strike_m,e_trace,n_trace,depth,easting,northing,lon,lat,utm_lon,utm_lat,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs,strike
109,693,87.8874,23.2317,85.8579,21.0224,-15.0,-12.0,35.0,47.4286,0.5014,-0.0,86.87264999999998,22.12705,13.5,73.82956833529286,36.32551284206357,103.7776556347857,31.33009242243273,383707.41220624093,3466830.4780769763,s4,35.92071693476116,40.30621684535061,62.30118811985886,1.495357505857078,9.264239594868581,-12.461220947331624,1214.6520470833784,529.1324318078771,11.649,68.42737672221594,-6.6951099455175775,-2.6426957657681847,-33.85862511270266,227.4286
110,694,85.8579,21.0224,83.8284,18.8131,-3.0,-0.0,35.0,47.4286,1.1707,-0.0,84.84315000000002,19.91775,1.5,83.39391870392144,21.495356982451504,103.8793302239043,31.196662344209088,393231.0824226503,3451938.2910969136,s4,0.0,0.0,0.0,0.0,0.0,0.0,1225.8792063102726,511.57649479382934,-0.35100000000000003,0.0,0.0,0.0,0.0,227.4286
111,695,85.8579,21.0224,83.8284,18.8131,-6.0,-3.0,35.0,47.4286,1.0687,-0.0,84.84315000000002,19.91775,4.5,80.4954561117643,24.65057094735452,103.84851788623631,31.225050477829186,390328.1071642808,3455114.9646351333,s4,27.9749797448,35.922411753461645,37.657638780330856,0.5721506967027116,4.021153171813934,-6.212616479389749,1222.4569788793715,515.3213766319263,2.6489999999999996,42.55814888531012,-0.2968777640390847,-3.3158666799018723,-22.205759077551605,227.4286
112,696,85.8579,21.0224,83.8284,18.8131,-9.0,-6.0,35.0,47.4286,1.1334,-0.0,84.84315000000002,19.91775,7.5,77.59699351960717,27.805784912257533,103.81770554856831,31.253438611449265,387426.89950711664,3458292.501897916,s4,32.52556694426532,40.61117061829565,45.1472080948201,0.016218595534155236,7.294777438910952,-11.91619189828049,1219.0368352186701,519.0672766881028,5.649,55.31579265878949,0.8117659796756325,-4.514242125742201,-28.602826930334963,227.4286
113,697,85.8579,21.0224,83.8284,18.8131,-12.0,-9.0,35.0,47.4286,0.9546,-0.0,84.84315000000002,19.91775,10.5,74.69853092745002,30.96099887716056,103.78689321090029,31.281826745069356,384527.46130890044,3461470.9041024838,s4,34.61385876422965,40.85815218445133,54.270344776120126,0.8261061221441932,8.611431590391717,-13.585954532733135,1215.618777518202,522.8141963973037,8.649000000000001,63.52303917853754,-2.6166598155621426,-4.158452319310598,-33.200613326155555,227.4286
114,698,85.8579,21.0224,83.8284,18.8131,-15.0,-12.0,35.0,47.4286,0.7802,-0.0,84.84315000000002,19.91775,13.5,71.80006833529289,34.11621284206357,103.75608087323229,31.310214878689433,381629.7944300251,3464650.1724619474,s4,36.33294341544681,40.51373054643683,60.73256477943092,1.6115194421430072,8.75340518978604,-12.930140099250586,1212.2028079711279,526.5621371896282,11.649,67.43558867211073,-5.871048396344397,-3.1578586517765337,-33.794923833895,227.4286
115,699,83.8284,18.8131,81.7989,16.6038,-3.0,-0.0,35.0,47.4286,1.0851,-0.0,82.81364999999998,17.70845,1.5,81.36441870392144,19.286056982451502,103.85775546235094,31.176784800465803,391152.72924668214,3449756.1207602005,s4,0.0,0.0,0.0,0.0,0.0,0.0,1223.4291002580794,509.0040019130622,-0.35100000000000003,0.0,0.0,0.0,0.0,227.4286
116,700,83.8284,18.8131,81.7989,16.6038,-6.0,-3.0,35.0,47.4286,1.1867,-0.0,82.81364999999998,17.70845,4.5,78.4659561117643,22.44127094735452,103.82694312468293,31.20517293408588,388249.7248646032,3452933.35794269,s4,28.729055777445787,36.050471089969676,36.89096946308045,1.23032372010727,2.160954396952639,-8.071167768824726,1220.0068384941414,512.7495482138952,2.6489999999999996,42.06795106862361,-0.012297320659076405,-5.321051934263858,-19.919704496948125,227.4286
117,701,83.8284,18.8131,81.7989,16.6038,-9.0,-6.0,35.0,47.4286,1.242,-0.0,82.81364999999998,17.70845,7.5,75.56749351960715,25.596484912257534,103.79613078701492,31.23356106770596,385348.48733027326,3456111.459184465,s4,32.83009127581218,40.054222115992815,43.00550627464139,0.3185100934984502,6.578062880350378,-11.580355282415493,1216.5866596121762,516.4961131274008,5.649,53.03804508842891,1.3496577630742106,-4.5290015211983015,-27.097001108691327,227.4286
118,702,83.8284,18.8131,81.7989,16.6038,-12.0,-9.0,35.0,47.4286,1.1086,-0.0,82.81364999999998,17.70845,10.5,72.66903092745002,28.75169887716056,103.76531844934696,31.26194920132605,382449.01850294974,3459290.4257033374,s4,34.93646740572687,40.85486197628856,51.96068986710182,1.103677913817012,8.155952791895102,-13.445043266367461,1213.1685658040046,520.2436980892206,8.649000000000001,61.543167990428856,-1.7337726251681909,-4.275485332660852,-32.312253392734235,227.4286
